epoch,training_losses,training_recalls,validation_loss_epoch_end,validation_recall_epoch_end
1,0.64737344,0.29296875,0.55428183,0.0859375
1,0.64662933,0.19921875,0.55428183,0.0859375
1,0.6472023,0.13671875,0.55428183,0.0859375
1,0.6565573,0.171875,0.55428183,0.0859375
1,0.65033627,0.14453125,0.55428183,0.0859375
1,0.64834523,0.1484375,0.55428183,0.0859375
1,0.64334226,0.2109375,0.55428183,0.0859375
1,0.64022577,0.23828125,0.55428183,0.0859375
1,0.65207726,0.1875,0.55428183,0.0859375
1,0.64579034,0.19921875,0.55428183,0.0859375
1,0.64750624,0.2421875,0.55428183,0.0859375
1,0.64078575,0.1875,0.55428183,0.0859375
1,0.6326061,0.1875,0.55428183,0.0859375
1,0.6522084,0.21875,0.55428183,0.0859375
1,0.6462238,0.21484375,0.55428183,0.0859375
1,0.64330417,0.20703125,0.55428183,0.0859375
1,0.65205646,0.15234375,0.55428183,0.0859375
1,0.64962333,0.20703125,0.55428183,0.0859375
1,0.64554495,0.296875,0.55428183,0.0859375
1,0.6365366,0.25390625,0.55428183,0.0859375
1,0.64933085,0.17578125,0.55428183,0.0859375
1,0.64443773,0.15234375,0.55428183,0.0859375
1,0.6389181,0.25,0.55428183,0.0859375
1,0.6423187,0.2578125,0.55428183,0.0859375
1,0.6402978,0.2734375,0.55428183,0.0859375
1,0.6398724,0.2109375,0.55428183,0.0859375
1,0.6381256,0.27734375,0.55428183,0.0859375
1,0.6430388,0.203125,0.55428183,0.0859375
1,0.6470851,0.24609375,0.55428183,0.0859375
1,0.64126575,0.18359375,0.55428183,0.0859375
1,0.65101147,0.29296875,0.55428183,0.0859375
1,0.64370763,0.2734375,0.55428183,0.0859375
1,0.63577336,0.22265625,0.55428183,0.0859375
1,0.6442065,0.265625,0.55428183,0.0859375
1,0.63408333,0.265625,0.55428183,0.0859375
1,0.63225627,0.2578125,0.55428183,0.0859375
1,0.64371294,0.1875,0.55428183,0.0859375
1,0.6476699,0.1953125,0.55428183,0.0859375
1,0.64491737,0.1796875,0.55428183,0.0859375
1,0.6431543,0.19140625,0.55428183,0.0859375
1,0.64083695,0.234375,0.55428183,0.0859375
1,0.640321,0.203125,0.55428183,0.0859375
1,0.64000165,0.19921875,0.55428183,0.0859375
1,0.6456063,0.2421875,0.55428183,0.0859375
1,0.63442934,0.21484375,0.55428183,0.0859375
1,0.6476519,0.1875,0.55428183,0.0859375
1,0.63868034,0.28515625,0.55428183,0.0859375
1,0.63633585,0.23828125,0.55428183,0.0859375
1,0.64905465,0.1875,0.55428183,0.0859375
1,0.6433228,0.234375,0.55428183,0.0859375
1,0.6437947,0.21875,0.55428183,0.0859375
1,0.6325733,0.2734375,0.55428183,0.0859375
1,0.63837683,0.18359375,0.55428183,0.0859375
1,0.6342464,0.296875,0.55428183,0.0859375
1,0.63084626,0.30078125,0.55428183,0.0859375
1,0.6405859,0.16796875,0.55428183,0.0859375
1,0.6323811,0.21484375,0.55428183,0.0859375
1,0.6365982,0.22265625,0.55428183,0.0859375
1,0.644505,0.265625,0.55428183,0.0859375
1,0.6344793,0.2578125,0.55428183,0.0859375
1,0.63445103,0.2265625,0.55428183,0.0859375
1,0.6375907,0.24609375,0.55428183,0.0859375
1,0.6363257,0.19921875,0.55428183,0.0859375
1,0.6348548,0.3046875,0.55428183,0.0859375
1,0.6446446,0.2109375,0.55428183,0.0859375
1,0.6390204,0.203125,0.55428183,0.0859375
1,0.6397609,0.24609375,0.55428183,0.0859375
1,0.6424798,0.23828125,0.55428183,0.0859375
1,0.64802384,0.24609375,0.55428183,0.0859375
1,0.6327637,0.2421875,0.55428183,0.0859375
1,0.63040704,0.29296875,0.55428183,0.0859375
1,0.6325683,0.20703125,0.55428183,0.0859375
1,0.6355969,0.21875,0.55428183,0.0859375
1,0.64064026,0.22265625,0.55428183,0.0859375
1,0.6285746,0.2578125,0.55428183,0.0859375
1,0.63935256,0.21875,0.55428183,0.0859375
1,0.6274381,0.23046875,0.55428183,0.0859375
1,0.63587,0.19921875,0.55428183,0.0859375
1,0.62756634,0.28125,0.55428183,0.0859375
1,0.6443766,0.203125,0.55428183,0.0859375
1,0.64043427,0.23046875,0.55428183,0.0859375
1,0.632861,0.2734375,0.55428183,0.0859375
1,0.6324352,0.2890625,0.55428183,0.0859375
1,0.63492024,0.23828125,0.55428183,0.0859375
1,0.637743,0.2421875,0.55428183,0.0859375
1,0.639122,0.23046875,0.55428183,0.0859375
1,0.63571405,0.24609375,0.55428183,0.0859375
1,0.63363826,0.19140625,0.55428183,0.0859375
1,0.6337934,0.23046875,0.55428183,0.0859375
1,0.6389642,0.19921875,0.55428183,0.0859375
1,0.64137876,0.23046875,0.55428183,0.0859375
1,0.62540644,0.3046875,0.55428183,0.0859375
1,0.63574135,0.3046875,0.55428183,0.0859375
1,0.64206123,0.29296875,0.55428183,0.0859375
1,0.62308526,0.296875,0.55428183,0.0859375
1,0.6361002,0.19140625,0.55428183,0.0859375
1,0.64489454,0.19921875,0.55428183,0.0859375
1,0.6337233,0.21484375,0.55428183,0.0859375
1,0.6358732,0.203125,0.55428183,0.0859375
1,0.6231049,0.26171875,0.55428183,0.0859375
1,0.6326015,0.171875,0.55428183,0.0859375
1,0.6306675,0.1953125,0.55428183,0.0859375
1,0.6386671,0.23828125,0.55428183,0.0859375
1,0.6282768,0.22265625,0.55428183,0.0859375
1,0.6302681,0.1875,0.55428183,0.0859375
1,0.6318463,0.2109375,0.55428183,0.0859375
1,0.6344159,0.203125,0.55428183,0.0859375
1,0.6358466,0.22265625,0.55428183,0.0859375
1,0.628734,0.2421875,0.55428183,0.0859375
1,0.63679755,0.24609375,0.55428183,0.0859375
1,0.61981916,0.265625,0.55428183,0.0859375
1,0.62784445,0.22265625,0.55428183,0.0859375
1,0.63517845,0.20703125,0.55428183,0.0859375
1,0.63012135,0.2578125,0.55428183,0.0859375
1,0.6305435,0.20703125,0.55428183,0.0859375
1,0.640872,0.2109375,0.55428183,0.0859375
1,0.6202677,0.328125,0.55428183,0.0859375
1,0.6377956,0.1953125,0.55428183,0.0859375
1,0.6386409,0.2265625,0.55428183,0.0859375
2,0.6293416,0.25,0.4520787,0.140625
2,0.61952615,0.34375,0.4520787,0.140625
2,0.6335553,0.20703125,0.4520787,0.140625
2,0.625553,0.2578125,0.4520787,0.140625
2,0.6282212,0.234375,0.4520787,0.140625
2,0.62402314,0.26171875,0.4520787,0.140625
2,0.61856055,0.34765625,0.4520787,0.140625
2,0.63089156,0.18359375,0.4520787,0.140625
2,0.63936806,0.17578125,0.4520787,0.140625
2,0.61884075,0.23046875,0.4520787,0.140625
2,0.6306994,0.23828125,0.4520787,0.140625
2,0.63736904,0.12890625,0.4520787,0.140625
2,0.62119657,0.21484375,0.4520787,0.140625
2,0.62250924,0.3046875,0.4520787,0.140625
2,0.6284906,0.23046875,0.4520787,0.140625
2,0.6229584,0.265625,0.4520787,0.140625
2,0.6358924,0.22265625,0.4520787,0.140625
2,0.62685287,0.23828125,0.4520787,0.140625
2,0.6336574,0.15234375,0.4520787,0.140625
2,0.62784225,0.1796875,0.4520787,0.140625
2,0.629442,0.20703125,0.4520787,0.140625
2,0.62969667,0.2578125,0.4520787,0.140625
2,0.6260922,0.19921875,0.4520787,0.140625
2,0.6387928,0.18359375,0.4520787,0.140625
2,0.6296901,0.18359375,0.4520787,0.140625
2,0.62755233,0.234375,0.4520787,0.140625
2,0.63452786,0.1796875,0.4520787,0.140625
2,0.6282158,0.19140625,0.4520787,0.140625
2,0.62692297,0.24609375,0.4520787,0.140625
2,0.6247386,0.2421875,0.4520787,0.140625
2,0.6336173,0.21484375,0.4520787,0.140625
2,0.6252551,0.20703125,0.4520787,0.140625
2,0.6292484,0.19140625,0.4520787,0.140625
2,0.64058906,0.1953125,0.4520787,0.140625
2,0.6214553,0.2265625,0.4520787,0.140625
2,0.6339689,0.171875,0.4520787,0.140625
2,0.6326809,0.27734375,0.4520787,0.140625
2,0.6241322,0.234375,0.4520787,0.140625
2,0.62734354,0.2265625,0.4520787,0.140625
2,0.6288771,0.234375,0.4520787,0.140625
2,0.64098877,0.26953125,0.4520787,0.140625
2,0.626413,0.1953125,0.4520787,0.140625
2,0.6208125,0.2421875,0.4520787,0.140625
2,0.6246922,0.29296875,0.4520787,0.140625
2,0.62977844,0.20703125,0.4520787,0.140625
2,0.6247715,0.20703125,0.4520787,0.140625
2,0.62576926,0.2421875,0.4520787,0.140625
2,0.6301491,0.26953125,0.4520787,0.140625
2,0.62569505,0.21484375,0.4520787,0.140625
2,0.6244271,0.21484375,0.4520787,0.140625
2,0.62988013,0.203125,0.4520787,0.140625
2,0.6285377,0.2421875,0.4520787,0.140625
2,0.6229813,0.234375,0.4520787,0.140625
2,0.6333014,0.23828125,0.4520787,0.140625
2,0.62072635,0.265625,0.4520787,0.140625
2,0.63408375,0.24609375,0.4520787,0.140625
2,0.63239396,0.20703125,0.4520787,0.140625
2,0.6367221,0.2734375,0.4520787,0.140625
2,0.6159754,0.23046875,0.4520787,0.140625
2,0.6210835,0.265625,0.4520787,0.140625
2,0.63040143,0.19921875,0.4520787,0.140625
2,0.63452965,0.21875,0.4520787,0.140625
2,0.62114716,0.26171875,0.4520787,0.140625
2,0.6314864,0.20703125,0.4520787,0.140625
2,0.6323085,0.2109375,0.4520787,0.140625
2,0.63248646,0.1953125,0.4520787,0.140625
2,0.63292646,0.2109375,0.4520787,0.140625
2,0.6239394,0.2578125,0.4520787,0.140625
2,0.63707304,0.19140625,0.4520787,0.140625
2,0.6328131,0.2109375,0.4520787,0.140625
2,0.6275075,0.2578125,0.4520787,0.140625
2,0.6193309,0.30078125,0.4520787,0.140625
2,0.62753,0.171875,0.4520787,0.140625
2,0.61906356,0.19921875,0.4520787,0.140625
2,0.622324,0.28125,0.4520787,0.140625
2,0.6365714,0.21484375,0.4520787,0.140625
2,0.63500106,0.22265625,0.4520787,0.140625
2,0.634588,0.203125,0.4520787,0.140625
2,0.6287452,0.20703125,0.4520787,0.140625
2,0.6169536,0.234375,0.4520787,0.140625
2,0.628771,0.2421875,0.4520787,0.140625
2,0.6191609,0.26171875,0.4520787,0.140625
2,0.63326645,0.21875,0.4520787,0.140625
2,0.6238829,0.2578125,0.4520787,0.140625
2,0.6199855,0.24609375,0.4520787,0.140625
2,0.6252593,0.24609375,0.4520787,0.140625
2,0.6234174,0.2578125,0.4520787,0.140625
2,0.6249871,0.31640625,0.4520787,0.140625
2,0.6262865,0.2734375,0.4520787,0.140625
2,0.6330703,0.21875,0.4520787,0.140625
2,0.62453425,0.25,0.4520787,0.140625
2,0.6155901,0.28515625,0.4520787,0.140625
2,0.6244751,0.2734375,0.4520787,0.140625
2,0.6234969,0.26171875,0.4520787,0.140625
2,0.6336408,0.23046875,0.4520787,0.140625
2,0.6242253,0.26953125,0.4520787,0.140625
2,0.63283634,0.1875,0.4520787,0.140625
2,0.620391,0.26953125,0.4520787,0.140625
2,0.62376976,0.2890625,0.4520787,0.140625
2,0.6255369,0.29296875,0.4520787,0.140625
2,0.6248963,0.26953125,0.4520787,0.140625
2,0.6221293,0.2109375,0.4520787,0.140625
2,0.6256838,0.234375,0.4520787,0.140625
2,0.6221883,0.2890625,0.4520787,0.140625
2,0.632223,0.19140625,0.4520787,0.140625
2,0.6215334,0.31640625,0.4520787,0.140625
2,0.6304393,0.3203125,0.4520787,0.140625
2,0.6219852,0.25,0.4520787,0.140625
2,0.61605084,0.25,0.4520787,0.140625
2,0.62309766,0.25390625,0.4520787,0.140625
2,0.6151632,0.2890625,0.4520787,0.140625
2,0.6241282,0.265625,0.4520787,0.140625
2,0.62259626,0.21875,0.4520787,0.140625
2,0.6213082,0.234375,0.4520787,0.140625
2,0.6287805,0.18359375,0.4520787,0.140625
2,0.617369,0.33203125,0.4520787,0.140625
2,0.61936915,0.23046875,0.4520787,0.140625
2,0.6277408,0.25,0.4520787,0.140625
2,0.6391525,0.1796875,0.4520787,0.140625
2,0.62431264,0.21484375,0.4520787,0.140625
2,0.6187418,0.2890625,0.4520787,0.140625
2,0.61910903,0.2421875,0.4520787,0.140625
2,0.6160991,0.3203125,0.4520787,0.140625
2,0.61737895,0.2578125,0.4520787,0.140625
2,0.6189076,0.27734375,0.4520787,0.140625
2,0.6170214,0.26953125,0.4520787,0.140625
2,0.621117,0.25,0.4520787,0.140625
2,0.625531,0.2421875,0.4520787,0.140625
2,0.62293345,0.28515625,0.4520787,0.140625
2,0.6155489,0.30859375,0.4520787,0.140625
2,0.62119997,0.24609375,0.4520787,0.140625
2,0.62862897,0.26953125,0.4520787,0.140625
2,0.6222458,0.25,0.4520787,0.140625
2,0.62235045,0.265625,0.4520787,0.140625
2,0.6198589,0.30078125,0.4520787,0.140625
2,0.6210414,0.2734375,0.4520787,0.140625
2,0.62430596,0.29296875,0.4520787,0.140625
2,0.62414885,0.21484375,0.4520787,0.140625
2,0.6184406,0.2578125,0.4520787,0.140625
2,0.61905634,0.27734375,0.4520787,0.140625
2,0.62708837,0.21484375,0.4520787,0.140625
2,0.6102624,0.2578125,0.4520787,0.140625
2,0.61024463,0.3359375,0.4520787,0.140625
2,0.6121652,0.33984375,0.4520787,0.140625
2,0.6287291,0.22265625,0.4520787,0.140625
2,0.6188772,0.30078125,0.4520787,0.140625
2,0.62896645,0.265625,0.4520787,0.140625
2,0.6265277,0.23046875,0.4520787,0.140625
2,0.6206527,0.296875,0.4520787,0.140625
2,0.6263393,0.1953125,0.4520787,0.140625
2,0.61907524,0.21875,0.4520787,0.140625
2,0.62814844,0.25390625,0.4520787,0.140625
2,0.6078096,0.3125,0.4520787,0.140625
2,0.61607265,0.3125,0.4520787,0.140625
2,0.6167664,0.296875,0.4520787,0.140625
2,0.6228143,0.23828125,0.4520787,0.140625
2,0.61714107,0.30078125,0.4520787,0.140625
2,0.6217923,0.2421875,0.4520787,0.140625
2,0.6223668,0.30078125,0.4520787,0.140625
2,0.62440145,0.26953125,0.4520787,0.140625
2,0.6223695,0.1875,0.4520787,0.140625
2,0.63073045,0.2578125,0.4520787,0.140625
2,0.6134503,0.265625,0.4520787,0.140625
2,0.61640054,0.32421875,0.4520787,0.140625
2,0.6214858,0.24609375,0.4520787,0.140625
2,0.6130185,0.30859375,0.4520787,0.140625
2,0.6189143,0.26953125,0.4520787,0.140625
2,0.62197405,0.25390625,0.4520787,0.140625
2,0.6105343,0.265625,0.4520787,0.140625
2,0.6256701,0.2421875,0.4520787,0.140625
2,0.61722183,0.2578125,0.4520787,0.140625
2,0.61173236,0.328125,0.4520787,0.140625
2,0.6174536,0.3125,0.4520787,0.140625
2,0.615958,0.25,0.4520787,0.140625
2,0.61618334,0.30859375,0.4520787,0.140625
2,0.62839115,0.28125,0.4520787,0.140625
2,0.6314505,0.27734375,0.4520787,0.140625
2,0.61612594,0.234375,0.4520787,0.140625
2,0.62617517,0.25390625,0.4520787,0.140625
2,0.61617947,0.25,0.4520787,0.140625
2,0.6314604,0.1953125,0.4520787,0.140625
2,0.61927915,0.234375,0.4520787,0.140625
2,0.6101753,0.296875,0.4520787,0.140625
2,0.6118343,0.30078125,0.4520787,0.140625
2,0.612751,0.27734375,0.4520787,0.140625
2,0.6168462,0.27734375,0.4520787,0.140625
2,0.62534136,0.30078125,0.4520787,0.140625
2,0.6254113,0.2421875,0.4520787,0.140625
2,0.6063705,0.37109375,0.4520787,0.140625
2,0.6176262,0.265625,0.4520787,0.140625
2,0.62558436,0.2890625,0.4520787,0.140625
2,0.6094829,0.31640625,0.4520787,0.140625
2,0.6167656,0.21875,0.4520787,0.140625
2,0.61840487,0.30078125,0.4520787,0.140625
2,0.6295594,0.2265625,0.4520787,0.140625
2,0.6232531,0.2265625,0.4520787,0.140625
2,0.61677784,0.2578125,0.4520787,0.140625
2,0.61914223,0.24609375,0.4520787,0.140625
2,0.6163068,0.31640625,0.4520787,0.140625
2,0.617801,0.26953125,0.4520787,0.140625
2,0.6129349,0.265625,0.4520787,0.140625
2,0.6233892,0.2421875,0.4520787,0.140625
2,0.6202786,0.37890625,0.4520787,0.140625
2,0.6299421,0.2578125,0.4520787,0.140625
2,0.6162199,0.26171875,0.4520787,0.140625
2,0.6142366,0.34375,0.4520787,0.140625
2,0.6254018,0.23828125,0.4520787,0.140625
2,0.6229135,0.21484375,0.4520787,0.140625
2,0.6289492,0.1796875,0.4520787,0.140625
2,0.61439323,0.2734375,0.4520787,0.140625
2,0.6176198,0.23828125,0.4520787,0.140625
2,0.61898583,0.1875,0.4520787,0.140625
2,0.6134367,0.3125,0.4520787,0.140625
2,0.6227366,0.25390625,0.4520787,0.140625
2,0.6145337,0.3125,0.4520787,0.140625
2,0.6161137,0.2578125,0.4520787,0.140625
2,0.61742544,0.29296875,0.4520787,0.140625
2,0.6212333,0.234375,0.4520787,0.140625
2,0.62182194,0.2578125,0.4520787,0.140625
2,0.6134051,0.328125,0.4520787,0.140625
2,0.61110926,0.30078125,0.4520787,0.140625
2,0.6209107,0.28515625,0.4520787,0.140625
2,0.61797684,0.28125,0.4520787,0.140625
2,0.6272549,0.25,0.4520787,0.140625
2,0.61067224,0.30859375,0.4520787,0.140625
2,0.60665464,0.2578125,0.4520787,0.140625
2,0.6225544,0.2890625,0.4520787,0.140625
2,0.61815083,0.21484375,0.4520787,0.140625
2,0.6156746,0.3125,0.4520787,0.140625
2,0.6186331,0.3046875,0.4520787,0.140625
2,0.62446845,0.25,0.4520787,0.140625
2,0.61837345,0.26953125,0.4520787,0.140625
2,0.6135869,0.32421875,0.4520787,0.140625
2,0.60459816,0.25390625,0.4520787,0.140625
2,0.613621,0.34375,0.4520787,0.140625
2,0.6084384,0.30859375,0.4520787,0.140625
2,0.6135324,0.32421875,0.4520787,0.140625
2,0.6226764,0.20703125,0.4520787,0.140625
2,0.6204797,0.22265625,0.4520787,0.140625
2,0.6119189,0.28125,0.4520787,0.140625
2,0.6231183,0.25390625,0.4520787,0.140625
2,0.61945295,0.23828125,0.4520787,0.140625
2,0.6078044,0.3515625,0.4520787,0.140625
2,0.6105301,0.25,0.4520787,0.140625
2,0.62651086,0.23046875,0.4520787,0.140625
2,0.6125339,0.3359375,0.4520787,0.140625
2,0.6123309,0.26953125,0.4520787,0.140625
2,0.6098083,0.29296875,0.4520787,0.140625
2,0.61693776,0.25390625,0.4520787,0.140625
3,0.60777974,0.22265625,0.426145,0.1484375
3,0.6161035,0.23046875,0.426145,0.1484375
3,0.620948,0.24609375,0.426145,0.1484375
3,0.61377895,0.265625,0.426145,0.1484375
3,0.62164056,0.23828125,0.426145,0.1484375
3,0.6111386,0.27734375,0.426145,0.1484375
3,0.6134926,0.23828125,0.426145,0.1484375
3,0.6187656,0.26953125,0.426145,0.1484375
3,0.6016896,0.359375,0.426145,0.1484375
3,0.6148078,0.2890625,0.426145,0.1484375
3,0.6212594,0.1484375,0.426145,0.1484375
3,0.61053205,0.30078125,0.426145,0.1484375
3,0.61690843,0.34375,0.426145,0.1484375
3,0.61237776,0.19921875,0.426145,0.1484375
3,0.61899936,0.3125,0.426145,0.1484375
3,0.61291265,0.31640625,0.426145,0.1484375
3,0.615873,0.26171875,0.426145,0.1484375
3,0.61186826,0.2578125,0.426145,0.1484375
3,0.6223808,0.1484375,0.426145,0.1484375
3,0.6109202,0.3046875,0.426145,0.1484375
3,0.61228377,0.2890625,0.426145,0.1484375
3,0.61653376,0.25390625,0.426145,0.1484375
3,0.6027975,0.33984375,0.426145,0.1484375
3,0.60663056,0.30859375,0.426145,0.1484375
3,0.62020755,0.2890625,0.426145,0.1484375
3,0.6133753,0.25390625,0.426145,0.1484375
3,0.6110226,0.3359375,0.426145,0.1484375
3,0.62067443,0.33203125,0.426145,0.1484375
3,0.61730903,0.265625,0.426145,0.1484375
3,0.61252135,0.3203125,0.426145,0.1484375
3,0.6088321,0.32421875,0.426145,0.1484375
3,0.60628265,0.28125,0.426145,0.1484375
3,0.60530305,0.2734375,0.426145,0.1484375
3,0.5994272,0.359375,0.426145,0.1484375
3,0.60310334,0.3046875,0.426145,0.1484375
3,0.6179049,0.2109375,0.426145,0.1484375
3,0.6129999,0.2734375,0.426145,0.1484375
3,0.6139549,0.28125,0.426145,0.1484375
3,0.61134815,0.29296875,0.426145,0.1484375
3,0.6069133,0.36328125,0.426145,0.1484375
3,0.61713296,0.2734375,0.426145,0.1484375
3,0.62569946,0.2578125,0.426145,0.1484375
3,0.61178434,0.296875,0.426145,0.1484375
3,0.6206473,0.1640625,0.426145,0.1484375
3,0.61612034,0.2734375,0.426145,0.1484375
3,0.6099603,0.24609375,0.426145,0.1484375
3,0.613622,0.22265625,0.426145,0.1484375
3,0.613431,0.2265625,0.426145,0.1484375
3,0.61117435,0.296875,0.426145,0.1484375
3,0.6106492,0.3515625,0.426145,0.1484375
3,0.61333495,0.26171875,0.426145,0.1484375
3,0.6066166,0.3046875,0.426145,0.1484375
3,0.6113599,0.26953125,0.426145,0.1484375
3,0.6085582,0.28515625,0.426145,0.1484375
3,0.6120213,0.2890625,0.426145,0.1484375
3,0.61655325,0.29296875,0.426145,0.1484375
