training_losses,training_recalls
0.5663823,0.44921875
0.56532884,0.4453125
0.57810855,0.41796875
0.5719328,0.3984375
0.57512486,0.3984375
0.562632,0.453125
0.5726693,0.46484375
0.56692195,0.43359375
0.5737869,0.390625
0.57172346,0.484375
0.5680063,0.47265625
0.5723735,0.43359375
0.5693352,0.47265625
0.5754112,0.390625
0.5728482,0.42578125
0.5726229,0.421875
0.56414574,0.43359375
0.56946516,0.41796875
0.5656307,0.43359375
0.5609813,0.5
0.56885505,0.41796875
0.5681911,0.41796875
0.5677693,0.49609375
0.57349825,0.4296875
0.56897473,0.41015625
0.55994153,0.5
0.5639789,0.4140625
0.56868565,0.4453125
0.5756359,0.359375
0.56947553,0.42578125
0.5655666,0.44921875
0.56079304,0.4296875
0.5581826,0.50390625
0.57200265,0.42578125
0.5736426,0.46875
0.57747334,0.33984375
0.56619334,0.5
0.56736994,0.40625
0.57581127,0.41796875
0.56482136,0.45703125
0.5735594,0.4609375
0.56878155,0.40234375
0.5682472,0.5
0.565967,0.3359375
0.57277596,0.37890625
0.5731474,0.4296875
0.5732223,0.40625
0.56056464,0.484375
0.56716585,0.47265625
0.5608822,0.47265625
0.567392,0.4453125
0.5710627,0.4140625
0.5607044,0.50390625
0.56390935,0.50390625
0.56320816,0.4296875
0.5708074,0.44921875
0.5641986,0.48828125
0.55742735,0.484375
0.5591419,0.49609375
0.56570363,0.40625
0.5665326,0.4609375
0.56709355,0.421875
0.5699812,0.42578125
0.56957924,0.44921875
0.56259346,0.484375
0.56389797,0.4765625
0.5486939,0.6015625
0.5749129,0.328125
0.5718216,0.3828125
0.569092,0.48828125
0.5663136,0.44140625
0.56330085,0.44140625
0.5718323,0.4296875
0.5705869,0.41015625
0.5640302,0.46875
0.5578884,0.4765625
0.55748135,0.5078125
0.5467219,0.5546875
0.56319606,0.4921875
0.55600286,0.5
0.5674193,0.41015625
0.57267463,0.39453125
0.5638401,0.40234375
0.56000733,0.53125
0.5718253,0.42578125
0.5670023,0.42578125
0.5652598,0.45703125
0.57468045,0.34765625
0.5668945,0.46484375
0.5555817,0.5546875
0.56501776,0.44140625
0.5708009,0.40234375
0.5698095,0.4140625
0.5710019,0.5
0.5694028,0.3984375
0.56074816,0.484375
0.558316,0.53125
0.56785977,0.4453125
0.5617602,0.546875
0.5667404,0.46484375
0.5602394,0.46484375
0.5707774,0.4609375
0.5584152,0.43359375
0.5637579,0.4296875
0.5620412,0.44921875
0.5693946,0.41015625
0.5681974,0.42578125
0.5582497,0.5390625
0.56018406,0.4921875
0.5631483,0.45703125
0.55717456,0.4609375
0.5720619,0.45703125
0.5660195,0.44140625
0.55898523,0.4453125
0.55675614,0.58203125
0.5620717,0.484375
0.56710434,0.515625
0.55394936,0.54296875
0.56851006,0.4453125
0.5703339,0.35546875
0.55621946,0.51171875
0.56778383,0.4375
0.5665311,0.515625
0.5650333,0.515625
0.56469715,0.4765625
0.56550837,0.47265625
0.56481254,0.453125
0.57008505,0.4609375
0.5756595,0.390625
0.56497097,0.4296875
0.5576348,0.4765625
0.55739486,0.5234375
0.5660905,0.453125
0.5630486,0.51953125
0.56404537,0.4765625
0.56315815,0.3984375
0.57318324,0.390625
0.5649749,0.40625
0.56897193,0.41796875
0.5627456,0.484375
0.56432605,0.55859375
0.5538595,0.52734375
0.55420643,0.52734375
0.5648606,0.4375
0.57314026,0.42578125
0.56239015,0.50390625
0.5590614,0.51953125
0.5644916,0.5546875
0.5747045,0.39453125
0.56036603,0.52734375
0.55750954,0.48046875
0.56858945,0.4765625
0.55877995,0.55859375
0.56660646,0.41796875
0.56248635,0.3984375
0.57184684,0.41015625
0.56025475,0.46484375
0.56346405,0.484375
0.5590959,0.47265625
0.56106955,0.4453125
0.56632376,0.48828125
0.5643047,0.44921875
0.56691265,0.50390625
0.5605769,0.484375
0.5628898,0.54296875
0.55506563,0.54296875
0.5613345,0.5
0.56430155,0.51171875
0.56114566,0.47265625
0.5682113,0.40625
0.5651213,0.43359375
0.5674092,0.4296875
0.5670966,0.44921875
0.5576061,0.5390625
0.55953443,0.5390625
0.5715252,0.37109375
0.5645784,0.49609375
0.5632583,0.54296875
0.5691486,0.43359375
0.5684356,0.453125
0.56269264,0.51953125
0.5678966,0.39453125
0.5647963,0.42578125
0.5699817,0.41796875
0.5530522,0.48828125
0.55674887,0.5234375
0.5636014,0.41796875
0.5594705,0.4921875
0.56502676,0.46875
0.5670895,0.48828125
0.5618893,0.484375
0.575814,0.4140625
0.564875,0.44921875
0.56666875,0.47265625
0.56404316,0.484375
0.5644616,0.4765625
0.56169325,0.4453125
0.5603292,0.47265625
0.56490785,0.484375
0.56902146,0.421875
0.5642963,0.4296875
0.5647665,0.48828125
0.565108,0.48046875
0.5684587,0.41796875
0.5753142,0.40625
0.56907547,0.42578125
0.5668363,0.49609375
0.5603714,0.5546875
0.5668578,0.48046875
0.56844413,0.42578125
0.56311667,0.42578125
0.5645759,0.41015625
0.5696817,0.5
0.5667058,0.46484375
0.5764984,0.390625
0.5494654,0.6015625
0.5677028,0.4453125
0.56073606,0.47265625
0.5573728,0.5
0.56474215,0.4921875
0.572349,0.47265625
0.57142276,0.37109375
0.5685146,0.421875
0.55935687,0.51171875
0.5685065,0.51953125
0.5713595,0.4375
0.5766708,0.48828125
0.5658932,0.42578125
0.5587399,0.52734375
0.5620496,0.4921875
0.5710691,0.40234375
0.5584372,0.58203125
0.5648357,0.50390625
0.558986,0.46875
0.5770057,0.38671875
0.56024295,0.4296875
0.5635501,0.48828125
0.5611551,0.51953125
0.56650066,0.4765625
0.5599297,0.4921875
0.5624049,0.4765625
0.56852305,0.453125
0.5749162,0.3515625
0.5555687,0.5
0.56631565,0.45703125
0.55934787,0.5078125
0.5680586,0.46875
0.56291217,0.53515625
0.5554078,0.546875
0.5607698,0.484375
0.5622248,0.46875
0.5630332,0.45703125
0.55907893,0.515625
0.56780785,0.47265625
0.5779023,0.36328125
0.5655504,0.4765625
0.5644811,0.51171875
0.55350006,0.49609375
0.5654106,0.484375
0.5695375,0.41015625
0.56263137,0.53125
0.5633393,0.48046875
0.571015,0.48046875
0.56979346,0.453125
0.5741609,0.4453125
0.57065356,0.44140625
0.56300646,0.5078125
0.565543,0.48046875
0.56433153,0.4453125
0.5660181,0.4609375
0.56504136,0.4453125
0.5639379,0.484375
0.57739574,0.421875
0.55772364,0.5234375
0.56034935,0.5234375
0.56278557,0.40234375
0.5506494,0.5625
0.5611229,0.546875
0.56763583,0.48828125
0.57024825,0.4609375
0.55426717,0.45703125
0.56456757,0.578125
0.56852925,0.46484375
0.56714934,0.4921875
0.56300855,0.52734375
0.55253434,0.51171875
0.57266974,0.35546875
0.56882334,0.50390625
0.56616986,0.421875
0.5654012,0.42578125
0.562485,0.44921875
0.5614509,0.5078125
0.5676902,0.45703125
0.57630193,0.40234375
0.55781674,0.53515625
0.5681586,0.41796875
0.56045306,0.48828125
0.5642019,0.48828125
0.555518,0.53125
0.5770394,0.31640625
0.5585568,0.4375
0.55138427,0.50390625
0.56532633,0.4609375
0.5531632,0.5234375
0.5543607,0.52734375
0.55791575,0.515625
0.5685807,0.4453125
0.56130195,0.4609375
0.55427736,0.54296875
0.5576272,0.5859375
0.56031275,0.51171875
0.56941825,0.46484375
0.5649134,0.44140625
0.5573579,0.5078125
0.5636203,0.4921875
0.5569867,0.48046875
0.56811064,0.5078125
0.5704817,0.4296875
0.56249636,0.5625
0.5612737,0.46875
0.5598117,0.4921875
0.5623611,0.44140625
0.55806255,0.4609375
0.55494636,0.453125
0.5656215,0.53125
0.55268204,0.55859375
0.5645441,0.421875
0.5665773,0.48046875
0.56102717,0.484375
0.5664494,0.44140625
0.5494381,0.48828125
0.55540335,0.50390625
0.55687404,0.5234375
0.56487393,0.5625
0.5571302,0.47265625
0.56847477,0.3671875
0.5573574,0.5234375
0.5632247,0.4921875
0.5718478,0.38671875
0.56097496,0.55078125
0.55766046,0.4921875
0.56521857,0.45703125
0.5543027,0.5625
0.5576963,0.5546875
0.55265784,0.55859375
0.55356956,0.57421875
0.5620765,0.54296875
0.56697947,0.4296875
0.5689764,0.453125
0.56410694,0.4765625
0.54970086,0.55078125
0.5621236,0.5078125
0.5590929,0.51953125
0.5493713,0.546875
0.56046057,0.4921875
0.56188846,0.46484375
0.56857896,0.4453125
0.5639324,0.53515625
0.553754,0.5234375
0.5618545,0.46484375
0.55919313,0.53125
0.54968137,0.54296875
0.558939,0.53125
0.55752206,0.44140625
0.5544805,0.50390625
0.5525606,0.59375
0.5689801,0.37890625
0.56032735,0.484375
0.56565166,0.421875
0.5628173,0.46875
0.5659652,0.515625
0.5717329,0.46875
0.56707406,0.5
0.5612999,0.51953125
0.56180286,0.4296875
0.5580498,0.5078125
0.55752873,0.48828125
0.57009196,0.46484375
0.5599138,0.5390625
0.5678644,0.4765625
0.5694761,0.44921875
0.56730247,0.4921875
0.55677754,0.51953125
0.5671382,0.4609375
0.56347215,0.51953125
0.5576788,0.53125
0.5515046,0.484375
0.55640006,0.5234375
0.5657055,0.5078125
0.55835414,0.53125
0.55197155,0.55859375
0.54951847,0.55859375
0.562572,0.52734375
0.5622928,0.48828125
0.5608406,0.453125
0.55927455,0.5234375
0.559078,0.44921875
0.56031775,0.4921875
0.56006575,0.51953125
0.56825686,0.47265625
0.55484223,0.53515625
0.56187737,0.44140625
0.5604407,0.5
0.5609114,0.55078125
0.5600446,0.48046875
0.55893004,0.50390625
0.5570452,0.515625
0.56292397,0.43359375
0.56964576,0.53125
0.55578536,0.5390625
0.56230175,0.5625
0.56056404,0.4375
0.5588294,0.4765625
0.5632024,0.4765625
0.55537266,0.5546875
0.5601914,0.56640625
0.55499774,0.55078125
0.56382406,0.52734375
0.5659199,0.41796875
0.5597807,0.5234375
0.5711719,0.45703125
0.5631235,0.46875
0.5638354,0.55859375
0.56434464,0.44140625
0.56375194,0.453125
0.5527418,0.5703125
0.5557202,0.5546875
0.5691146,0.36328125
0.55656433,0.43359375
0.5572454,0.4921875
0.5581744,0.484375
0.5511246,0.5546875
0.5461467,0.546875
0.55872715,0.46484375
0.5695697,0.421875
0.56533855,0.4375
0.5567727,0.546875
0.5677011,0.453125
0.5627299,0.453125
0.5590866,0.5078125
0.5641955,0.4296875
0.5708585,0.484375
0.5618372,0.4609375
0.5672752,0.453125
0.56856936,0.453125
0.553537,0.48828125
0.5689598,0.46484375
0.55921733,0.53515625
0.56120145,0.5078125
0.565119,0.49609375
0.56253743,0.4140625
0.56374454,0.51171875
0.5675888,0.44921875
0.5674708,0.390625
0.5597336,0.5390625
0.5586021,0.5078125
0.5592561,0.51171875
0.55772877,0.57421875
0.5604484,0.53515625
0.56752616,0.5234375
0.55937463,0.51953125
0.55096066,0.578125
0.5607725,0.5078125
0.5621146,0.46875
0.55455315,0.5234375
0.56434107,0.51171875
0.5646477,0.45703125
0.5700738,0.38671875
0.5673729,0.48046875
0.56325334,0.4765625
0.55964863,0.546875
0.56004083,0.59765625
0.5574271,0.515625
0.5601846,0.47265625
0.56562585,0.49609375
0.56882054,0.48046875
0.559433,0.52734375
0.5697208,0.38671875
0.5566454,0.55078125
0.5625318,0.51953125
0.5587504,0.53515625
0.5612707,0.46875
0.5673736,0.41015625
0.55671763,0.48828125
0.56315684,0.5
0.5579628,0.48046875
0.557811,0.50390625
0.55335283,0.49609375
0.5676644,0.46484375
0.5578956,0.53125
0.55459607,0.4765625
0.56541,0.53125
0.55189157,0.6328125
0.5555345,0.5859375
0.5626628,0.4296875
0.5649573,0.4765625
0.5609642,0.51171875
0.5655821,0.51953125
0.55719006,0.5234375
0.5647714,0.4609375
0.5669365,0.4765625
0.55150956,0.5234375
0.5652896,0.47265625
0.5669356,0.453125
0.5524901,0.578125
0.55814755,0.484375
0.5574535,0.5390625
0.56157166,0.53125
0.5572019,0.45703125
0.5605195,0.4609375
0.5619672,0.48046875
0.5567339,0.5390625
0.55640924,0.57421875
0.5582135,0.45703125
0.55376714,0.51953125
0.5584993,0.52734375
0.5685068,0.4375
0.5582148,0.5
0.5632452,0.47265625
0.5620701,0.45703125
0.55473447,0.53125
0.56276846,0.42578125
0.56733644,0.52734375
0.5682099,0.484375
0.56506383,0.546875
0.56179315,0.44921875
0.5628476,0.51171875
0.5615573,0.5
0.5633129,0.48828125
0.5579237,0.54296875
0.56241864,0.4765625
0.558862,0.48828125
0.5703311,0.4296875
0.5608418,0.515625
0.5539049,0.58203125
0.5597731,0.5078125
0.56085414,0.43359375
0.5570902,0.5703125
0.56284755,0.44921875
0.56286806,0.51171875
0.5682062,0.39453125
0.55910355,0.44140625
0.5646562,0.46875
0.56312746,0.47265625
0.5615407,0.53125
0.5662032,0.45703125
0.56379855,0.53515625
0.56502306,0.46875
0.56096804,0.49609375
0.56331706,0.4921875
0.5561029,0.51953125
0.5566745,0.55859375
0.5637635,0.46484375
0.5588454,0.49609375
0.55274874,0.53515625
0.5564543,0.4921875
0.56656814,0.47265625
0.547428,0.55078125
0.5683835,0.40625
0.5566784,0.484375
0.5590802,0.54296875
0.55913043,0.4921875
0.5573711,0.4921875
0.5455359,0.578125
0.5568749,0.55078125
0.55951387,0.48046875
0.55335444,0.5078125
0.5634551,0.58203125
0.5527669,0.54296875
0.55989873,0.5078125
0.5466344,0.5078125
0.5522132,0.609375
0.5495423,0.625
0.55804336,0.4609375
0.5623222,0.4765625
0.5597381,0.4609375
0.55765355,0.5078125
0.56615436,0.50390625
0.55261993,0.55078125
0.562074,0.4609375
0.55879104,0.44921875
0.56059945,0.52734375
0.5503083,0.51171875
0.55878115,0.51953125
0.55672437,0.5703125
0.5636688,0.5625
0.55932057,0.5546875
0.554212,0.5
0.5588358,0.46484375
0.5535251,0.578125
0.56919396,0.34375
0.56095403,0.52734375
0.56188583,0.55859375
0.5574856,0.5546875
0.5630108,0.46875
0.5591021,0.53125
0.55161405,0.49609375
0.55743754,0.54296875
0.55583405,0.52734375
0.55684096,0.4921875
0.54789317,0.51171875
0.5651056,0.515625
0.5479946,0.54296875
0.55177224,0.6171875
0.563939,0.42578125
0.56451535,0.5703125
0.55579644,0.55859375
0.56351966,0.484375
0.5534209,0.5390625
0.56204236,0.53515625
0.5607642,0.4140625
0.5540753,0.52734375
0.55828065,0.484375
0.545368,0.65234375
0.5512552,0.5546875
0.5486587,0.53125
0.5663694,0.5078125
0.5555091,0.515625
0.56446093,0.44921875
0.5460333,0.57421875
0.55764806,0.484375
0.5560317,0.57421875
0.55163145,0.50390625
0.5524469,0.55078125
0.563199,0.484375
0.5566123,0.484375
0.5545621,0.53125
0.5673485,0.4296875
0.5549967,0.56640625
0.5434506,0.640625
0.55652463,0.47265625
0.5559659,0.5234375
0.5606837,0.48046875
0.55789137,0.5234375
0.55489147,0.5078125
0.55435264,0.59765625
0.56438303,0.515625
0.55553263,0.53515625
0.55892324,0.4296875
0.555882,0.48828125
0.55688155,0.54296875
0.5598989,0.4921875
0.5621687,0.4609375
0.55338603,0.546875
0.556949,0.44140625
0.55855244,0.48046875
0.5511239,0.58203125
0.5630097,0.45703125
0.5590589,0.5625
0.5631596,0.54296875
0.5591146,0.484375
0.56784046,0.4765625
0.5674912,0.5
0.561334,0.5078125
0.5586303,0.5546875
0.5593752,0.52734375
0.5555862,0.546875
0.5635232,0.53125
0.55004156,0.58203125
0.56301236,0.4921875
0.563159,0.44921875
0.5581062,0.54296875
0.5562223,0.59765625
0.5589204,0.49609375
0.55892354,0.44921875
0.56107223,0.44921875
0.5549837,0.546875
0.55750746,0.48046875
0.55224085,0.58984375
0.5552732,0.51171875
0.5573764,0.51171875
0.5496369,0.5234375
0.5625173,0.484375
0.55615956,0.546875
0.56214535,0.484375
0.55450773,0.50390625
0.55418646,0.49609375
0.5557121,0.53125
0.5574002,0.55078125
0.548812,0.51953125
0.5667505,0.4765625
0.5556494,0.484375
0.55645114,0.5078125
0.54535,0.56640625
0.55963445,0.50390625
0.55330575,0.6015625
0.56652594,0.41015625
0.5594163,0.5546875
0.5715581,0.47265625
0.56916845,0.453125
0.5515467,0.58984375
0.5619235,0.51953125
0.55505943,0.53515625
0.5660639,0.4453125
0.5570411,0.515625
0.55662775,0.51171875
0.5650275,0.45703125
0.55466247,0.5234375
0.5555972,0.5390625
0.5620266,0.4609375
0.563286,0.515625
0.5582017,0.58203125
0.5643617,0.5234375
0.5594461,0.5
0.5582546,0.50390625
0.5547688,0.484375
0.56460756,0.421875
0.55833596,0.46875
0.5569118,0.5703125
0.5666925,0.45703125
0.56393087,0.45703125
0.55384755,0.54296875
0.5561993,0.5703125
0.5642408,0.4765625
0.5495711,0.6796875
0.5600615,0.515625
0.5657644,0.54296875
0.5573162,0.56640625
0.55570114,0.5625
0.5463531,0.5859375
0.5534915,0.57421875
0.5615071,0.5
0.5650252,0.49609375
0.5525966,0.5625
0.5648894,0.53515625
0.5697466,0.4765625
0.56303096,0.5546875
0.5605622,0.5234375
0.5522538,0.5390625
0.54454327,0.6015625
0.5671757,0.41796875
0.5583952,0.6328125
0.558072,0.48046875
0.55919105,0.53515625
0.56808686,0.4609375
0.54869133,0.546875
0.57042867,0.4921875
0.5717281,0.51953125
0.55598664,0.52734375
0.5619496,0.5
0.5576452,0.53125
0.5546264,0.55859375
0.5568356,0.5703125
0.54795796,0.53515625
0.56882447,0.48046875
0.5552261,0.50390625
0.5565798,0.51953125
0.55972594,0.46484375
0.55808914,0.5546875
0.56816447,0.38671875
0.5596849,0.4765625
0.5560839,0.546875
0.55761707,0.4921875
0.553235,0.50390625
0.562219,0.5390625
0.55944407,0.4375
0.5585543,0.47265625
0.5572257,0.51171875
0.5576441,0.57421875
0.5604007,0.51171875
0.56017756,0.53515625
0.55223966,0.4453125
0.5545399,0.49609375
0.56414276,0.50390625
0.5687772,0.4453125
0.56441814,0.5078125
0.555606,0.60546875
0.5637585,0.51953125
0.56056845,0.4375
0.5544344,0.4765625
0.560619,0.5234375
0.5564741,0.46484375
0.5593806,0.5234375
0.5612052,0.5625
0.5597812,0.49609375
0.5685576,0.44921875
0.5515943,0.62109375
0.56037676,0.50390625
0.5603495,0.4921875
0.57285964,0.44140625
0.5549034,0.5078125
0.5704702,0.51953125
0.544898,0.546875
0.56607175,0.4609375
0.5664444,0.453125
0.56082964,0.55078125
0.5522906,0.53515625
0.5579457,0.5390625
0.5546913,0.546875
0.5639014,0.41015625
0.55974245,0.51953125
0.5543401,0.4921875
0.567247,0.48046875
0.565288,0.53515625
0.5614362,0.4453125
0.56129533,0.52734375
0.5507578,0.5625
0.55150664,0.56640625
0.54616535,0.5703125
0.56643033,0.4296875
0.5568149,0.50390625
0.554201,0.4921875
0.55619717,0.4609375
0.54898113,0.546875
0.5629421,0.48828125
0.5502742,0.5390625
0.557804,0.50390625
0.55596995,0.5546875
0.5538707,0.56640625
0.5571549,0.51953125
0.55326545,0.53515625
0.5463653,0.55078125
0.54908705,0.5390625
0.5540496,0.5390625
0.56098497,0.4765625
0.5447991,0.55078125
0.5554942,0.5390625
0.55929106,0.515625
0.5399279,0.5859375
0.5524901,0.5390625
0.5596248,0.546875
0.5532508,0.53515625
0.5616656,0.48828125
0.5512147,0.5546875
0.5628323,0.49609375
0.5554358,0.55078125
0.5477276,0.53125
0.5586726,0.53515625
0.55965364,0.56640625
0.55006117,0.484375
0.5523355,0.53515625
0.5553955,0.54296875
0.56253153,0.46875
0.5539013,0.51171875
0.5563565,0.54296875
0.5579677,0.55859375
0.55394447,0.4453125
0.5505835,0.53515625
0.55315006,0.5859375
0.5501841,0.60546875
0.550408,0.51953125
0.5597468,0.48828125
0.54246163,0.61328125
0.5585715,0.5546875
0.55563545,0.51953125
0.5482483,0.5859375
0.55787516,0.51953125
0.55511236,0.5
0.5574409,0.5234375
0.54368544,0.66796875
0.5612557,0.46875
0.54491454,0.58203125
0.54128134,0.5703125
0.553645,0.47265625
0.56394434,0.48828125
0.5443551,0.56640625
0.56424874,0.49609375
0.5438049,0.6015625
0.5599463,0.484375
0.55688787,0.50390625
0.5564898,0.54296875
0.5561084,0.5234375
0.54603964,0.58984375
0.5626359,0.453125
0.55582213,0.49609375
0.5457078,0.609375
0.5545751,0.53125
0.5551677,0.484375
0.5530298,0.5078125
0.561784,0.52734375
0.55215657,0.46875
0.559035,0.4453125
0.5548374,0.53515625
0.55873466,0.4375
0.56074715,0.51953125
0.55332184,0.51171875
0.55364007,0.4765625
0.5441985,0.58984375
0.55945486,0.50390625
0.5560899,0.54296875
0.5550832,0.5234375
0.550089,0.56640625
0.5433255,0.57421875
0.5456297,0.59375
0.5554496,0.53515625
0.5549042,0.5234375
0.5496862,0.515625
0.54665846,0.5625
0.5569948,0.5390625
0.5520508,0.625
0.5525226,0.578125
0.554879,0.4921875
0.57322437,0.4375
0.5655335,0.45703125
0.5533147,0.5546875
0.5552111,0.484375
0.55632496,0.5
0.5522529,0.55078125
0.56107575,0.4609375
0.55660224,0.484375
0.5533937,0.546875
0.56714725,0.48046875
0.5482329,0.5625
0.5521591,0.51953125
0.554406,0.48046875
0.55467105,0.52734375
0.5610254,0.4296875
0.56337374,0.578125
0.55209184,0.50390625
0.55501753,0.5390625
0.5590177,0.6171875
0.5512548,0.53515625
0.553617,0.58203125
0.5441409,0.7265625
0.5510335,0.5546875
0.5614123,0.5078125
0.5526923,0.546875
0.55666256,0.52734375
0.55605793,0.58203125
0.5428153,0.65625
0.5549614,0.4921875
0.56146836,0.5390625
0.5497157,0.55859375
0.55993843,0.5078125
0.5593981,0.5
0.55644596,0.51171875
0.5655168,0.4296875
0.5539689,0.48046875
0.5495312,0.546875
0.5488465,0.5703125
0.55893266,0.5234375
0.54843855,0.546875
0.5581553,0.4453125
0.5441083,0.60546875
0.56511307,0.53125
0.5633631,0.484375
0.5536064,0.51953125
0.55745673,0.484375
0.55496246,0.59765625
0.5521034,0.50390625
0.55303085,0.54296875
0.5562413,0.50390625
0.5583004,0.55078125
0.5637327,0.53515625
0.5648877,0.48828125
0.5537347,0.5859375
0.5606972,0.44140625
0.55408895,0.5078125
0.5593705,0.5234375
0.5542031,0.5546875
0.55489147,0.56640625
0.55385536,0.62890625
0.5519061,0.53515625
0.5548391,0.5390625
0.55771726,0.5546875
0.55521584,0.49609375
0.551878,0.55078125
0.55956763,0.51171875
0.5609025,0.52734375
0.5512612,0.5625
0.5583731,0.61328125
0.55755866,0.51171875
0.5568507,0.5
0.5511607,0.5703125
0.5403265,0.640625
0.55839014,0.51953125
0.5494621,0.59765625
0.55839,0.48828125
0.55138403,0.5078125
0.55229515,0.5625
0.5434186,0.59375
0.55724347,0.55859375
0.54931617,0.578125
0.5591752,0.5546875
0.5471425,0.609375
0.55288213,0.52734375
0.5554393,0.53515625
0.5638467,0.4375
0.56697726,0.421875
0.5606892,0.48828125
0.5537412,0.5
0.5617523,0.46484375
0.5653546,0.49609375
0.5502249,0.57421875
0.55386275,0.51953125
0.56091714,0.53515625
0.5526072,0.52734375
0.54598284,0.59375
0.5601617,0.45703125
0.5430932,0.5859375
0.5565245,0.5859375
0.55788434,0.5078125
0.55002934,0.5625
0.5477056,0.59375
0.5610823,0.55078125
0.5534465,0.55078125
0.5541674,0.49609375
0.57222253,0.46484375
0.55074,0.5703125
0.55758154,0.5546875
0.5542475,0.515625
0.5596682,0.4921875
0.55446553,0.546875
0.5509659,0.5859375
0.55172837,0.5234375
0.5608783,0.48046875
0.5478345,0.5859375
0.55561143,0.53515625
0.54964983,0.54296875
0.54375255,0.57421875
0.54829824,0.56640625
0.5619004,0.484375
0.5495014,0.58984375
0.55331534,0.5390625
0.5475695,0.62109375
0.5586498,0.5078125
0.55618775,0.578125
0.5522833,0.6484375
0.54618526,0.59375
0.54729164,0.64453125
0.5529916,0.54296875
0.5624794,0.47265625
0.56283915,0.484375
0.56493425,0.546875
0.56326795,0.421875
0.5543326,0.51171875
0.55851555,0.5078125
0.5553265,0.51171875
0.5468152,0.5859375
0.55271584,0.5546875
0.5603404,0.52734375
0.56640774,0.421875
0.55712974,0.46875
0.5576733,0.51953125
0.55614305,0.56640625
0.5586298,0.53515625
0.56217414,0.453125
0.5509314,0.60546875
0.555598,0.52734375
0.55899787,0.52734375
0.5531965,0.56640625
0.55742717,0.5078125
0.5591279,0.4921875
0.56051886,0.54296875
0.56796885,0.5
0.5272851,0.54296875
0.5202882,0.609375
0.5348235,0.515625
0.5402299,0.51953125
0.53090453,0.55078125
0.52453315,0.6171875
0.5325112,0.51953125
0.53125787,0.640625
0.53554875,0.54296875
0.52420366,0.62109375
0.53671694,0.55078125
0.5176426,0.62109375
0.5387396,0.5234375
0.5311303,0.5390625
0.5264458,0.66015625
0.5320759,0.60546875
0.54454327,0.546875
0.53350025,0.55859375
0.52092016,0.59765625
0.5445444,0.515625
0.5398051,0.51953125
0.53294957,0.51953125
0.5326524,0.5546875
0.5343065,0.52734375
0.53447974,0.5390625
0.534951,0.55859375
0.53251356,0.50390625
0.5370585,0.51953125
0.5379029,0.54296875
0.54019654,0.515625
0.5276856,0.58984375
0.53909886,0.55859375
0.53152347,0.62109375
0.5193025,0.6953125
0.52468145,0.6171875
0.5314771,0.56640625
0.5318899,0.5703125
0.54259866,0.484375
0.5423749,0.5546875
0.54305667,0.5078125
0.52986574,0.57421875
0.53116006,0.5625
0.5297092,0.546875
0.5348043,0.58984375
0.542485,0.52734375
0.5395277,0.55078125
0.54758966,0.453125
0.5326539,0.5390625
0.5303537,0.609375
0.53461266,0.57421875
0.536746,0.4921875
0.53365344,0.51953125
0.5328636,0.5703125
0.5451272,0.53125
0.5387769,0.52734375
0.5339166,0.57421875
0.54779196,0.46875
0.5459728,0.39453125
0.5379152,0.5
0.53532124,0.515625
0.5345511,0.51171875
0.5251289,0.578125
0.5246302,0.60546875
0.5338685,0.54296875
0.52325225,0.5390625
0.5347283,0.5234375
0.5360795,0.5078125
0.52706516,0.58984375
0.52508485,0.65234375
0.53632605,0.5390625
0.53284585,0.53125
0.5345282,0.51171875
0.53868514,0.52734375
0.537532,0.46484375
0.5343969,0.45703125
0.5408524,0.515625
0.5483206,0.3984375
0.5396266,0.55078125
0.521056,0.6171875
0.52689886,0.57421875
0.52992713,0.5546875
0.52999914,0.58984375
0.5359261,0.58203125
0.52185214,0.66796875
0.53448594,0.52734375
0.5376396,0.51171875
0.5342135,0.54296875
0.5304131,0.62109375
0.53439826,0.53125
0.5346738,0.55078125
0.5297339,0.59375
0.5295179,0.5234375
0.5381675,0.55859375
0.53162754,0.57421875
0.52694273,0.54296875
0.5265987,0.59765625
0.5444132,0.51953125
0.5308428,0.5703125
0.5365635,0.484375
0.5325532,0.5390625
0.5334268,0.625
0.5347761,0.5234375
0.5302559,0.5703125
0.5343685,0.57421875
0.53178275,0.57421875
0.5388639,0.5078125
0.5381368,0.484375
0.5356976,0.5546875
0.53364885,0.50390625
0.53597873,0.5625
0.53717375,0.53125
0.5343745,0.59375
0.5303828,0.56640625
0.5444235,0.4921875
0.5368985,0.5234375
0.53028256,0.52734375
0.5298697,0.59375
0.5285256,0.55078125
0.5283115,0.6328125
0.54053354,0.50390625
0.52775663,0.625
0.5287893,0.5859375
0.54276925,0.5078125
0.5468873,0.52734375
0.5323849,0.5078125
0.5309014,0.57421875
0.52238655,0.6875
0.5324697,0.6015625
0.52808374,0.609375
0.53215426,0.59375
0.5304543,0.54296875
0.53420275,0.546875
0.5380026,0.5078125
0.5382273,0.48828125
0.53478944,0.59765625
0.51697206,0.61328125
0.54314286,0.5625
0.532338,0.58203125
0.5388999,0.52734375
0.52493644,0.64453125
0.52587366,0.609375
0.53787816,0.5390625
0.5291969,0.6171875
0.54176784,0.54296875
0.5414728,0.53125
0.5355803,0.57421875
0.53106165,0.625
0.5376343,0.5625
0.53641766,0.57421875
0.5282821,0.62109375
0.5419929,0.51171875
0.53928185,0.4453125
0.534436,0.546875
