epoch,training_losses,training_recalls,validation_loss_epoch_end,validation_recall_epoch_end
2,0.6408708,0.42708334,0.44983158,0.296875
2,0.6771331,0.21875,0.44983158,0.296875
2,0.64724755,0.421875,0.44983158,0.296875
2,0.64030546,0.35416666,0.44983158,0.296875
2,0.64003515,0.359375,0.44983158,0.296875
2,0.6454789,0.36458334,0.44983158,0.296875
2,0.6614972,0.33333334,0.44983158,0.296875
2,0.62901944,0.375,0.44983158,0.296875
2,0.64201427,0.33333334,0.44983158,0.296875
2,0.64723575,0.33333334,0.44983158,0.296875
2,0.6377534,0.359375,0.44983158,0.296875
2,0.6416631,0.375,0.44983158,0.296875
2,0.6396677,0.390625,0.44983158,0.296875
2,0.6323314,0.41145834,0.44983158,0.296875
2,0.6457297,0.328125,0.44983158,0.296875
2,0.6558559,0.27083334,0.44983158,0.296875
2,0.62749016,0.48958334,0.44983158,0.296875
2,0.6379753,0.40104166,0.44983158,0.296875
2,0.65369743,0.390625,0.44983158,0.296875
2,0.6362279,0.30729166,0.44983158,0.296875
2,0.65475243,0.296875,0.44983158,0.296875
2,0.62282753,0.39583334,0.44983158,0.296875
2,0.6502936,0.38020834,0.44983158,0.296875
2,0.6413295,0.41666666,0.44983158,0.296875
2,0.6479325,0.34895834,0.44983158,0.296875
2,0.64693123,0.34895834,0.44983158,0.296875
2,0.64466995,0.33333334,0.44983158,0.296875
2,0.6385023,0.35416666,0.44983158,0.296875
2,0.6472506,0.33854166,0.44983158,0.296875
2,0.64683694,0.32291666,0.44983158,0.296875
2,0.6511897,0.33854166,0.44983158,0.296875
2,0.6384356,0.34895834,0.44983158,0.296875
2,0.65068,0.38541666,0.44983158,0.296875
2,0.64076227,0.40625,0.44983158,0.296875
2,0.6276562,0.40625,0.44983158,0.296875
2,0.65082556,0.296875,0.44983158,0.296875
2,0.65114284,0.30729166,0.44983158,0.296875
2,0.62784374,0.41145834,0.44983158,0.296875
2,0.6432679,0.375,0.44983158,0.296875
2,0.65055114,0.33854166,0.44983158,0.296875
2,0.6226261,0.38541666,0.44983158,0.296875
2,0.64164513,0.36979166,0.44983158,0.296875
2,0.63193935,0.33854166,0.44983158,0.296875
2,0.62001836,0.39583334,0.44983158,0.296875
2,0.61660224,0.359375,0.44983158,0.296875
2,0.6418853,0.29166666,0.44983158,0.296875
2,0.63844615,0.36979166,0.44983158,0.296875
2,0.62266874,0.36979166,0.44983158,0.296875
2,0.61947113,0.44270834,0.44983158,0.296875
2,0.6264772,0.375,0.44983158,0.296875
2,0.6273658,0.41145834,0.44983158,0.296875
2,0.6354242,0.3125,0.44983158,0.296875
2,0.62671196,0.38541666,0.44983158,0.296875
2,0.6421986,0.32291666,0.44983158,0.296875
2,0.6198283,0.43229166,0.44983158,0.296875
2,0.6330829,0.36458334,0.44983158,0.296875
2,0.6332479,0.328125,0.44983158,0.296875
2,0.6465444,0.32291666,0.44983158,0.296875
2,0.62637144,0.453125,0.44983158,0.296875
2,0.6394194,0.27083334,0.44983158,0.296875
2,0.6209601,0.40625,0.44983158,0.296875
2,0.6173072,0.421875,0.44983158,0.296875
2,0.6222022,0.42708334,0.44983158,0.296875
2,0.6357674,0.31770834,0.44983158,0.296875
2,0.6138807,0.42708334,0.44983158,0.296875
2,0.6354007,0.33333334,0.44983158,0.296875
2,0.61656547,0.41666666,0.44983158,0.296875
2,0.61182743,0.41145834,0.44983158,0.296875
2,0.65005946,0.35416666,0.44983158,0.296875
2,0.63942397,0.328125,0.44983158,0.296875
2,0.6240718,0.33854166,0.44983158,0.296875
2,0.6288392,0.375,0.44983158,0.296875
2,0.62043923,0.43229166,0.44983158,0.296875
2,0.62129897,0.328125,0.44983158,0.296875
2,0.6243248,0.36979166,0.44983158,0.296875
2,0.6395374,0.35416666,0.44983158,0.296875
2,0.6205977,0.47916666,0.44983158,0.296875
2,0.61148703,0.4375,0.44983158,0.296875
2,0.644865,0.34375,0.44983158,0.296875
2,0.6201417,0.32291666,0.44983158,0.296875
2,0.62629557,0.33333334,0.44983158,0.296875
2,0.6279155,0.38020834,0.44983158,0.296875
2,0.6418077,0.35416666,0.44983158,0.296875
2,0.62500906,0.32291666,0.44983158,0.296875
2,0.61962026,0.33333334,0.44983158,0.296875
2,0.6366029,0.390625,0.44983158,0.296875
2,0.61849815,0.44791666,0.44983158,0.296875
2,0.6173086,0.41145834,0.44983158,0.296875
2,0.62467766,0.38020834,0.44983158,0.296875
2,0.6134733,0.44791666,0.44983158,0.296875
2,0.62613523,0.38020834,0.44983158,0.296875
2,0.62146616,0.35416666,0.44983158,0.296875
2,0.6174224,0.34375,0.44983158,0.296875
2,0.6095962,0.40104166,0.44983158,0.296875
2,0.6252866,0.40625,0.44983158,0.296875
2,0.6187275,0.31770834,0.44983158,0.296875
2,0.6334763,0.33333334,0.44983158,0.296875
2,0.6268795,0.34895834,0.44983158,0.296875
2,0.6090279,0.453125,0.44983158,0.296875
2,0.60692674,0.41666666,0.44983158,0.296875
2,0.6127613,0.40104166,0.44983158,0.296875
2,0.60712576,0.44270834,0.44983158,0.296875
2,0.6051789,0.4375,0.44983158,0.296875
2,0.60857755,0.42708334,0.44983158,0.296875
2,0.6117571,0.35416666,0.44983158,0.296875
2,0.61932033,0.32291666,0.44983158,0.296875
2,0.61755586,0.359375,0.44983158,0.296875
2,0.63020635,0.375,0.44983158,0.296875
2,0.6183769,0.40625,0.44983158,0.296875
2,0.621547,0.34375,0.44983158,0.296875
2,0.61280495,0.35416666,0.44983158,0.296875
2,0.6075925,0.46875,0.44983158,0.296875
2,0.61840147,0.453125,0.44983158,0.296875
2,0.6207333,0.33854166,0.44983158,0.296875
2,0.60719365,0.46354166,0.44983158,0.296875
2,0.6092915,0.38541666,0.44983158,0.296875
2,0.6078741,0.4375,0.44983158,0.296875
2,0.6134037,0.44791666,0.44983158,0.296875
2,0.6130634,0.36458334,0.44983158,0.296875
2,0.61425257,0.38541666,0.44983158,0.296875
2,0.6237177,0.31770834,0.44983158,0.296875
2,0.60487074,0.40104166,0.44983158,0.296875
2,0.61445516,0.34375,0.44983158,0.296875
2,0.6240916,0.35416666,0.44983158,0.296875
2,0.59906954,0.46875,0.44983158,0.296875
2,0.61008006,0.359375,0.44983158,0.296875
2,0.62214,0.33333334,0.44983158,0.296875
2,0.6191599,0.36458334,0.44983158,0.296875
2,0.6099768,0.38020834,0.44983158,0.296875
2,0.612463,0.375,0.44983158,0.296875
2,0.5945031,0.453125,0.44983158,0.296875
2,0.62127286,0.328125,0.44983158,0.296875
2,0.62268776,0.359375,0.44983158,0.296875
2,0.6157047,0.39583334,0.44983158,0.296875
2,0.5993487,0.42708334,0.44983158,0.296875
2,0.6212556,0.34895834,0.44983158,0.296875
2,0.61493635,0.32291666,0.44983158,0.296875
2,0.6113548,0.40104166,0.44983158,0.296875
2,0.6107363,0.40104166,0.44983158,0.296875
2,0.6164728,0.43229166,0.44983158,0.296875
2,0.61860675,0.41145834,0.44983158,0.296875
2,0.6068569,0.41666666,0.44983158,0.296875
2,0.6131222,0.40104166,0.44983158,0.296875
2,0.6101472,0.33333334,0.44983158,0.296875
2,0.6189138,0.34375,0.44983158,0.296875
2,0.6086658,0.36979166,0.44983158,0.296875
2,0.6084718,0.41145834,0.44983158,0.296875
2,0.60221714,0.4375,0.44983158,0.296875
2,0.62659454,0.3125,0.44983158,0.296875
2,0.6030235,0.41145834,0.44983158,0.296875
2,0.61260766,0.32291666,0.44983158,0.296875
2,0.6102905,0.375,0.44983158,0.296875
2,0.6012478,0.36979166,0.44983158,0.296875
2,0.6146472,0.328125,0.44983158,0.296875
2,0.590499,0.5052083,0.44983158,0.296875
2,0.6004804,0.44791666,0.44983158,0.296875
2,0.6051784,0.42708334,0.44983158,0.296875
2,0.6111792,0.41666666,0.44983158,0.296875
2,0.601865,0.46354166,0.44983158,0.296875
2,0.6175043,0.32291666,0.44983158,0.296875
2,0.6250154,0.35416666,0.44983158,0.296875
2,0.6090587,0.421875,0.44983158,0.296875
2,0.59522986,0.46354166,0.44983158,0.296875
2,0.6174393,0.328125,0.44983158,0.296875
2,0.6041352,0.41145834,0.44983158,0.296875
2,0.6031747,0.421875,0.44983158,0.296875
2,0.61252296,0.34375,0.44983158,0.296875
2,0.6028777,0.35416666,0.44983158,0.296875
2,0.60697424,0.40104166,0.44983158,0.296875
2,0.605376,0.43229166,0.44983158,0.296875
2,0.61305994,0.39583334,0.44983158,0.296875
2,0.6218478,0.30208334,0.44983158,0.296875
2,0.60665506,0.42708334,0.44983158,0.296875
2,0.6045938,0.43229166,0.44983158,0.296875
2,0.6136188,0.39583334,0.44983158,0.296875
2,0.6133849,0.41145834,0.44983158,0.296875
2,0.60532516,0.453125,0.44983158,0.296875
2,0.60935926,0.40104166,0.44983158,0.296875
2,0.60361385,0.40104166,0.44983158,0.296875
2,0.6263122,0.29166666,0.44983158,0.296875
2,0.6064134,0.390625,0.44983158,0.296875
2,0.60567325,0.43229166,0.44983158,0.296875
2,0.61726886,0.24479167,0.44983158,0.296875
2,0.62067235,0.34375,0.44983158,0.296875
2,0.6124686,0.375,0.44983158,0.296875
2,0.60656327,0.35416666,0.44983158,0.296875
2,0.60378474,0.375,0.44983158,0.296875
2,0.6065437,0.421875,0.44983158,0.296875
2,0.6109006,0.41145834,0.44983158,0.296875
2,0.6066355,0.41666666,0.44983158,0.296875
2,0.6013229,0.36979166,0.44983158,0.296875
2,0.59709245,0.40625,0.44983158,0.296875
2,0.61191136,0.328125,0.44983158,0.296875
2,0.6043808,0.359375,0.44983158,0.296875
2,0.6104588,0.35416666,0.44983158,0.296875
2,0.6148047,0.39583334,0.44983158,0.296875
2,0.59058684,0.47395834,0.44983158,0.296875
2,0.5952844,0.375,0.44983158,0.296875
2,0.5925227,0.49479166,0.44983158,0.296875
2,0.604575,0.42708334,0.44983158,0.296875
2,0.60918826,0.453125,0.44983158,0.296875
2,0.59312594,0.45833334,0.44983158,0.296875
2,0.59297687,0.41666666,0.44983158,0.296875
2,0.605494,0.36979166,0.44983158,0.296875
2,0.5998064,0.36979166,0.44983158,0.296875
2,0.58583957,0.40625,0.44983158,0.296875
2,0.62085074,0.375,0.44983158,0.296875
2,0.6045554,0.390625,0.44983158,0.296875
2,0.6010975,0.38541666,0.44983158,0.296875
2,0.6066569,0.40104166,0.44983158,0.296875
2,0.5897556,0.42708334,0.44983158,0.296875
2,0.6000481,0.43229166,0.44983158,0.296875
2,0.61178154,0.38541666,0.44983158,0.296875
2,0.60214305,0.41145834,0.44983158,0.296875
2,0.61136657,0.35416666,0.44983158,0.296875
2,0.60127383,0.45833334,0.44983158,0.296875
2,0.60174984,0.45833334,0.44983158,0.296875
2,0.6010953,0.43229166,0.44983158,0.296875
2,0.60816234,0.41145834,0.44983158,0.296875
2,0.6179343,0.33854166,0.44983158,0.296875
2,0.59914654,0.45833334,0.44983158,0.296875
2,0.61241454,0.3125,0.44983158,0.296875
2,0.6111645,0.35416666,0.44983158,0.296875
2,0.6072002,0.40625,0.44983158,0.296875
2,0.6093386,0.4375,0.44983158,0.296875
2,0.61012274,0.43229166,0.44983158,0.296875
2,0.60222286,0.43229166,0.44983158,0.296875
2,0.5929199,0.40625,0.44983158,0.296875
2,0.59765697,0.390625,0.44983158,0.296875
2,0.6022187,0.41145834,0.44983158,0.296875
2,0.6084726,0.45833334,0.44983158,0.296875
2,0.6042249,0.32291666,0.44983158,0.296875
2,0.6076757,0.38541666,0.44983158,0.296875
3,0.60012823,0.359375,0.42242613,0.2578125
3,0.6073783,0.43229166,0.42242613,0.2578125
3,0.59477925,0.48958334,0.42242613,0.2578125
3,0.58784986,0.44791666,0.42242613,0.2578125
3,0.5868626,0.44791666,0.42242613,0.2578125
3,0.6009699,0.421875,0.42242613,0.2578125
3,0.5928834,0.36979166,0.42242613,0.2578125
3,0.59016573,0.5104167,0.42242613,0.2578125
3,0.5893734,0.38020834,0.42242613,0.2578125
3,0.5922282,0.41145834,0.42242613,0.2578125
3,0.5855778,0.5104167,0.42242613,0.2578125
3,0.60240537,0.46875,0.42242613,0.2578125
3,0.62010735,0.34375,0.42242613,0.2578125
3,0.6083967,0.35416666,0.42242613,0.2578125
3,0.5998449,0.47916666,0.42242613,0.2578125
3,0.59143585,0.44791666,0.42242613,0.2578125
3,0.5853084,0.453125,0.42242613,0.2578125
3,0.5832017,0.5208333,0.42242613,0.2578125
3,0.60418504,0.40104166,0.42242613,0.2578125
3,0.6032715,0.38541666,0.42242613,0.2578125
3,0.6009217,0.33854166,0.42242613,0.2578125
3,0.59058017,0.44791666,0.42242613,0.2578125
3,0.5969252,0.41666666,0.42242613,0.2578125
3,0.59557766,0.375,0.42242613,0.2578125
3,0.5872776,0.47916666,0.42242613,0.2578125
3,0.60176325,0.40104166,0.42242613,0.2578125
3,0.5784808,0.5104167,0.42242613,0.2578125
3,0.583953,0.421875,0.42242613,0.2578125
3,0.59309477,0.34375,0.42242613,0.2578125
3,0.59334254,0.44270834,0.42242613,0.2578125
3,0.60553646,0.40104166,0.42242613,0.2578125
3,0.5943571,0.36458334,0.42242613,0.2578125
3,0.5974359,0.40104166,0.42242613,0.2578125
3,0.62105507,0.265625,0.42242613,0.2578125
3,0.5867765,0.36458334,0.42242613,0.2578125
3,0.60190713,0.41666666,0.42242613,0.2578125
3,0.6047635,0.33854166,0.42242613,0.2578125
3,0.5933814,0.390625,0.42242613,0.2578125
3,0.6006351,0.42708334,0.42242613,0.2578125
3,0.5981784,0.39583334,0.42242613,0.2578125
3,0.6019542,0.44791666,0.42242613,0.2578125
3,0.60264915,0.46875,0.42242613,0.2578125
3,0.5893535,0.41145834,0.42242613,0.2578125
3,0.58381146,0.5,0.42242613,0.2578125
3,0.58563143,0.41666666,0.42242613,0.2578125
3,0.59037775,0.39583334,0.42242613,0.2578125
3,0.59543055,0.40625,0.42242613,0.2578125
3,0.6052957,0.36458334,0.42242613,0.2578125
3,0.58707684,0.42708334,0.42242613,0.2578125
3,0.5919731,0.41666666,0.42242613,0.2578125
3,0.59364694,0.5208333,0.42242613,0.2578125
3,0.58267295,0.5,0.42242613,0.2578125
3,0.59211314,0.421875,0.42242613,0.2578125
3,0.58936423,0.35416666,0.42242613,0.2578125
3,0.5874757,0.46875,0.42242613,0.2578125
3,0.58617824,0.38020834,0.42242613,0.2578125
