epoch,training_losses,training_recalls,validation_loss_epoch_end,validation_recall_epoch_end
1,0.67610925,0.33203125,0.6350997,0.2578125
1,0.6937831,0.29296875,0.6350997,0.2578125
1,0.692628,0.2890625,0.6350997,0.2578125
1,0.69558007,0.2890625,0.6350997,0.2578125
1,0.6776098,0.375,0.6350997,0.2578125
1,0.69545066,0.265625,0.6350997,0.2578125
1,0.6908985,0.34765625,0.6350997,0.2578125
1,0.68023723,0.29296875,0.6350997,0.2578125
1,0.6699529,0.37109375,0.6350997,0.2578125
1,0.67886317,0.34375,0.6350997,0.2578125
1,0.66528517,0.33984375,0.6350997,0.2578125
1,0.6875459,0.2421875,0.6350997,0.2578125
1,0.66712254,0.26953125,0.6350997,0.2578125
1,0.6728603,0.34375,0.6350997,0.2578125
1,0.6747016,0.2421875,0.6350997,0.2578125
1,0.6642881,0.35546875,0.6350997,0.2578125
1,0.65626866,0.32421875,0.6350997,0.2578125
1,0.6640008,0.35546875,0.6350997,0.2578125
1,0.6512966,0.3515625,0.6350997,0.2578125
1,0.66280043,0.32421875,0.6350997,0.2578125
1,0.6500267,0.37890625,0.6350997,0.2578125
1,0.664803,0.28125,0.6350997,0.2578125
1,0.65681976,0.375,0.6350997,0.2578125
1,0.6557804,0.2734375,0.6350997,0.2578125
1,0.65429306,0.37109375,0.6350997,0.2578125
1,0.6586949,0.37890625,0.6350997,0.2578125
1,0.66102016,0.32421875,0.6350997,0.2578125
1,0.66252136,0.328125,0.6350997,0.2578125
1,0.66648966,0.3515625,0.6350997,0.2578125
1,0.6496331,0.359375,0.6350997,0.2578125
1,0.66372156,0.3046875,0.6350997,0.2578125
1,0.65418655,0.359375,0.6350997,0.2578125
1,0.6515462,0.3359375,0.6350997,0.2578125
1,0.6395546,0.4140625,0.6350997,0.2578125
1,0.64650095,0.34765625,0.6350997,0.2578125
1,0.6485649,0.32421875,0.6350997,0.2578125
1,0.645923,0.3125,0.6350997,0.2578125
1,0.6492258,0.390625,0.6350997,0.2578125
1,0.64653844,0.3359375,0.6350997,0.2578125
1,0.63430554,0.453125,0.6350997,0.2578125
1,0.65069926,0.3828125,0.6350997,0.2578125
1,0.6434559,0.36328125,0.6350997,0.2578125
1,0.64681596,0.28515625,0.6350997,0.2578125
1,0.6419023,0.359375,0.6350997,0.2578125
1,0.6517423,0.3359375,0.6350997,0.2578125
1,0.6339622,0.390625,0.6350997,0.2578125
1,0.62984353,0.4375,0.6350997,0.2578125
1,0.6475078,0.32421875,0.6350997,0.2578125
1,0.6468547,0.37109375,0.6350997,0.2578125
1,0.6329709,0.40234375,0.6350997,0.2578125
1,0.6310422,0.375,0.6350997,0.2578125
1,0.6255738,0.375,0.6350997,0.2578125
1,0.63814956,0.390625,0.6350997,0.2578125
1,0.6355187,0.3359375,0.6350997,0.2578125
1,0.6257394,0.359375,0.6350997,0.2578125
1,0.6326824,0.3359375,0.6350997,0.2578125
1,0.6248436,0.3984375,0.6350997,0.2578125
1,0.62601036,0.43359375,0.6350997,0.2578125
1,0.627344,0.390625,0.6350997,0.2578125
1,0.6210092,0.421875,0.6350997,0.2578125
1,0.6268581,0.3828125,0.6350997,0.2578125
1,0.602512,0.51953125,0.6350997,0.2578125
1,0.62033844,0.3828125,0.6350997,0.2578125
1,0.62063897,0.39453125,0.6350997,0.2578125
1,0.61292017,0.37890625,0.6350997,0.2578125
1,0.6213989,0.3125,0.6350997,0.2578125
1,0.6151157,0.3828125,0.6350997,0.2578125
1,0.6245838,0.30859375,0.6350997,0.2578125
1,0.6162954,0.41796875,0.6350997,0.2578125
1,0.6148157,0.4375,0.6350997,0.2578125
1,0.617883,0.39453125,0.6350997,0.2578125
1,0.6263243,0.359375,0.6350997,0.2578125
1,0.62412405,0.42578125,0.6350997,0.2578125
1,0.6159809,0.4375,0.6350997,0.2578125
1,0.62402314,0.37890625,0.6350997,0.2578125
1,0.61737067,0.37890625,0.6350997,0.2578125
1,0.5974898,0.44921875,0.6350997,0.2578125
1,0.61339504,0.3828125,0.6350997,0.2578125
1,0.61289704,0.34765625,0.6350997,0.2578125
1,0.61491233,0.35546875,0.6350997,0.2578125
1,0.61591095,0.30078125,0.6350997,0.2578125
1,0.6162059,0.32421875,0.6350997,0.2578125
1,0.6052499,0.38671875,0.6350997,0.2578125
1,0.6288485,0.27734375,0.6350997,0.2578125
1,0.5976221,0.4765625,0.6350997,0.2578125
1,0.6189357,0.35546875,0.6350997,0.2578125
1,0.61019856,0.38671875,0.6350997,0.2578125
1,0.6110789,0.3984375,0.6350997,0.2578125
1,0.6059612,0.4453125,0.6350997,0.2578125
1,0.61467206,0.36328125,0.6350997,0.2578125
1,0.60611534,0.37890625,0.6350997,0.2578125
1,0.598755,0.421875,0.6350997,0.2578125
1,0.6097409,0.421875,0.6350997,0.2578125
1,0.6033817,0.42578125,0.6350997,0.2578125
1,0.5939902,0.48828125,0.6350997,0.2578125
1,0.59112644,0.5234375,0.6350997,0.2578125
1,0.6209771,0.3359375,0.6350997,0.2578125
1,0.6037546,0.38671875,0.6350997,0.2578125
1,0.60803705,0.3828125,0.6350997,0.2578125
1,0.5943326,0.43359375,0.6350997,0.2578125
1,0.59570205,0.43359375,0.6350997,0.2578125
1,0.592877,0.421875,0.6350997,0.2578125
1,0.60869014,0.390625,0.6350997,0.2578125
1,0.6048411,0.3359375,0.6350997,0.2578125
1,0.5979914,0.45703125,0.6350997,0.2578125
1,0.6072727,0.4375,0.6350997,0.2578125
1,0.5884079,0.41796875,0.6350997,0.2578125
1,0.5905553,0.3984375,0.6350997,0.2578125
1,0.6035628,0.40625,0.6350997,0.2578125
1,0.5964084,0.47265625,0.6350997,0.2578125
1,0.5964842,0.421875,0.6350997,0.2578125
1,0.5977257,0.359375,0.6350997,0.2578125
1,0.6063072,0.37890625,0.6350997,0.2578125
1,0.59567577,0.4375,0.6350997,0.2578125
1,0.5934706,0.40234375,0.6350997,0.2578125
1,0.583809,0.4453125,0.6350997,0.2578125
1,0.599014,0.4375,0.6350997,0.2578125
1,0.60007083,0.421875,0.6350997,0.2578125
1,0.60839015,0.33984375,0.6350997,0.2578125
1,0.59352386,0.41796875,0.6350997,0.2578125
1,0.59062195,0.3359375,0.6350997,0.2578125
1,0.58322364,0.48828125,0.6350997,0.2578125
1,0.60296506,0.359375,0.6350997,0.2578125
1,0.58650357,0.41015625,0.6350997,0.2578125
1,0.5846454,0.41015625,0.6350997,0.2578125
1,0.6003767,0.4296875,0.6350997,0.2578125
1,0.58812314,0.421875,0.6350997,0.2578125
1,0.6062304,0.359375,0.6350997,0.2578125
1,0.5913463,0.43359375,0.6350997,0.2578125
1,0.592166,0.41796875,0.6350997,0.2578125
1,0.5849642,0.46875,0.6350997,0.2578125
1,0.5815681,0.4375,0.6350997,0.2578125
1,0.59361744,0.40234375,0.6350997,0.2578125
1,0.5912734,0.40625,0.6350997,0.2578125
1,0.5837855,0.46875,0.6350997,0.2578125
1,0.58647186,0.453125,0.6350997,0.2578125
1,0.5901225,0.45703125,0.6350997,0.2578125
1,0.57981,0.53515625,0.6350997,0.2578125
1,0.5993556,0.43359375,0.6350997,0.2578125
1,0.58214843,0.4765625,0.6350997,0.2578125
1,0.60327494,0.3671875,0.6350997,0.2578125
1,0.5742318,0.5234375,0.6350997,0.2578125
1,0.5965807,0.39453125,0.6350997,0.2578125
1,0.59574026,0.359375,0.6350997,0.2578125
1,0.58381194,0.4453125,0.6350997,0.2578125
1,0.5888816,0.453125,0.6350997,0.2578125
1,0.5850769,0.48046875,0.6350997,0.2578125
1,0.57132435,0.54296875,0.6350997,0.2578125
1,0.5737557,0.44140625,0.6350997,0.2578125
1,0.5785405,0.4296875,0.6350997,0.2578125
1,0.58038086,0.51953125,0.6350997,0.2578125
1,0.5848326,0.40234375,0.6350997,0.2578125
1,0.5891033,0.43359375,0.6350997,0.2578125
1,0.5844951,0.41796875,0.6350997,0.2578125
1,0.5698652,0.46875,0.6350997,0.2578125
1,0.5873927,0.40625,0.6350997,0.2578125
1,0.5822383,0.46875,0.6350997,0.2578125
1,0.58978707,0.40234375,0.6350997,0.2578125
1,0.593771,0.31640625,0.6350997,0.2578125
1,0.585774,0.44921875,0.6350997,0.2578125
1,0.593841,0.3828125,0.6350997,0.2578125
1,0.5755888,0.5078125,0.6350997,0.2578125
1,0.5849928,0.44921875,0.6350997,0.2578125
1,0.5661753,0.46484375,0.6350997,0.2578125
1,0.5808942,0.4375,0.6350997,0.2578125
1,0.57019943,0.48046875,0.6350997,0.2578125
1,0.57110125,0.5,0.6350997,0.2578125
1,0.5847684,0.44140625,0.6350997,0.2578125
1,0.58224595,0.37890625,0.6350997,0.2578125
1,0.5597324,0.57421875,0.6350997,0.2578125
1,0.5687481,0.45703125,0.6350997,0.2578125
1,0.5743335,0.47265625,0.6350997,0.2578125
1,0.5551565,0.55078125,0.6350997,0.2578125
1,0.57129043,0.55859375,0.6350997,0.2578125
1,0.5897481,0.35546875,0.6350997,0.2578125
1,0.5773239,0.41015625,0.6350997,0.2578125
1,0.57316047,0.5,0.6350997,0.2578125
1,0.5728711,0.44140625,0.6350997,0.2578125
1,0.5637226,0.53515625,0.6350997,0.2578125
1,0.5596176,0.51171875,0.6350997,0.2578125
1,0.5757898,0.44140625,0.6350997,0.2578125
1,0.5730448,0.43359375,0.6350997,0.2578125
1,0.58363533,0.37109375,0.6350997,0.2578125
1,0.57633483,0.48046875,0.6350997,0.2578125
1,0.5766505,0.44921875,0.6350997,0.2578125
1,0.5638835,0.53125,0.6350997,0.2578125
1,0.57600415,0.37890625,0.6350997,0.2578125
1,0.5775629,0.5078125,0.6350997,0.2578125
1,0.5719704,0.46484375,0.6350997,0.2578125
1,0.56974465,0.453125,0.6350997,0.2578125
1,0.5781833,0.46875,0.6350997,0.2578125
1,0.57274896,0.4921875,0.6350997,0.2578125
1,0.5804371,0.4296875,0.6350997,0.2578125
1,0.5739813,0.453125,0.6350997,0.2578125
1,0.57158524,0.43359375,0.6350997,0.2578125
1,0.55514985,0.58203125,0.6350997,0.2578125
1,0.577118,0.4921875,0.6350997,0.2578125
1,0.5744394,0.515625,0.6350997,0.2578125
1,0.58251196,0.4453125,0.6350997,0.2578125
1,0.56720006,0.453125,0.6350997,0.2578125
1,0.57792884,0.41015625,0.6350997,0.2578125
2,0.5738359,0.3984375,0.42326272,0.3984375
2,0.5706636,0.47265625,0.42326272,0.3984375
2,0.57723004,0.4921875,0.42326272,0.3984375
2,0.5623818,0.50390625,0.42326272,0.3984375
2,0.56973135,0.49609375,0.42326272,0.3984375
2,0.5750448,0.3984375,0.42326272,0.3984375
2,0.56628793,0.53125,0.42326272,0.3984375
2,0.5673711,0.546875,0.42326272,0.3984375
2,0.5541809,0.58203125,0.42326272,0.3984375
2,0.579461,0.40234375,0.42326272,0.3984375
2,0.5774625,0.3984375,0.42326272,0.3984375
2,0.57793456,0.45703125,0.42326272,0.3984375
2,0.5694941,0.4296875,0.42326272,0.3984375
2,0.56720436,0.4375,0.42326272,0.3984375
2,0.5582161,0.52734375,0.42326272,0.3984375
2,0.5699387,0.4609375,0.42326272,0.3984375
2,0.56534827,0.53515625,0.42326272,0.3984375
2,0.5712742,0.390625,0.42326272,0.3984375
2,0.5667824,0.4765625,0.42326272,0.3984375
2,0.5648394,0.4921875,0.42326272,0.3984375
2,0.58356,0.32421875,0.42326272,0.3984375
2,0.57646954,0.44140625,0.42326272,0.3984375
2,0.56433266,0.44921875,0.42326272,0.3984375
2,0.5702752,0.40625,0.42326272,0.3984375
2,0.5667472,0.44921875,0.42326272,0.3984375
2,0.56496876,0.46484375,0.42326272,0.3984375
2,0.56765264,0.453125,0.42326272,0.3984375
2,0.554604,0.51953125,0.42326272,0.3984375
2,0.57133067,0.453125,0.42326272,0.3984375
2,0.56846136,0.4921875,0.42326272,0.3984375
2,0.55055106,0.5234375,0.42326272,0.3984375
2,0.55854875,0.44921875,0.42326272,0.3984375
2,0.56729215,0.5078125,0.42326272,0.3984375
2,0.5570105,0.5078125,0.42326272,0.3984375
2,0.5550469,0.57421875,0.42326272,0.3984375
2,0.56714636,0.484375,0.42326272,0.3984375
2,0.56725204,0.44140625,0.42326272,0.3984375
2,0.56246006,0.453125,0.42326272,0.3984375
2,0.565622,0.48828125,0.42326272,0.3984375
2,0.56713426,0.41015625,0.42326272,0.3984375
2,0.5559629,0.50390625,0.42326272,0.3984375
2,0.56963784,0.40625,0.42326272,0.3984375
2,0.5601292,0.49609375,0.42326272,0.3984375
2,0.56472397,0.43359375,0.42326272,0.3984375
2,0.5621189,0.45703125,0.42326272,0.3984375
2,0.5690268,0.4609375,0.42326272,0.3984375
2,0.5400322,0.578125,0.42326272,0.3984375
2,0.55997634,0.48828125,0.42326272,0.3984375
2,0.5683023,0.37890625,0.42326272,0.3984375
2,0.5573692,0.5234375,0.42326272,0.3984375
2,0.55988795,0.4375,0.42326272,0.3984375
2,0.56438005,0.45703125,0.42326272,0.3984375
2,0.5624244,0.46875,0.42326272,0.3984375
2,0.56158644,0.51953125,0.42326272,0.3984375
2,0.56781006,0.4609375,0.42326272,0.3984375
2,0.5559305,0.48828125,0.42326272,0.3984375
2,0.5669037,0.48046875,0.42326272,0.3984375
2,0.56652343,0.4609375,0.42326272,0.3984375
2,0.57266235,0.42578125,0.42326272,0.3984375
2,0.55582774,0.51171875,0.42326272,0.3984375
2,0.5666041,0.484375,0.42326272,0.3984375
2,0.5632725,0.41015625,0.42326272,0.3984375
2,0.5483709,0.4921875,0.42326272,0.3984375
2,0.5663379,0.44921875,0.42326272,0.3984375
2,0.5491399,0.5546875,0.42326272,0.3984375
2,0.55697757,0.4609375,0.42326272,0.3984375
2,0.55797905,0.51953125,0.42326272,0.3984375
2,0.5695085,0.40625,0.42326272,0.3984375
2,0.5627499,0.453125,0.42326272,0.3984375
2,0.55561215,0.55078125,0.42326272,0.3984375
2,0.56539124,0.4765625,0.42326272,0.3984375
2,0.55869955,0.47265625,0.42326272,0.3984375
2,0.5493061,0.50390625,0.42326272,0.3984375
2,0.55581087,0.5078125,0.42326272,0.3984375
2,0.5548957,0.4765625,0.42326272,0.3984375
2,0.5587993,0.46875,0.42326272,0.3984375
2,0.5461429,0.52734375,0.42326272,0.3984375
2,0.56327987,0.453125,0.42326272,0.3984375
2,0.5584069,0.50390625,0.42326272,0.3984375
2,0.5527131,0.48828125,0.42326272,0.3984375
2,0.55569744,0.50390625,0.42326272,0.3984375
2,0.5599686,0.4609375,0.42326272,0.3984375
2,0.5599658,0.40234375,0.42326272,0.3984375
2,0.5549818,0.52734375,0.42326272,0.3984375
2,0.5658884,0.4140625,0.42326272,0.3984375
2,0.55052745,0.47265625,0.42326272,0.3984375
2,0.552923,0.46484375,0.42326272,0.3984375
2,0.5593823,0.46484375,0.42326272,0.3984375
2,0.56176484,0.44921875,0.42326272,0.3984375
2,0.5629316,0.44921875,0.42326272,0.3984375
2,0.5490674,0.5546875,0.42326272,0.3984375
2,0.5416339,0.640625,0.42326272,0.3984375
2,0.5613491,0.4375,0.42326272,0.3984375
2,0.55526894,0.5234375,0.42326272,0.3984375
2,0.54998803,0.5234375,0.42326272,0.3984375
2,0.55356604,0.50390625,0.42326272,0.3984375
2,0.5594048,0.44140625,0.42326272,0.3984375
2,0.5403443,0.54296875,0.42326272,0.3984375
2,0.55388844,0.46484375,0.42326272,0.3984375
2,0.5570852,0.4140625,0.42326272,0.3984375
2,0.5510882,0.53125,0.42326272,0.3984375
2,0.5600308,0.51171875,0.42326272,0.3984375
2,0.5499283,0.50390625,0.42326272,0.3984375
2,0.55572855,0.484375,0.42326272,0.3984375
2,0.5545214,0.48046875,0.42326272,0.3984375
2,0.54875267,0.5859375,0.42326272,0.3984375
2,0.56470764,0.41015625,0.42326272,0.3984375
2,0.56061864,0.4375,0.42326272,0.3984375
2,0.5577335,0.4609375,0.42326272,0.3984375
2,0.5575274,0.4921875,0.42326272,0.3984375
2,0.5568444,0.44921875,0.42326272,0.3984375
2,0.54478157,0.59375,0.42326272,0.3984375
2,0.54947734,0.5625,0.42326272,0.3984375
2,0.54626673,0.56640625,0.42326272,0.3984375
2,0.5428623,0.5703125,0.42326272,0.3984375
2,0.5524793,0.49609375,0.42326272,0.3984375
2,0.5542365,0.4609375,0.42326272,0.3984375
2,0.5405265,0.57421875,0.42326272,0.3984375
2,0.5532623,0.48046875,0.42326272,0.3984375
2,0.53585345,0.5703125,0.42326272,0.3984375
2,0.56205136,0.453125,0.42326272,0.3984375
2,0.55552644,0.51953125,0.42326272,0.3984375
2,0.54090506,0.5390625,0.42326272,0.3984375
2,0.5479476,0.49609375,0.42326272,0.3984375
2,0.56283414,0.44140625,0.42326272,0.3984375
2,0.5392001,0.56640625,0.42326272,0.3984375
2,0.5497039,0.54296875,0.42326272,0.3984375
2,0.555387,0.48046875,0.42326272,0.3984375
2,0.5483045,0.49609375,0.42326272,0.3984375
2,0.55085427,0.4296875,0.42326272,0.3984375
2,0.54800475,0.55859375,0.42326272,0.3984375
2,0.5474289,0.52734375,0.42326272,0.3984375
2,0.54906124,0.5390625,0.42326272,0.3984375
2,0.53999984,0.5234375,0.42326272,0.3984375
2,0.55499303,0.46484375,0.42326272,0.3984375
2,0.54822695,0.50390625,0.42326272,0.3984375
2,0.5461451,0.52734375,0.42326272,0.3984375
2,0.54108393,0.5546875,0.42326272,0.3984375
2,0.5467724,0.52734375,0.42326272,0.3984375
2,0.55221975,0.47265625,0.42326272,0.3984375
2,0.5565072,0.42578125,0.42326272,0.3984375
2,0.55990446,0.4140625,0.42326272,0.3984375
2,0.5417349,0.52734375,0.42326272,0.3984375
2,0.5383671,0.5703125,0.42326272,0.3984375
2,0.54221237,0.5078125,0.42326272,0.3984375
2,0.5427283,0.55859375,0.42326272,0.3984375
2,0.54578406,0.5,0.42326272,0.3984375
2,0.54579175,0.515625,0.42326272,0.3984375
2,0.545138,0.51953125,0.42326272,0.3984375
2,0.5436247,0.53125,0.42326272,0.3984375
2,0.540196,0.53125,0.42326272,0.3984375
2,0.5580508,0.48046875,0.42326272,0.3984375
2,0.53598803,0.5625,0.42326272,0.3984375
2,0.53344643,0.59765625,0.42326272,0.3984375
2,0.5470578,0.56640625,0.42326272,0.3984375
2,0.5423656,0.53515625,0.42326272,0.3984375
2,0.5508593,0.46484375,0.42326272,0.3984375
2,0.54178655,0.5234375,0.42326272,0.3984375
2,0.546554,0.515625,0.42326272,0.3984375
2,0.546396,0.546875,0.42326272,0.3984375
2,0.5404805,0.53515625,0.42326272,0.3984375
2,0.55262786,0.48828125,0.42326272,0.3984375
2,0.54133403,0.57421875,0.42326272,0.3984375
2,0.546705,0.52734375,0.42326272,0.3984375
2,0.54156286,0.54296875,0.42326272,0.3984375
2,0.5442057,0.53515625,0.42326272,0.3984375
2,0.5478879,0.5234375,0.42326272,0.3984375
2,0.54171324,0.51171875,0.42326272,0.3984375
2,0.5442541,0.50390625,0.42326272,0.3984375
2,0.53886056,0.5859375,0.42326272,0.3984375
2,0.54085886,0.609375,0.42326272,0.3984375
2,0.55061334,0.43359375,0.42326272,0.3984375
2,0.54777664,0.4921875,0.42326272,0.3984375
2,0.54643756,0.46484375,0.42326272,0.3984375
2,0.5542944,0.46484375,0.42326272,0.3984375
2,0.5547912,0.453125,0.42326272,0.3984375
2,0.54099643,0.50390625,0.42326272,0.3984375
2,0.5496951,0.4921875,0.42326272,0.3984375
2,0.5351426,0.61328125,0.42326272,0.3984375
2,0.5507178,0.5,0.42326272,0.3984375
2,0.5457615,0.578125,0.42326272,0.3984375
2,0.5547377,0.4140625,0.42326272,0.3984375
2,0.54128927,0.50390625,0.42326272,0.3984375
2,0.54297644,0.56640625,0.42326272,0.3984375
2,0.5547401,0.4921875,0.42326272,0.3984375
2,0.5482319,0.51171875,0.42326272,0.3984375
2,0.5511938,0.44921875,0.42326272,0.3984375
2,0.54801327,0.48828125,0.42326272,0.3984375
2,0.54566544,0.5390625,0.42326272,0.3984375
2,0.54487073,0.546875,0.42326272,0.3984375
2,0.5508633,0.46875,0.42326272,0.3984375
2,0.54609877,0.484375,0.42326272,0.3984375
2,0.5399876,0.53125,0.42326272,0.3984375
2,0.5406782,0.50390625,0.42326272,0.3984375
2,0.5382735,0.5625,0.42326272,0.3984375
2,0.53544486,0.58984375,0.42326272,0.3984375
2,0.5361306,0.5703125,0.42326272,0.3984375
2,0.5374543,0.52734375,0.42326272,0.3984375
2,0.54634213,0.45703125,0.42326272,0.3984375
2,0.54408085,0.50390625,0.42326272,0.3984375
2,0.5536924,0.4609375,0.42326272,0.3984375
2,0.5438461,0.53515625,0.42326272,0.3984375
2,0.5444354,0.48828125,0.42326272,0.3984375
2,0.5405468,0.546875,0.42326272,0.3984375
2,0.55018884,0.4375,0.42326272,0.3984375
2,0.5402287,0.53125,0.42326272,0.3984375
2,0.54681265,0.48828125,0.42326272,0.3984375
2,0.527762,0.625,0.42326272,0.3984375
2,0.54138744,0.53125,0.42326272,0.3984375
2,0.54778004,0.4609375,0.42326272,0.3984375
2,0.5460052,0.47265625,0.42326272,0.3984375
2,0.53827643,0.51171875,0.42326272,0.3984375
2,0.53950524,0.5703125,0.42326272,0.3984375
2,0.5329715,0.59765625,0.42326272,0.3984375
2,0.5408983,0.453125,0.42326272,0.3984375
2,0.5428569,0.53515625,0.42326272,0.3984375
2,0.54182285,0.5078125,0.42326272,0.3984375
2,0.5419215,0.5234375,0.42326272,0.3984375
2,0.5435508,0.5546875,0.42326272,0.3984375
2,0.5410439,0.53125,0.42326272,0.3984375
2,0.5433916,0.5,0.42326272,0.3984375
2,0.550228,0.46484375,0.42326272,0.3984375
2,0.542321,0.50390625,0.42326272,0.3984375
2,0.5362773,0.546875,0.42326272,0.3984375
2,0.5435438,0.47265625,0.42326272,0.3984375
2,0.5389238,0.4921875,0.42326272,0.3984375
2,0.5503793,0.49609375,0.42326272,0.3984375
2,0.5435206,0.55078125,0.42326272,0.3984375
2,0.54547876,0.54296875,0.42326272,0.3984375
2,0.5511886,0.46875,0.42326272,0.3984375
2,0.53170574,0.625,0.42326272,0.3984375
2,0.5423448,0.52734375,0.42326272,0.3984375
2,0.53219265,0.55078125,0.42326272,0.3984375
2,0.5323269,0.609375,0.42326272,0.3984375
2,0.5538,0.4453125,0.42326272,0.3984375
2,0.54281795,0.515625,0.42326272,0.3984375
2,0.54224455,0.4453125,0.42326272,0.3984375
2,0.534757,0.5625,0.42326272,0.3984375
2,0.5310559,0.625,0.42326272,0.3984375
2,0.55561155,0.4375,0.42326272,0.3984375
2,0.5454283,0.45703125,0.42326272,0.3984375
2,0.5410854,0.54296875,0.42326272,0.3984375
2,0.54053926,0.51171875,0.42326272,0.3984375
2,0.54931295,0.3984375,0.42326272,0.3984375
2,0.53393227,0.5390625,0.42326272,0.3984375
2,0.526946,0.62109375,0.42326272,0.3984375
2,0.53173846,0.5703125,0.42326272,0.3984375
2,0.5393577,0.51953125,0.42326272,0.3984375
2,0.5366712,0.48046875,0.42326272,0.3984375
3,0.5465192,0.47265625,0.42607534,0.4140625
3,0.5457433,0.4765625,0.42607534,0.4140625
3,0.5398019,0.5390625,0.42607534,0.4140625
3,0.5457101,0.46484375,0.42607534,0.4140625
3,0.53698385,0.56640625,0.42607534,0.4140625
3,0.54040414,0.52734375,0.42607534,0.4140625
3,0.540813,0.5625,0.42607534,0.4140625
3,0.5371186,0.56640625,0.42607534,0.4140625
3,0.5342948,0.546875,0.42607534,0.4140625
3,0.54307854,0.45703125,0.42607534,0.4140625
3,0.5320796,0.55078125,0.42607534,0.4140625
3,0.5380953,0.4921875,0.42607534,0.4140625
3,0.5352434,0.5234375,0.42607534,0.4140625
3,0.5278311,0.56640625,0.42607534,0.4140625
3,0.5364069,0.546875,0.42607534,0.4140625
3,0.5254706,0.64453125,0.42607534,0.4140625
3,0.53006995,0.6171875,0.42607534,0.4140625
3,0.5446967,0.4921875,0.42607534,0.4140625
3,0.5451381,0.42578125,0.42607534,0.4140625
3,0.54321706,0.49609375,0.42607534,0.4140625
3,0.53644407,0.51953125,0.42607534,0.4140625
3,0.5412436,0.5234375,0.42607534,0.4140625
3,0.52776,0.62109375,0.42607534,0.4140625
3,0.5401034,0.55078125,0.42607534,0.4140625
3,0.5364452,0.5546875,0.42607534,0.4140625
3,0.5260177,0.6484375,0.42607534,0.4140625
3,0.5450763,0.51171875,0.42607534,0.4140625
3,0.5322384,0.5859375,0.42607534,0.4140625
3,0.52625626,0.63671875,0.42607534,0.4140625
3,0.55483323,0.40625,0.42607534,0.4140625
3,0.5341906,0.5234375,0.42607534,0.4140625
3,0.52759737,0.58984375,0.42607534,0.4140625
3,0.5428432,0.5078125,0.42607534,0.4140625
3,0.5381943,0.51171875,0.42607534,0.4140625
3,0.5318879,0.57421875,0.42607534,0.4140625
3,0.53812265,0.57421875,0.42607534,0.4140625
3,0.5350433,0.59375,0.42607534,0.4140625
3,0.54015887,0.47265625,0.42607534,0.4140625
3,0.5384592,0.5390625,0.42607534,0.4140625
3,0.5291671,0.60546875,0.42607534,0.4140625
3,0.53899854,0.5390625,0.42607534,0.4140625
3,0.53443277,0.55078125,0.42607534,0.4140625
3,0.53465575,0.53125,0.42607534,0.4140625
3,0.53673357,0.5625,0.42607534,0.4140625
