losses,recalls
0.49574098,0.644
0.50523776,0.594
0.4970032,0.624
0.5002177,0.598
0.49634463,0.67
0.49308354,0.656
0.49940756,0.654
0.49220005,0.644
0.49537718,0.658
0.4975204,0.592
0.49392307,0.666
0.49462196,0.644
0.49030012,0.634
0.49711078,0.63
0.4976811,0.614
0.49222004,0.672
0.49441016,0.652
0.49042454,0.662
0.49439302,0.65
0.49297276,0.638
0.5009585,0.608
0.49042284,0.666
0.49386486,0.64
0.49468642,0.63
0.4940919,0.61
0.49357095,0.668
0.50242156,0.58
0.49615657,0.626
0.49500212,0.628
0.47646603,0.648
0.4726716,0.704
0.4746759,0.632
0.47218338,0.644
0.4680933,0.708
0.47280717,0.662
0.47041422,0.694
0.47524756,0.648
0.47524425,0.666
0.4844496,0.582
0.48064172,0.604
0.4731389,0.652
0.4662781,0.704
0.47371635,0.68
0.47563532,0.628
0.4719428,0.698
0.47501507,0.656
0.46842557,0.712
0.4651607,0.722
0.4731583,0.668
0.46893236,0.704
0.4785155,0.632
0.47835797,0.63
0.4760141,0.644
0.47751784,0.638
0.46709424,0.698
0.47083464,0.714
0.46624795,0.68
0.4738546,0.67
0.46532732,0.698
0.47371343,0.65
0.46767464,0.696
0.4784938,0.634
0.46197033,0.736
0.46863565,0.662
0.4711028,0.652
0.4677897,0.714
0.47054672,0.684
0.47307432,0.626
0.46368572,0.696
0.47078222,0.676
0.46773177,0.716
0.47141424,0.666
0.48372135,0.604
0.4665393,0.714
0.47989947,0.618
0.4721589,0.696
0.46915358,0.672
0.4733966,0.626
0.46826106,0.636
0.47558573,0.652
0.4737041,0.636
0.48193827,0.612
0.47688162,0.63
0.46753863,0.714
0.48083967,0.58
0.4790041,0.642
0.46932167,0.694
0.4722476,0.696
0.48321745,0.586
0.47497723,0.678
0.47495914,0.616
0.46618348,0.702
0.47177723,0.688
0.46894428,0.676
0.4708227,0.702
0.47339958,0.672
0.47700435,0.614
0.47483262,0.658
0.472183,0.694
0.4754427,0.648
0.48076314,0.654
0.468482,0.684
0.46904916,0.692
0.46794313,0.684
0.46736425,0.698
0.47980192,0.616
0.46783376,0.702
0.4772564,0.666
0.4802092,0.634
0.47872669,0.62
0.4633241,0.73
0.4857978,0.582
0.4735408,0.646
0.4655109,0.694
0.4793828,0.634
0.4749183,0.658
0.46989968,0.72
0.47174177,0.674
0.4837552,0.588
0.47260645,0.656
0.47859678,0.618
0.4611667,0.75
0.47188562,0.654
0.4710251,0.704
0.4717339,0.716
0.47730023,0.668
0.47622147,0.67
0.48239636,0.574
0.47261432,0.666
0.47169667,0.702
0.46859938,0.686
0.48321486,0.584
0.47559944,0.628
0.4673778,0.688
0.47668517,0.618
0.47478884,0.654
0.47469786,0.62
0.4851391,0.6
0.47909403,0.628
0.46624294,0.692
0.47135112,0.66
0.4743704,0.642
0.47798687,0.658
0.4753609,0.626
0.47666612,0.602
0.47209933,0.664
0.46514496,0.708
0.4740891,0.656
0.47174028,0.67
0.46817166,0.698
0.4647064,0.728
0.47040832,0.676
0.46737933,0.688
0.46788096,0.684
0.47196093,0.666
0.4695223,0.68
0.47763124,0.644
0.48038927,0.596
0.4834573,0.614
0.47338298,0.67
0.48364964,0.604
0.47497547,0.64
0.47092453,0.71
0.47741145,0.6
0.4693194,0.694
0.4804541,0.63
0.47311512,0.678
0.47101888,0.68
0.47895214,0.614
0.4742673,0.66
0.4778432,0.622
0.473991,0.642
0.46941498,0.664
0.4730158,0.648
0.47631487,0.646
0.47854328,0.598
0.46770227,0.722
0.4733495,0.64
0.47242567,0.658
0.47545263,0.632
0.47755143,0.624
0.47750455,0.636
0.47665745,0.634
0.47623426,0.652
0.4695612,0.686
0.47344998,0.602
0.47626996,0.68
0.46855196,0.678
0.47226238,0.658
0.47249788,0.684
0.47449854,0.63
0.46379298,0.748
0.4715873,0.648
0.48015496,0.594
0.46967947,0.682
0.4755298,0.638
0.46210128,0.7
0.46899712,0.71
0.4707947,0.668
0.4665765,0.716
0.4740385,0.654
0.47616917,0.608
0.4792513,0.61
0.46621615,0.708
0.4719231,0.67
0.47036946,0.678
0.46947864,0.66
0.4735678,0.656
0.4695125,0.694
0.46422592,0.716
0.47312382,0.666
0.47479752,0.64
0.47013423,0.694
0.47557715,0.636
0.47094217,0.654
0.47793755,0.594
0.47686186,0.644
0.46751434,0.67
0.4747308,0.642
0.4722966,0.688
0.46674502,0.716
0.46987322,0.66
0.46984613,0.676
0.47068983,0.696
0.47781256,0.626
0.4713115,0.668
0.47152078,0.668
0.46803147,0.696
0.46880817,0.66
0.47114584,0.69
0.46916103,0.666
0.4671211,0.686
0.46836758,0.704
0.47591677,0.638
0.478905,0.618
0.47625852,0.684
0.46694547,0.694
0.46746147,0.664
0.48090115,0.636
0.46500435,0.678
0.47197038,0.658
0.47519216,0.662
0.46763033,0.688
0.47467056,0.652
0.46432427,0.692
0.4696812,0.66
0.46968588,0.68
0.47056684,0.66
0.47432688,0.674
0.47569114,0.638
0.47000054,0.672
0.463472,0.754
0.46332985,0.676
0.47371548,0.67
0.47260958,0.668
0.47204107,0.628
0.47448552,0.692
0.4720933,0.652
0.47009522,0.638
0.47329873,0.64
0.47208962,0.69
0.47678185,0.65
0.46435395,0.71
0.48303422,0.542
0.47480714,0.618
0.47576302,0.62
0.469891,0.686
0.47180474,0.646
0.4784638,0.608
0.46877375,0.67
0.46721962,0.69
0.4635612,0.718
0.46068144,0.738
0.47139496,0.678
0.46235117,0.7
0.46933284,0.718
0.46451303,0.72
0.47254264,0.668
0.46660635,0.69
0.4760242,0.638
0.47186708,0.66
0.4749408,0.63
0.47040173,0.668
0.46367654,0.742
0.46908256,0.692
0.47445452,0.634
0.47281727,0.652
0.46871674,0.666
0.47174495,0.678
0.47541758,0.618
0.46790993,0.686
0.46443588,0.732
0.4676659,0.726
0.47151303,0.684
0.47478387,0.686
0.47303006,0.642
0.4647335,0.7
0.4619976,0.692
0.46543348,0.67
0.46866673,0.706
0.47618532,0.638
0.46848938,0.698
0.46689805,0.684
0.46853912,0.676
0.47405654,0.66
0.46474046,0.684
0.47743577,0.638
0.4681868,0.706
0.4726993,0.67
0.47012728,0.66
0.47455132,0.648
0.47156245,0.65
0.46536654,0.668
0.47055426,0.684
0.46533757,0.7
0.4692193,0.666
0.4721172,0.668
0.4781539,0.65
0.4647037,0.69
0.4732385,0.67
0.4649172,0.702
0.4754441,0.656
0.4693917,0.724
0.46941033,0.694
0.47676358,0.654
0.46204042,0.722
0.47685558,0.662
0.4791327,0.646
0.47627062,0.658
0.4733318,0.656
0.47097558,0.654
0.47280642,0.666
0.4742079,0.662
0.47711426,0.616
0.4616991,0.722
0.4707284,0.662
0.47064453,0.69
0.4655853,0.698
0.46704406,0.688
0.47276193,0.646
0.4680972,0.694
0.46962982,0.676
0.47859186,0.638
0.4765594,0.67
0.46899977,0.682
0.4653827,0.684
0.47031108,0.706
0.4731752,0.638
0.4770724,0.608
0.47177887,0.688
0.46843022,0.662
0.4659981,0.69
0.46230328,0.704
0.47379553,0.656
0.46878433,0.7
0.4729894,0.644
0.4565001,0.744
0.4696289,0.7
0.46043262,0.726
0.46405274,0.704
0.47474188,0.64
0.4606749,0.724
0.46807602,0.7
0.4673124,0.668
0.47622427,0.666
0.47047698,0.668
0.46915224,0.672
0.47010985,0.698
0.4799888,0.61
0.46367615,0.716
0.4746212,0.656
0.46567556,0.694
0.46837565,0.652
0.4689341,0.678
0.4790135,0.6
0.4679377,0.696
0.46381506,0.724
0.46747726,0.688
0.46298113,0.73
0.4721096,0.644
0.46791336,0.71
0.46868488,0.652
0.46461514,0.706
0.4729322,0.65
0.4642437,0.728
0.4671332,0.714
0.4750956,0.658
0.4639648,0.716
0.47146955,0.646
0.46991006,0.65
0.46294782,0.692
0.45828635,0.696
0.47321323,0.65
0.4696136,0.678
0.46554416,0.696
0.46850988,0.696
0.46587998,0.716
0.47398493,0.628
0.46965256,0.698
0.46749413,0.684
0.46295887,0.712
0.46102017,0.722
0.47400656,0.67
0.4794207,0.618
0.470922,0.634
0.46614268,0.692
0.46719053,0.646
0.45819893,0.73
0.46888584,0.664
0.45891798,0.726
0.46935144,0.67
0.46762195,0.662
0.46543467,0.694
0.47067133,0.66
0.46924457,0.702
0.4735001,0.672
0.4680421,0.676
0.46322113,0.702
0.46907812,0.7
0.47018912,0.688
0.47621864,0.636
0.47317523,0.672
0.47803798,0.64
0.45862284,0.734
0.459273,0.786
0.46836784,0.668
0.46810958,0.692
0.45674235,0.746
0.46576378,0.7
0.46850315,0.684
0.46494842,0.734
0.46100837,0.718
0.46667042,0.698
0.4650995,0.708
0.47302866,0.658
0.46893588,0.684
0.4704648,0.632
0.46318418,0.708
0.4690192,0.722
0.46231848,0.732
0.4694887,0.652
0.4640964,0.694
0.4674387,0.73
0.47125152,0.664
0.4662699,0.708
0.4714668,0.682
0.4715139,0.672
0.4755307,0.676
0.46903336,0.652
0.4673128,0.682
0.46902317,0.672
0.47858334,0.618
0.46455318,0.748
0.4616284,0.73
0.46843863,0.68
0.46303082,0.74
0.4704527,0.68
0.46335927,0.726
0.47171864,0.688
0.4684203,0.676
0.46639627,0.7
0.4684012,0.662
0.4615205,0.746
0.46868327,0.69
0.46550098,0.678
0.47453788,0.676
0.4710339,0.636
0.4694288,0.7
0.46961528,0.68
0.46894804,0.644
0.4656696,0.7
0.46344966,0.726
0.46914974,0.664
0.47251394,0.662
0.47668153,0.634
0.4703252,0.67
0.4751001,0.656
0.46918365,0.676
0.47073394,0.714
0.47291493,0.658
0.4625336,0.728
0.46705723,0.714
0.4699196,0.672
0.47108403,0.68
0.46692502,0.696
0.46894005,0.688
0.4647755,0.712
0.47183937,0.688
0.46501786,0.706
0.47720844,0.64
0.47427294,0.672
0.4763349,0.612
0.4702079,0.692
0.4656078,0.718
0.46953598,0.672
0.46941677,0.692
0.47112998,0.642
0.46068847,0.744
0.46604872,0.69
0.4674803,0.698
0.46810362,0.704
0.4680593,0.684
0.4631304,0.728
0.4633118,0.68
0.46655887,0.724
0.46848893,0.65
0.4613547,0.686
0.4705983,0.686
0.4578725,0.744
0.46348906,0.7
0.46309587,0.694
0.47131988,0.672
0.4618209,0.73
0.4590185,0.766
0.46591958,0.658
0.4700804,0.676
0.46729937,0.666
0.46517015,0.662
0.46249133,0.714
0.46216205,0.736
0.4606772,0.74
0.46119508,0.76
0.46489957,0.726
0.4680394,0.718
0.46565518,0.708
0.4770355,0.652
0.4668158,0.734
0.4646728,0.702
0.45223242,0.742
0.4626732,0.732
0.46628103,0.696
0.46041557,0.692
0.464536,0.724
0.46490815,0.686
0.46484414,0.688
0.46578097,0.69
0.47108486,0.648
0.46073535,0.712
0.46205822,0.742
0.46928504,0.674
0.47025195,0.64
0.47122872,0.674
0.46743706,0.726
0.46559593,0.688
0.46621382,0.698
0.46600026,0.694
0.46144792,0.698
0.47011796,0.64
0.46061897,0.722
0.46865192,0.67
0.472044,0.668
0.46714994,0.69
0.47254297,0.654
0.47010976,0.674
0.4679131,0.692
0.46824282,0.694
0.46578878,0.718
0.4647097,0.708
0.46997455,0.704
0.46343136,0.738
0.4585739,0.742
0.46338177,0.704
0.46762305,0.722
0.47405902,0.624
0.4691461,0.684
0.46777695,0.692
0.4728974,0.624
0.46229097,0.708
0.45969853,0.726
0.46382618,0.684
0.46135536,0.758
0.46879867,0.69
0.46926236,0.668
0.46239555,0.74
0.46752435,0.682
0.46509305,0.726
0.4677887,0.688
0.4644846,0.716
0.46357816,0.696
0.46524587,0.69
0.4774685,0.586
0.4561363,0.742
0.46955946,0.662
0.4768623,0.688
0.46195123,0.706
0.47193605,0.686
0.47798172,0.592
0.46290496,0.708
0.46614447,0.718
0.47195378,0.654
0.4675699,0.654
0.46639338,0.7
0.4679781,0.702
0.46414465,0.696
0.4632151,0.686
0.47326666,0.654
0.46694055,0.674
0.46855524,0.652
0.4678464,0.702
0.46989736,0.688
0.4602838,0.736
0.45232028,0.78
0.4655828,0.72
0.4571809,0.748
0.4788981,0.618
0.4681204,0.678
0.46818462,0.676
0.465065,0.706
0.46678886,0.702
0.46384346,0.698
0.47777614,0.652
0.46281728,0.702
0.46625674,0.692
0.46299088,0.706
0.4706837,0.674
0.46654427,0.688
0.47459126,0.682
0.45731798,0.74
0.47364816,0.64
0.46391445,0.712
0.47456554,0.65
0.4729568,0.622
0.46569666,0.702
0.46426374,0.704
0.46609116,0.69
0.46611595,0.702
0.46319288,0.698
0.45987067,0.72
0.46434018,0.68
0.465075,0.74
0.4615715,0.716
0.475139,0.658
0.46246463,0.716
0.4669197,0.664
0.4615489,0.72
0.46457562,0.748
0.45343697,0.758
0.4648753,0.682
0.4629342,0.712
0.46426737,0.674
0.4631065,0.676
0.4689122,0.7
0.4637206,0.702
0.46721098,0.718
0.46986967,0.716
0.4629262,0.742
0.46689746,0.686
0.46514544,0.678
0.46676618,0.698
0.4674885,0.69
0.46435487,0.732
0.46289796,0.738
0.4672792,0.692
0.45630166,0.756
0.46358806,0.71
0.47024077,0.664
0.46602193,0.702
0.46472,0.698
0.47619352,0.64
0.46414074,0.7
0.47225428,0.66
0.46733496,0.696
0.46798927,0.696
0.47028667,0.69
0.47118208,0.644
0.4634809,0.754
0.47090077,0.628
0.47288623,0.67
0.47035068,0.662
0.467021,0.676
0.46281463,0.736
0.46946323,0.698
0.4658737,0.674
0.46495572,0.718
0.45555687,0.762
0.45969337,0.714
0.46604872,0.66
0.47240436,0.626
0.46780014,0.684
0.4646756,0.686
0.4587092,0.754
0.46475488,0.684
0.46193144,0.72
0.46122178,0.688
0.4647181,0.722
0.45892948,0.766
0.4642459,0.676
0.46168792,0.72
0.45633313,0.738
0.4701987,0.684
0.46961242,0.688
0.4647871,0.684
0.47069302,0.66
0.4681313,0.696
0.47011974,0.696
0.46500695,0.708
0.46803126,0.682
0.47025186,0.658
0.46031412,0.698
0.46291438,0.682
0.4727159,0.668
0.45374048,0.74
0.4633147,0.684
0.46222737,0.688
0.46390316,0.696
0.4669106,0.672
0.4590721,0.756
0.4688503,0.718
0.4640583,0.698
0.46040213,0.71
0.4616358,0.74
0.4664987,0.708
0.46300563,0.688
0.46461958,0.71
0.46068284,0.706
0.46239433,0.752
0.46421516,0.744
0.4558471,0.752
0.46484515,0.73
0.46448562,0.684
0.46688318,0.678
0.47122103,0.654
0.46785894,0.698
0.46004844,0.736
0.46091917,0.754
0.47149977,0.674
0.46538302,0.7
0.46406683,0.7
0.4585867,0.746
0.47176778,0.658
0.46811584,0.688
0.46356043,0.726
0.45897797,0.754
0.46967536,0.676
0.4671246,0.686
0.45709336,0.724
0.4638903,0.728
0.45892167,0.758
0.46334067,0.72
0.45597872,0.77
0.45890522,0.75
0.46865603,0.686
0.46003658,0.714
0.46835768,0.672
0.47001204,0.666
0.46209034,0.738
0.46720064,0.686
0.46311432,0.732
0.46547177,0.738
0.46201757,0.712
0.46809164,0.662
0.46187544,0.708
0.4663431,0.72
0.46914205,0.632
0.4557154,0.776
0.46281338,0.686
0.4633967,0.722
0.4633674,0.724
0.46008128,0.736
0.46711367,0.692
0.4635267,0.692
0.45514068,0.756
0.46331054,0.73
0.47109705,0.69
0.46309614,0.704
0.46467903,0.718
0.46024892,0.698
0.46490788,0.692
0.46647623,0.652
0.46670404,0.68
0.470512,0.692
0.47307178,0.668
0.4627551,0.708
0.46154064,0.736
0.4636235,0.712
0.46407172,0.722
0.4565562,0.726
0.46463802,0.708
0.458988,0.74
0.4682963,0.684
0.46689248,0.684
0.46290106,0.688
0.460479,0.738
0.46877342,0.688
0.45937917,0.744
0.46317273,0.712
0.46110904,0.748
0.46286583,0.708
0.46301493,0.704
0.45829758,0.736
0.46149284,0.728
0.46386436,0.69
0.46161795,0.72
0.46587163,0.684
0.4725166,0.682
0.46096182,0.722
0.46472967,0.698
0.46583074,0.708
0.45860806,0.72
0.4656556,0.68
0.4511469,0.808
0.45800325,0.762
0.47244856,0.596
0.46505317,0.73
0.46731856,0.692
0.46587902,0.704
0.4586148,0.736
0.46422243,0.684
0.46484634,0.69
0.46627632,0.678
0.4611903,0.724
0.46204785,0.722
0.45891157,0.736
0.46065545,0.74
0.46862257,0.66
0.46995693,0.688
0.46897495,0.68
0.45997667,0.718
0.46362868,0.72
0.45852888,0.73
0.4593954,0.738
0.46270737,0.708
0.4617767,0.726
0.463643,0.708
0.44225308,0.716
0.44656825,0.686
0.44640973,0.738
0.43596372,0.746
0.45164964,0.7
0.43609262,0.764
0.4251561,0.814
0.43791205,0.742
0.44778994,0.67
0.44974542,0.66
0.43887928,0.718
0.43938574,0.706
0.44110546,0.712
0.43986833,0.75
0.44379982,0.71
0.44018957,0.732
0.44449842,0.7
0.4461851,0.692
0.43710017,0.734
0.43441013,0.746
0.44335118,0.714
0.44414943,0.676
0.43921247,0.758
0.44398716,0.696
0.43460852,0.76
0.44442633,0.74
0.45022696,0.692
0.44433996,0.712
0.4442841,0.706
0.4461342,0.71
0.4394079,0.704
0.44610134,0.724
0.44337702,0.694
0.4479144,0.692
0.44230723,0.718
0.44545117,0.648
0.44343078,0.73
0.43326294,0.752
0.44377154,0.72
0.43854222,0.688
0.43434614,0.766
0.44062728,0.742
0.44646657,0.684
0.43536425,0.752
0.44121215,0.72
0.43719065,0.74
0.43369818,0.778
0.4345748,0.766
0.44987375,0.698
0.44159544,0.72
0.44503134,0.682
0.4457686,0.688
0.44550276,0.676
0.4277517,0.778
0.443843,0.716
0.4419308,0.716
0.45107645,0.65
0.43321353,0.734
0.45092306,0.648
0.44878802,0.676
0.4446324,0.708
0.4467424,0.718
0.44689593,0.668
0.44242346,0.716
0.44570577,0.724
0.43876365,0.736
0.44290915,0.708
0.45040712,0.672
0.43609515,0.732
0.44815907,0.656
0.44400924,0.7
0.43751183,0.724
0.43804666,0.72
0.4498763,0.672
0.44077137,0.742
0.44008598,0.75
0.4364223,0.742
0.44441217,0.738
0.44787374,0.684
0.44931224,0.674
0.43430707,0.75
0.4392831,0.74
0.4404354,0.728
0.43734473,0.766
0.4415586,0.714
0.43809363,0.766
0.4329471,0.752
0.44241348,0.708
0.44314346,0.704
0.4454856,0.706
0.44184923,0.706
0.44684675,0.696
0.4448672,0.706
0.4427951,0.738
0.4281837,0.792
0.44395277,0.702
0.4356702,0.758
0.44283298,0.716
0.44046727,0.736
0.45117617,0.64
0.44128314,0.726
0.43393993,0.758
0.43764904,0.736
0.44409558,0.688
0.43820205,0.742
0.43868202,0.76
0.4472961,0.698
0.43729863,0.748
0.44666237,0.694
0.43302163,0.768
0.43443644,0.754
0.44499773,0.712
0.44214582,0.704
0.43590578,0.76
0.4398484,0.736
0.4534695,0.668
0.4449494,0.69
0.4379961,0.69
0.44727197,0.702
0.43988958,0.746
0.44609463,0.7
0.4439384,0.71
0.4385995,0.728
0.44061595,0.716
0.432362,0.778
0.43770945,0.752
0.44277218,0.706
0.44095543,0.728
0.4428238,0.726
0.45353457,0.662
0.43937275,0.75
0.43916497,0.75
0.44454962,0.7
0.44147265,0.714
0.4440512,0.71
0.44317296,0.73
0.44698417,0.684
0.44541314,0.74
0.4346954,0.742
0.4395174,0.738
0.4350261,0.71
0.43343657,0.762
0.4395219,0.706
0.43707284,0.77
0.44606256,0.716
0.44685364,0.676
0.44246972,0.704
0.44288284,0.714
0.4418771,0.704
0.4364599,0.734
0.43996805,0.734
0.43909585,0.748
0.44572598,0.708
0.43950084,0.736
0.441026,0.738
0.44194165,0.736
0.43549052,0.772
0.44105828,0.768
0.43713912,0.762
0.43657902,0.752
0.43803456,0.754
0.43894807,0.724
0.4324572,0.77
0.44095778,0.714
0.4380468,0.732
0.43379897,0.762
0.44776046,0.696
0.42998862,0.758
0.44369146,0.734
0.44495925,0.698
0.44339728,0.682
0.43619227,0.716
0.43202296,0.762
0.44412354,0.7
0.43857542,0.722
0.44111317,0.672
0.43898132,0.726
0.43147373,0.762
0.44415638,0.718
0.4430418,0.714
0.43893728,0.75
0.44878164,0.652
0.4367712,0.71
0.4321384,0.786
0.44849855,0.708
0.4380536,0.74
0.44352257,0.704
0.44181603,0.76
0.44126812,0.728
0.4413364,0.7
0.44237852,0.71
0.44354394,0.718
0.44370094,0.722
0.43794894,0.71
0.4335337,0.77
0.42995235,0.762
0.44271192,0.712
0.43680024,0.752
0.4372953,0.754
0.441033,0.724
0.42578807,0.772
0.44941863,0.672
0.4286926,0.776
0.44019964,0.708
0.44298142,0.702
0.43726844,0.722
0.43865946,0.734
0.44502562,0.698
0.44603527,0.668
0.44064215,0.702
0.43580204,0.768
0.4493315,0.678
0.4329698,0.76
0.44055775,0.726
0.43905294,0.74
0.4378728,0.724
0.43769506,0.752
0.4337878,0.74
0.44300297,0.702
0.4380267,0.72
0.44113436,0.712
0.44472158,0.71
0.43465358,0.764
0.4408461,0.714
0.44267637,0.73
0.43509376,0.76
0.4394019,0.746
0.44969714,0.678
0.43794665,0.742
0.433645,0.76
0.4353106,0.78
0.4385769,0.72
0.44037414,0.76
0.43967995,0.752
0.43467003,0.744
0.43747827,0.754
0.4324477,0.752
0.4419221,0.702
0.44156972,0.744
0.43550715,0.758
0.44179437,0.678
0.44020322,0.728
0.44735494,0.66
0.44826543,0.678
0.43856514,0.746
0.44569823,0.674
0.43928415,0.716
0.4376549,0.732
0.42696184,0.776
0.44516268,0.69
0.43673334,0.75
0.42898136,0.782
0.43432143,0.774
0.4442652,0.74
0.43909547,0.722
0.4347811,0.754
0.42632592,0.772
0.44154,0.704
0.4367284,0.76
0.44692668,0.734
0.4392994,0.72
0.4464071,0.68
0.43875948,0.726
0.45035484,0.656
0.43729445,0.756
0.44186425,0.708
0.437235,0.736
0.44587713,0.712
0.443162,0.706
0.4380635,0.748
0.4504401,0.67
0.44585246,0.684
0.43714774,0.752
0.44031507,0.724
0.44524315,0.71
0.43682122,0.78
0.44979438,0.692
0.440903,0.728
0.4453911,0.674
0.43854105,0.752
0.43709436,0.722
0.4353528,0.75
0.4404529,0.718
0.44440836,0.712
0.44246787,0.69
0.43187714,0.752
0.44636312,0.716
0.44509843,0.714
0.4501898,0.668
0.43942833,0.726
0.44251448,0.734
0.4336858,0.78
0.4413441,0.744
0.4446027,0.69
0.44511443,0.68
0.4483992,0.682
0.43333587,0.738
0.44219005,0.732
0.4405374,0.708
0.4452679,0.682
0.4346271,0.762
0.44158146,0.734
0.43827522,0.724
0.4331967,0.764
0.442261,0.718
0.43339515,0.756
0.44347918,0.704
0.4365169,0.784
0.44610262,0.706
0.43435347,0.73
0.44757247,0.702
0.44037724,0.752
0.4443255,0.708
0.43859994,0.74
0.43301383,0.772
0.44469813,0.704
0.44424483,0.71
0.4417361,0.734
0.4320034,0.742
0.44146723,0.7
0.42887455,0.784
0.43236586,0.746
0.43264285,0.726
0.43893206,0.7
0.43605593,0.748
0.43996972,0.72
0.43090892,0.746
0.44536546,0.698
0.43449935,0.772
0.42487857,0.796
0.43467578,0.778
0.43871018,0.76
0.4381194,0.77
0.43283623,0.76
0.43826643,0.754
0.44179198,0.726
0.44870707,0.65
0.44182226,0.694
0.44354275,0.706
0.44271827,0.724
0.43592778,0.744
0.4511796,0.656
0.43732628,0.738
0.43982562,0.716
0.4371102,0.724
0.44107345,0.732
0.44047406,0.724
0.44234955,0.686
0.4375476,0.764
0.44269037,0.714
0.43811515,0.738
0.43893862,0.754
0.43675104,0.756
0.43622056,0.746
0.4363439,0.736
0.44122523,0.682
0.442955,0.696
0.43647662,0.728
0.43758437,0.724
0.43662572,0.736
0.44619697,0.678
0.4361899,0.73
0.43552822,0.792
0.43348095,0.768
0.44232795,0.726
0.4377813,0.734
0.4367698,0.75
0.4364781,0.74
0.43360263,0.76
0.43892115,0.716
0.44396928,0.698
0.4382057,0.734
0.43731162,0.764
0.4388595,0.724
0.4362,0.76
0.43867752,0.734
0.43348926,0.796
0.4424975,0.7
0.43808702,0.722
0.4445496,0.706
0.44444966,0.698
0.43569407,0.752
0.43550912,0.746
0.44258842,0.7
0.43277407,0.772
0.44513136,0.706
0.44721234,0.718
0.44295415,0.724
0.44849935,0.704
0.43932775,0.762
0.4372497,0.722
0.44432554,0.678
0.43342227,0.768
0.4355111,0.758
0.43269575,0.764
0.43713272,0.724
0.44204295,0.704
0.43907443,0.73
0.440178,0.736
0.43260676,0.758
0.4325658,0.724
0.43758717,0.734
0.4267932,0.812
0.4362282,0.728
0.43204582,0.772
0.438328,0.728
0.4495648,0.664
0.4376591,0.734
0.43577006,0.75
0.43803027,0.728
0.44026637,0.726
0.4394034,0.71
0.44105858,0.708
0.4386636,0.722
0.44114533,0.714
0.43495518,0.742
0.43958265,0.742
0.4364109,0.738
0.43678728,0.748
0.44229755,0.722
0.43515512,0.76
0.44036284,0.738
0.4408038,0.754
0.4418325,0.698
0.44245225,0.694
0.44073704,0.714
0.4494664,0.66
0.43580377,0.758
0.43622798,0.748
0.4332623,0.77
0.43527657,0.752
0.4311806,0.762
0.44042227,0.734
0.43512776,0.782
0.4381027,0.758
0.44098812,0.694
0.43666533,0.742
0.43803826,0.756
0.4373221,0.752
0.44238245,0.74
0.4428265,0.72
0.44230616,0.7
0.4395715,0.73
0.4320991,0.756
0.433462,0.79
0.4368598,0.752
0.44147283,0.73
0.43957925,0.75
0.4403933,0.738
0.44121566,0.75
0.43684936,0.756
0.43407705,0.772
0.43443456,0.716
0.4386721,0.72
0.4344384,0.754
0.43465775,0.736
0.44087216,0.682
0.43536693,0.76
0.43446544,0.776
0.42517015,0.804
0.43035585,0.772
0.4322943,0.748
0.43349975,0.758
0.4383805,0.732
0.43930745,0.75
0.4335804,0.772
0.4415742,0.716
0.4390181,0.728
0.4353824,0.75
0.43305644,0.776
0.4382235,0.724
0.4346023,0.75
0.43396232,0.738
0.44223797,0.718
0.44191957,0.71
0.43514004,0.752
0.43608114,0.78
0.43210256,0.782
0.43684685,0.69
0.4392147,0.76
0.43766344,0.734
0.43215522,0.738
0.42937657,0.79
0.44121447,0.722
0.43990245,0.734
0.43507195,0.746
0.43653023,0.732
0.4293507,0.748
0.4344247,0.762
0.4394178,0.728
0.44508874,0.69
0.4387834,0.734
0.43931246,0.734
0.44192916,0.708
0.43855006,0.754
0.44107938,0.728
0.43691173,0.738
0.43516287,0.754
0.44611445,0.682
0.43115184,0.78
0.4374611,0.748
0.43548697,0.776
0.44046453,0.74
0.4423124,0.71
0.4320747,0.798
0.43875226,0.702
0.4311904,0.762
0.43187353,0.782
0.44244975,0.7
0.4330321,0.718
0.43168348,0.786
0.43673438,0.718
0.42907444,0.758
0.4350494,0.75
0.42449334,0.804
0.43105787,0.768
0.43079507,0.766
0.43717843,0.73
0.44234744,0.688
0.43322256,0.792
0.4294888,0.8
0.4397071,0.696
0.43845537,0.764
0.42899358,0.806
0.4304907,0.77
0.42994925,0.802
0.43700156,0.752
0.43375096,0.782
0.43774903,0.748
0.43433338,0.762
0.4420991,0.7
0.43233928,0.786
0.43368515,0.724
0.4297132,0.786
0.43880838,0.744
0.43725213,0.738
0.42936617,0.798
0.43684384,0.738
0.43583596,0.756
0.43940905,0.71
0.43071955,0.754
0.4290564,0.764
0.43333924,0.78
0.42906347,0.782
0.4395487,0.724
0.4288998,0.778
0.43768457,0.752
0.43515828,0.752
0.44270763,0.716
0.43299532,0.76
0.4340989,0.756
0.43276596,0.808
0.44016245,0.742
0.43913686,0.754
0.4382425,0.722
0.43404412,0.748
0.43536118,0.756
0.438897,0.746
0.4350388,0.758
0.43396837,0.776
0.4359474,0.738
0.4400007,0.738
0.43841735,0.76
0.43326843,0.768
0.43925005,0.718
0.43460116,0.742
0.43318915,0.784
0.42870358,0.772
0.43463695,0.722
0.44030523,0.692
0.43987328,0.73
0.44401935,0.694
0.43436798,0.73
0.42904302,0.792
0.4409693,0.68
0.43049985,0.792
0.44107372,0.73
0.43655688,0.732
