training_losses,training_recalls
0.5375844,0.6625
0.5411517,0.61875
0.55986387,0.43125
0.5513859,0.6375
0.55299413,0.5875
0.5531863,0.5375
0.5451543,0.575
0.54104847,0.6625
0.5506989,0.56875
0.55045843,0.525
0.54470414,0.5125
0.5608513,0.45625
0.56040967,0.4625
0.5408721,0.60625
0.547406,0.50625
0.54155123,0.5125
0.55109376,0.4625
0.5330484,0.5875
0.5532072,0.54375
0.5390028,0.625
0.5468425,0.55
0.5582367,0.4375
0.5380414,0.5375
0.55362004,0.46875
0.547037,0.5875
0.5455931,0.60625
0.5491412,0.50625
0.5495892,0.54375
0.5405119,0.60625
0.54193705,0.60625
0.5465884,0.56875
0.5558375,0.48125
0.55367935,0.48125
0.5292359,0.625
0.5452811,0.53125
0.5595794,0.5125
0.5485812,0.5375
0.55214834,0.44375
0.5521954,0.4875
0.54378384,0.56875
0.54761446,0.56875
0.5588566,0.41875
0.5488671,0.51875
0.5572094,0.45625
0.54352856,0.5625
0.5408687,0.56875
0.5598468,0.525
0.5532038,0.5375
0.5547622,0.525
0.5378779,0.61875
0.5418472,0.5875
0.5293697,0.66875
0.54418546,0.50625
0.55125725,0.50625
0.5491382,0.50625
0.54881656,0.6
0.5447462,0.5375
0.54778665,0.5
0.54224235,0.54375
0.54931337,0.5375
0.5547388,0.45
0.5315856,0.63125
0.5550593,0.5125
0.5461111,0.5875
0.5545351,0.56875
0.5536441,0.49375
0.53558767,0.5
0.5357567,0.625
0.5352457,0.6625
0.54697067,0.5875
0.5341352,0.63125
0.5365819,0.54375
0.56916857,0.525
0.537526,0.6625
0.5420028,0.58125
0.5469373,0.5625
0.55252695,0.45
0.5496167,0.58125
0.55220497,0.5625
0.54003847,0.65625
0.53117,0.61875
0.54928434,0.525
0.529414,0.65
0.5568105,0.50625
0.5518536,0.5375
0.5404149,0.55
0.55016375,0.5
0.55537105,0.44375
0.5425757,0.53125
0.5528242,0.4125
0.55045813,0.55
0.5423153,0.61875
0.5460447,0.575
0.54728127,0.5
0.54569066,0.63125
0.53385437,0.65
0.55118495,0.53125
0.5441474,0.575
0.5562062,0.53125
0.53957605,0.5875
0.5429158,0.51875
0.5452367,0.56875
0.55568945,0.46875
0.5381108,0.5875
0.54676574,0.51875
0.5406769,0.59375
0.55464727,0.4875
0.5413791,0.51875
0.5527121,0.54375
0.5438344,0.55625
0.536543,0.575
0.53169024,0.63125
0.54379606,0.54375
0.5424098,0.58125
0.5368048,0.625
0.5621201,0.49375
0.55299234,0.475
0.536831,0.60625
0.5531416,0.45625
0.5472153,0.61875
0.5492377,0.55
0.5518707,0.45625
0.5487926,0.6
0.5384213,0.575
0.55287236,0.4625
0.5427188,0.53125
0.52813214,0.6375
0.546471,0.5375
0.54104483,0.64375
0.54343414,0.53125
0.5394188,0.61875
0.5443538,0.51875
0.55077505,0.51875
0.5471864,0.55625
0.5359345,0.66875
0.5510717,0.54375
0.5384097,0.575
0.55120677,0.5125
0.5371939,0.63125
0.5446439,0.5625
0.5442492,0.51875
0.5238396,0.6875
0.53470623,0.675
0.5451015,0.55625
0.5446614,0.53125
0.5327257,0.5875
0.5470373,0.58125
0.5515102,0.46875
0.54645485,0.5
0.53486663,0.55625
0.5433228,0.58125
0.55961215,0.4875
0.5403706,0.50625
0.5466487,0.56875
0.548554,0.5625
0.54780746,0.55
0.55104256,0.53125
0.5430008,0.5875
0.5354928,0.56875
0.5504416,0.525
0.54971564,0.5875
0.54974174,0.5125
0.5499351,0.55
0.5562328,0.5375
0.5524579,0.5125
0.548993,0.50625
0.5402363,0.58125
0.5470042,0.63125
0.5269531,0.725
0.5592057,0.46875
0.5352911,0.60625
0.536104,0.675
0.5452229,0.5125
0.5376857,0.5875
0.53810513,0.6125
0.54662025,0.50625
0.5351809,0.6125
0.5516468,0.5
0.5577766,0.46875
0.56354314,0.5
0.53477055,0.6375
0.5494369,0.5125
0.54215354,0.66875
0.5541359,0.525
0.54034865,0.51875
0.54414004,0.60625
0.54373264,0.525
0.5434888,0.55
0.54319537,0.625
0.5581786,0.5
0.5496404,0.5125
0.53846705,0.5125
0.56315136,0.45625
0.5529334,0.475
0.54526806,0.5625
0.5542973,0.49375
0.54742676,0.475
0.54092026,0.60625
0.53929436,0.6125
0.54007995,0.6375
0.5386273,0.6125
0.5486438,0.53125
0.5403023,0.5375
0.54184484,0.61875
0.5555582,0.53125
0.5355407,0.54375
0.5447868,0.56875
0.5354765,0.64375
0.5498272,0.55625
0.55437,0.51875
0.5521711,0.5625
0.555207,0.5625
0.53629583,0.6375
0.5398668,0.5875
0.5392882,0.60625
0.5340305,0.6
0.5421926,0.5625
0.53083736,0.60625
0.52989995,0.625
0.5494217,0.5875
0.54382306,0.55625
0.547025,0.525
0.53972435,0.6375
0.5462738,0.575
0.55429393,0.50625
0.541183,0.56875
0.54166716,0.59375
0.5433922,0.58125
0.5475763,0.5625
0.55550605,0.5
0.5371858,0.65
0.5385188,0.5875
0.5500138,0.55625
0.54865086,0.49375
0.5415599,0.50625
0.54863167,0.55625
0.5552882,0.4625
0.5419679,0.5625
0.5403822,0.63125
0.545337,0.54375
0.5447879,0.5625
0.5450393,0.51875
0.5657295,0.45625
0.55513287,0.4625
0.5513061,0.4375
0.5434724,0.6
0.5465598,0.5
0.5459115,0.575
0.54306763,0.575
0.53473413,0.6625
0.55516577,0.46875
0.5429925,0.53125
0.54603577,0.5625
0.5283347,0.64375
0.5487008,0.59375
0.550985,0.59375
0.5435306,0.625
0.5584739,0.48125
0.554182,0.6375
0.53940505,0.58125
0.53749835,0.5
0.5539399,0.55625
0.53095067,0.6625
0.55307835,0.525
0.5466697,0.61875
0.5494903,0.575
0.53516567,0.60625
0.56180984,0.41875
0.5518831,0.5125
0.55801356,0.50625
0.54786175,0.575
0.5423378,0.54375
0.54369515,0.58125
0.55188924,0.5125
0.5311599,0.61875
0.54264086,0.54375
0.54028666,0.5125
0.5470427,0.58125
0.54037064,0.625
0.54123443,0.6
0.53915083,0.63125
0.56226385,0.475
0.55271304,0.5125
0.53759414,0.64375
0.5343157,0.6
0.5471873,0.4875
0.5399625,0.60625
0.54284024,0.50625
0.5398348,0.60625
0.536946,0.61875
0.5425778,0.575
0.5488719,0.525
0.5543456,0.49375
0.54558104,0.48125
0.5418351,0.61875
0.5520142,0.4625
0.544635,0.61875
0.53997916,0.6
0.5436584,0.575
0.5353014,0.59375
0.55359364,0.5
0.55404335,0.43125
0.5406847,0.525
0.5437232,0.53125
0.5447543,0.575
0.53921336,0.525
0.5318688,0.65625
0.53989875,0.5625
0.54227144,0.50625
0.5391986,0.59375
0.5524219,0.525
0.538236,0.63125
0.5494221,0.6375
0.5326758,0.575
0.5380217,0.6125
0.52595985,0.60625
0.5631809,0.54375
0.53493285,0.53125
0.5407978,0.58125
0.5448974,0.5375
0.54791,0.6125
0.5486597,0.55
0.54226077,0.65
0.5315908,0.625
0.5436247,0.55
0.5264163,0.625
0.53944427,0.54375
0.5477635,0.525
0.54676175,0.5625
0.5335664,0.66875
0.56116664,0.4875
0.55259454,0.45
0.54221094,0.50625
0.534291,0.60625
0.5363345,0.65
0.5422741,0.58125
0.5490798,0.56875
0.54084677,0.59375
0.5493927,0.51875
0.555227,0.5
0.5407895,0.5375
0.54718244,0.525
0.5384368,0.58125
0.53960437,0.5625
0.52249146,0.7125
0.52832836,0.725
0.5489421,0.53125
0.55474126,0.48125
0.5451492,0.60625
0.5403153,0.5875
0.53896683,0.60625
0.5378745,0.54375
0.55092144,0.575
0.54326785,0.5
0.5378641,0.59375
0.5348124,0.56875
0.5499726,0.5
0.5452731,0.55625
0.55497515,0.525
0.5515505,0.54375
0.5506322,0.54375
0.53455824,0.575
0.550588,0.54375
0.54391134,0.63125
0.53408724,0.625
0.55264693,0.525
0.54345953,0.55
0.5353063,0.5625
0.5387858,0.6625
0.53974265,0.56875
0.5401445,0.60625
0.5315918,0.65625
0.5356156,0.6
0.55524486,0.475
0.54118854,0.5625
0.5364424,0.5625
0.5398698,0.65625
0.5447073,0.56875
0.5228912,0.60625
0.5382078,0.6
0.5523864,0.55625
0.5446231,0.525
0.5467025,0.50625
0.5284559,0.5625
0.5364824,0.6125
0.5194082,0.6625
0.5460166,0.575
0.5492977,0.46875
0.54351866,0.55
0.5506054,0.55625
0.5395753,0.65625
0.5429333,0.6125
0.54107714,0.575
0.5414691,0.58125
0.5451571,0.55
0.5431024,0.60625
0.5356409,0.53125
0.53451544,0.66875
0.5320755,0.60625
0.56186897,0.53125
0.5511467,0.525
0.5353698,0.60625
0.53716433,0.63125
0.55106795,0.55
0.54934454,0.54375
0.5524414,0.525
0.54794824,0.56875
0.53863466,0.575
0.5388937,0.55
0.53299963,0.61875
0.53860605,0.58125
0.5600792,0.45625
0.5455011,0.6
0.54119575,0.58125
0.5502572,0.55
0.54215163,0.5625
0.54466134,0.525
0.5375544,0.58125
0.5435632,0.71875
0.5542164,0.53125
0.5467283,0.55
0.54308784,0.5875
0.54397553,0.4875
0.5264756,0.66875
0.5388348,0.58125
0.5245945,0.63125
0.5446857,0.53125
0.5251416,0.63125
0.5586065,0.55625
0.5419501,0.475
0.54349715,0.5
0.5314493,0.6375
0.5478897,0.575
0.5391286,0.5875
0.5361637,0.58125
0.53825045,0.58125
0.5500785,0.53125
0.54201645,0.49375
0.54822683,0.56875
0.5521182,0.475
0.553902,0.5
0.53844005,0.5875
0.56105185,0.46875
0.54469794,0.5125
0.53004235,0.61875
0.5434869,0.54375
0.55507404,0.54375
0.5541786,0.50625
0.5392216,0.5875
0.5412125,0.53125
0.54370844,0.4875
0.5303525,0.60625
0.5421835,0.49375
0.54108447,0.6
0.53517735,0.625
0.54771733,0.575
0.53807247,0.58125
0.53617364,0.5875
0.54009694,0.56875
0.5260056,0.725
0.52625406,0.65
0.5443822,0.53125
0.56058663,0.49375
0.5536524,0.54375
0.5419175,0.5625
0.5373677,0.5625
0.5446955,0.5375
0.5314679,0.65
0.5392275,0.60625
0.55483663,0.46875
0.55265695,0.40625
0.52730477,0.6125
0.5476483,0.5375
0.5312406,0.66875
0.5318767,0.6875
0.5363802,0.6
0.5419688,0.5375
0.5354134,0.59375
0.52883005,0.60625
0.54834586,0.525
0.5482066,0.55
0.5256289,0.70625
0.53421104,0.63125
0.53887993,0.5875
0.5432851,0.5375
0.5486617,0.5375
0.5524212,0.575
0.53430486,0.60625
0.54589987,0.525
0.53264725,0.59375
0.554398,0.48125
0.53525496,0.55625
0.5509437,0.5
0.5570265,0.4375
0.5443369,0.59375
0.5505272,0.575
0.5331406,0.60625
0.5510281,0.6
0.53502023,0.6
0.5331907,0.5625
0.5410298,0.55625
0.5470811,0.5375
0.5380949,0.5625
0.53486097,0.65
0.5409576,0.65
0.55601454,0.5
0.5418569,0.45625
0.5366329,0.51875
0.5368992,0.63125
0.53626925,0.5375
0.5378062,0.55625
0.5457272,0.51875
0.5396411,0.54375
0.54333574,0.5875
0.54782045,0.63125
0.53150356,0.59375
0.5385968,0.58125
0.5396058,0.56875
0.53919345,0.675
0.5464095,0.61875
0.53061897,0.6625
0.53915435,0.58125
0.54236513,0.54375
0.53297484,0.675
0.5368168,0.65
0.54243314,0.65625
0.5420898,0.58125
0.53939134,0.56875
0.5527053,0.4875
0.53793687,0.63125
0.5490916,0.525
0.53429115,0.63125
0.5453423,0.5375
0.53627723,0.5125
0.54024994,0.575
0.5353369,0.5875
0.5481445,0.48125
0.543043,0.4875
0.53838474,0.54375
0.54338664,0.4875
0.54425776,0.55
0.5440997,0.58125
0.5387979,0.60625
0.53163636,0.65625
0.5380268,0.56875
0.53414476,0.61875
0.54560536,0.54375
0.54602444,0.51875
0.53512627,0.6375
0.54364264,0.575
0.5522269,0.49375
0.5573058,0.43125
0.54302406,0.55625
0.5336282,0.6125
0.53737247,0.6625
0.5476502,0.49375
0.5435695,0.55
0.541909,0.575
0.53888524,0.575
0.54303664,0.575
0.53346604,0.56875
0.54289216,0.53125
0.52773637,0.7
0.54539096,0.66875
0.52664566,0.63125
0.5353385,0.625
0.5409782,0.675
0.53358954,0.6125
0.54735696,0.50625
0.5399826,0.54375
0.5407095,0.51875
0.5311464,0.55625
0.5427848,0.6125
0.5419575,0.56875
0.5410617,0.54375
0.5542734,0.5125
0.5209731,0.64375
0.5308663,0.625
0.54503447,0.59375
0.53530407,0.625
0.5456989,0.5625
0.54669267,0.575
0.53939664,0.63125
0.537146,0.55
0.5384798,0.61875
0.53833616,0.56875
0.53677905,0.5875
0.53088063,0.575
0.5408706,0.53125
0.5408186,0.55625
0.54086024,0.55
0.5443283,0.59375
0.53873384,0.525
0.54461515,0.5
0.5334848,0.61875
0.5395721,0.55625
0.54846174,0.48125
0.5483386,0.6
0.54167145,0.5625
0.5476605,0.54375
0.53478277,0.55625
0.53985864,0.56875
0.54227746,0.55
0.54252756,0.49375
0.541406,0.575
0.5473302,0.49375
0.5251306,0.55625
0.53760725,0.60625
0.5408495,0.58125
0.5438297,0.64375
0.5396198,0.59375
0.541422,0.50625
0.5485961,0.4375
0.5411587,0.525
0.5427302,0.59375
0.54081476,0.625
0.53262794,0.65
0.5434288,0.6
0.5432922,0.625
0.5492781,0.6125
0.5493911,0.55
0.53799164,0.54375
0.5321172,0.59375
0.53450716,0.6
0.54974544,0.59375
0.5416902,0.54375
0.541114,0.6125
0.53694046,0.6375
0.5388112,0.65
0.5439211,0.525
0.53624654,0.625
0.55370843,0.46875
0.5428462,0.525
0.5214753,0.69375
0.5464563,0.5375
0.5514255,0.6375
0.5447281,0.54375
0.52684766,0.65
0.54288036,0.5625
0.5434634,0.5625
0.5363269,0.6
0.5394561,0.45
0.54154736,0.63125
0.55470574,0.525
0.5344633,0.59375
0.5377858,0.64375
0.5644785,0.46875
0.53065825,0.625
0.5479129,0.5375
0.5523194,0.5125
0.5520318,0.575
0.5340166,0.55625
0.5308036,0.6375
0.5505944,0.475
0.5376202,0.5875
0.5330606,0.60625
0.5337354,0.55
0.5347496,0.64375
0.55620235,0.49375
0.54276717,0.5625
0.53954476,0.59375
0.5441016,0.525
0.5335703,0.575
0.544515,0.64375
0.53867906,0.56875
0.5304593,0.6375
0.5444383,0.5875
0.54388446,0.5375
0.5334991,0.59375
0.5570798,0.4875
0.53408617,0.58125
0.53771406,0.7
0.5389633,0.6125
0.53888386,0.56875
0.54542005,0.5125
0.5418604,0.475
0.5448,0.5375
0.541769,0.53125
0.5549325,0.45
0.53982604,0.575
0.53486425,0.64375
0.526514,0.64375
0.54516727,0.63125
0.55493027,0.475
0.54015243,0.64375
0.54519904,0.58125
0.54921865,0.5875
0.53746843,0.59375
0.53801984,0.59375
0.5547226,0.50625
0.5545871,0.5125
0.5226171,0.675
0.5425409,0.55
0.5463516,0.58125
0.53865546,0.6
0.5419777,0.575
0.5338025,0.6125
0.5355822,0.6
0.5442249,0.54375
0.5443121,0.54375
0.5417745,0.50625
0.55140734,0.525
0.5334896,0.65
0.52948505,0.55625
0.5272341,0.5625
0.5498397,0.56875
0.5485447,0.58125
0.53872293,0.525
0.5431139,0.59375
0.5347888,0.5875
0.5348271,0.525
0.54109424,0.54375
0.5316371,0.61875
0.53789735,0.60625
0.53968173,0.6375
0.5337912,0.6125
0.53650653,0.61875
0.53540635,0.55
0.5296875,0.61875
0.5552149,0.53125
0.5340942,0.55
0.5371376,0.5875
0.5421651,0.575
0.5434909,0.60625
0.539737,0.525
0.5393862,0.6
0.5396943,0.575
0.5304055,0.6375
0.5347362,0.625
0.541856,0.55
0.5320474,0.6375
0.5418107,0.64375
0.5480138,0.50625
0.5435091,0.63125
0.537603,0.53125
0.5318594,0.5375
0.53772414,0.56875
0.54740393,0.56875
0.5507535,0.4875
0.5330281,0.66875
0.5448994,0.59375
0.53950864,0.60625
0.54847634,0.55625
0.53338015,0.5625
0.5376476,0.6125
0.53124833,0.6375
0.54092515,0.59375
0.5309761,0.66875
0.53959453,0.6125
0.55643207,0.6
0.5424778,0.525
0.5392415,0.55
0.5380494,0.53125
0.5324915,0.675
0.53881174,0.5625
0.5338055,0.61875
0.5334584,0.6
0.5456319,0.65625
0.5432774,0.55625
0.5276472,0.5875
0.54018563,0.6
0.54073846,0.5625
0.54722106,0.575
0.5457614,0.5625
0.5437355,0.58125
0.54286164,0.56875
0.53849095,0.54375
0.53848755,0.6
0.53955495,0.51875
0.54479885,0.49375
0.52083683,0.68125
0.52986044,0.6625
0.54783237,0.50625
0.54221123,0.5625
0.5414685,0.53125
0.5390626,0.5375
0.5350099,0.6
0.5282313,0.5375
0.5274685,0.675
0.54447126,0.5125
0.53735715,0.55
0.5331856,0.5625
0.53796995,0.63125
0.5381877,0.575
0.5353918,0.60625
0.53801835,0.6125
0.5358607,0.525
0.5391104,0.60625
0.5277667,0.71875
0.53537226,0.625
0.5475675,0.58125
0.5177208,0.6375
0.53823787,0.575
0.53762674,0.575
0.53005147,0.68125
0.5351493,0.66875
0.5437556,0.65625
0.53986645,0.575
0.5346004,0.56875
0.5408759,0.575
0.53104806,0.5375
0.5301592,0.6875
0.5385564,0.5375
0.5502101,0.6
0.5370084,0.55
0.5248107,0.64375
0.5303345,0.64375
0.53643835,0.5875
0.5331572,0.6125
0.53952324,0.53125
0.52188236,0.68125
0.53939456,0.6375
0.52888465,0.65625
0.5403759,0.575
0.5214445,0.75625
0.54147047,0.48125
0.54622185,0.59375
0.52155435,0.64375
0.54752123,0.5125
0.5438302,0.625
0.55401534,0.54375
0.5470991,0.575
0.5258573,0.575
0.544536,0.6125
0.5345483,0.58125
0.5362092,0.575
0.5468027,0.51875
0.5390223,0.56875
0.5320989,0.58125
0.51936895,0.65625
0.5374668,0.56875
0.533454,0.6625
0.54377246,0.55625
0.52476996,0.6125
0.53177047,0.7
0.5499999,0.5
0.55138314,0.4625
0.530357,0.60625
0.52935857,0.6125
0.5461021,0.59375
0.52618915,0.65625
0.53444564,0.63125
0.5413473,0.61875
0.53541726,0.5375
0.5326674,0.6
0.5408494,0.625
0.5353923,0.625
0.5319021,0.6375
0.530328,0.60625
0.53340036,0.66875
0.5294051,0.6625
0.5372567,0.61875
0.5453622,0.55
0.55677336,0.4625
0.5516623,0.5
0.5405224,0.55
0.5421816,0.5625
0.5340009,0.6
0.53496903,0.5875
0.528576,0.5875
0.53984916,0.5625
0.55442446,0.4625
0.5488087,0.525
0.5423511,0.5875
0.53857344,0.5875
0.5389747,0.61875
0.52783823,0.6
0.53924334,0.6125
0.544233,0.6125
0.5323492,0.5875
0.54277146,0.61875
0.5409027,0.54375
0.53376675,0.6125
0.5520202,0.5
0.5515989,0.5
0.53544027,0.60625
0.53691703,0.5625
0.5421149,0.6125
0.5217729,0.65
0.5363289,0.69375
0.5526474,0.54375
0.5361868,0.6125
0.5409378,0.59375
0.5474102,0.575
0.52203834,0.7625
0.5553419,0.55625
0.5449462,0.55
0.5364207,0.5125
0.53565663,0.66875
0.5369242,0.6125
0.5274656,0.6375
0.5294496,0.56875
0.54873925,0.5625
0.5457343,0.60625
0.5168869,0.75
0.5337087,0.55
0.5433784,0.53125
0.5231716,0.69375
0.5452097,0.53125
0.54195935,0.6125
0.53748226,0.5375
0.52920485,0.59375
0.5486454,0.525
0.53315914,0.63125
0.54579556,0.5875
0.5457119,0.51875
0.5405983,0.5625
0.5279516,0.675
0.5337686,0.58125
0.54279697,0.56875
0.5412291,0.58125
0.5498112,0.475
0.53522503,0.5625
0.5430944,0.6
0.5462509,0.5625
0.54961526,0.55625
0.5314045,0.60625
0.54630154,0.5125
0.5404186,0.61875
0.5292175,0.6625
0.52714247,0.6875
0.5396159,0.68125
0.5360098,0.5875
0.5327454,0.60625
0.5409873,0.54375
0.54393655,0.5375
0.5462639,0.4875
0.5410627,0.53125
0.540511,0.54375
0.53580034,0.64375
0.53523904,0.5875
0.5418623,0.575
0.5440301,0.58125
0.53608054,0.5875
0.52991384,0.55
0.5391361,0.55625
0.53600633,0.58125
0.5403328,0.6125
0.535859,0.64375
0.53655934,0.6125
0.52439374,0.64375
0.5461628,0.53125
0.5440174,0.4625
0.55479574,0.49375
0.5176962,0.7
0.5337701,0.6125
0.52838117,0.63125
0.5403889,0.5
0.5447776,0.60625
0.52714765,0.6375
0.5420893,0.45625
0.54821664,0.53125
0.5394298,0.6125
0.5415008,0.55625
0.5329329,0.65
0.5354199,0.5375
0.53518534,0.625
0.52179235,0.6875
0.5383732,0.55625
0.5223224,0.66875
0.5332249,0.59375
0.53675497,0.6625
0.54842395,0.56875
0.5296546,0.6375
0.5393991,0.55
0.5244635,0.66875
0.5454608,0.61875
0.5244033,0.6625
0.5635388,0.45625
0.53716296,0.55625
0.53862274,0.50625
0.53831255,0.5625
0.5422907,0.6375
0.54403055,0.5375
0.5407937,0.56875
0.5191694,0.6
0.53053343,0.6125
0.5412253,0.56875
0.5353349,0.5625
0.5346157,0.625
0.52701426,0.675
0.52462435,0.65625
0.53446025,0.65625
0.54123837,0.50625
0.5257302,0.6375
0.5409829,0.575
0.5345081,0.6
0.54716426,0.475
0.53960496,0.58125
0.5348995,0.6
0.5340078,0.61875
0.5481502,0.54375
0.531475,0.65625
0.53881764,0.5875
0.5358631,0.66875
0.52590245,0.68125
0.53669167,0.5625
0.52005184,0.6875
0.5391798,0.51875
0.53173506,0.59375
0.53304875,0.64375
0.53127,0.64375
0.54905146,0.5375
0.52121246,0.6375
0.5348156,0.54375
0.5391606,0.58125
0.541381,0.6125
0.5301448,0.59375
0.536739,0.6375
0.5327395,0.6125
0.5356487,0.60625
0.5222112,0.6875
0.53320646,0.575
0.5475546,0.5375
0.54194117,0.64375
0.538218,0.5125
0.5419232,0.55
0.53458434,0.56875
0.5509308,0.51875
0.5227843,0.6
0.5456358,0.56875
0.5348303,0.6
0.541561,0.50625
0.5263983,0.675
0.5515211,0.525
0.5344804,0.5625
0.5388241,0.56875
0.5451829,0.525
0.5343494,0.68125
0.5390445,0.5375
0.52488244,0.68125
0.52768946,0.6625
0.53217393,0.55
0.53105944,0.65
0.5434681,0.55
0.5317472,0.63125
0.5309262,0.61875
0.5333083,0.65625
0.5331351,0.55
0.5395727,0.58125
0.54309714,0.5375
0.5536577,0.5375
0.55456686,0.49375
0.550979,0.525
0.5395477,0.5
0.53400755,0.5625
0.5236982,0.675
0.53376997,0.56875
0.5266248,0.66875
0.5393883,0.54375
0.5476042,0.6
0.5387491,0.54375
0.5276987,0.64375
0.5324029,0.625
0.54072195,0.59375
0.5406278,0.60625
0.5389268,0.525
0.5567172,0.55625
0.5284226,0.6375
0.5348976,0.575
0.53370434,0.64375
0.53672135,0.6375
0.54790163,0.63125
0.5118866,0.66875
0.5363886,0.6
0.537206,0.56875
0.54260856,0.54375
0.52922165,0.66875
0.5412914,0.5
0.5388672,0.50625
0.5449213,0.53125
0.5361511,0.65
0.53831667,0.63125
0.5323993,0.675
0.5418012,0.60625
0.53051364,0.65625
0.5339835,0.53125
0.5372542,0.59375
0.54171,0.5
0.5327654,0.58125
0.5417935,0.5625
0.53675395,0.54375
0.5424531,0.5625
0.5328555,0.55625
0.53444684,0.65
0.5469375,0.5
0.52764213,0.65625
0.53839046,0.63125
0.5327602,0.6625
0.52000827,0.7375
0.5481735,0.59375
0.53916436,0.5875
0.5367915,0.575
0.5396001,0.55625
0.5353631,0.63125
0.5335175,0.6625
0.54212934,0.575
0.5268949,0.6375
0.54553306,0.5875
0.54748935,0.5375
0.5376191,0.6125
0.5165327,0.70625
0.5233623,0.6375
0.5394894,0.55
0.5423461,0.54375
0.53341943,0.6625
0.5351088,0.55625
0.5445448,0.54375
0.5265285,0.6625
0.53728276,0.6125
0.52159405,0.75625
0.52663594,0.68125
0.5357171,0.60625
0.5445577,0.55625
0.5415751,0.56875
0.5239841,0.66875
0.55491227,0.54375
0.5550596,0.3875
0.5373415,0.575
0.5442401,0.54375
0.54087615,0.71875
0.547808,0.56875
0.535421,0.5625
0.53554726,0.64375
0.5429147,0.51875
0.53884983,0.6375
0.5373966,0.6
0.53719044,0.70625
0.5331647,0.59375
0.5251827,0.71875
0.53518206,0.64375
0.55326116,0.6
0.54743606,0.525
0.5466614,0.59375
0.5296318,0.55
0.52328277,0.6125
0.54899466,0.59375
0.54160243,0.61875
0.5397207,0.5875
0.53278404,0.60625
0.5410253,0.5875
0.538188,0.56875
0.5359019,0.60625
0.52910215,0.6625
0.53280604,0.6375
0.51696116,0.6875
0.5460154,0.59375
0.5416784,0.6125
0.52971524,0.6
0.5298879,0.6375
0.5362131,0.6375
0.52290475,0.5875
0.5405945,0.56875
0.5339966,0.64375
0.53995,0.60625
0.53392917,0.6375
0.54217917,0.53125
0.5316925,0.5875
0.5217274,0.69375
0.5405055,0.58125
0.54272336,0.6
0.5359621,0.58125
0.54050744,0.5625
0.5440377,0.63125
0.5417093,0.55625
0.5221597,0.65625
0.5323896,0.625
0.5424367,0.56875
0.5285592,0.625
0.5403258,0.575
0.54549587,0.59375
0.53428173,0.625
0.53138053,0.60625
0.5360668,0.61875
0.51980543,0.6375
0.5406679,0.575
0.5356701,0.55625
0.53664273,0.56875
0.53027296,0.69375
0.51801085,0.7
0.53933734,0.5875
0.5471443,0.53125
0.5302924,0.6875
0.53972816,0.55
0.54433686,0.58125
0.5425576,0.54375
0.533062,0.6375
0.5386809,0.5875
0.5386027,0.5625
0.5385517,0.59375
0.54207814,0.5875
0.53107375,0.61875
0.52479136,0.70625
0.5448144,0.56875
0.5322039,0.63125
0.5394476,0.56875
0.534752,0.54375
0.5439021,0.59375
0.54230136,0.575
0.5498805,0.575
0.5323636,0.56875
0.5346061,0.6125
0.526132,0.7125
0.54153025,0.65
0.52757585,0.675
0.5379938,0.60625
0.5303024,0.59375
0.5384318,0.56875
0.5361784,0.675
0.5408734,0.49375
0.54470044,0.5625
0.54420567,0.525
0.5414141,0.5625
0.52369386,0.68125
0.5386078,0.64375
0.5405265,0.65
0.5393893,0.575
0.54364693,0.51875
0.53545207,0.65
0.5428324,0.5625
0.52543277,0.65625
0.53335655,0.6375
0.5423163,0.56875
0.5351969,0.6125
0.51924634,0.725
0.5371415,0.5625
0.534846,0.6125
0.5406578,0.65625
0.5428238,0.51875
0.5228001,0.6625
0.53476346,0.59375
0.53283185,0.61875
0.5343025,0.6375
0.536924,0.5625
0.53239715,0.63125
0.53282017,0.64375
0.5277599,0.6875
0.5425296,0.56875
0.5434016,0.60625
0.5209764,0.6875
0.52480066,0.68125
0.5376568,0.65625
0.54493284,0.55625
0.55423117,0.56875
0.5367406,0.6125
0.52184147,0.69375
0.5484432,0.5375
0.53709066,0.58125
0.5358731,0.58125
0.5311078,0.625
0.5295523,0.65625
0.53510994,0.575
0.5385896,0.575
0.5313629,0.64375
0.53041774,0.65625
0.53026676,0.56875
0.53418386,0.61875
0.5307743,0.61875
0.52204216,0.69375
0.54143333,0.5875
0.5379362,0.56875
0.550467,0.5625
0.5328592,0.59375
0.54109985,0.55
0.5231299,0.69375
0.5354308,0.55625
0.53296834,0.58125
0.52577657,0.5625
0.53820884,0.7
0.552071,0.5
0.5385705,0.65625
0.5417639,0.56875
0.5312341,0.625
0.5362711,0.5875
0.5410207,0.5375
0.5392753,0.56875
0.512951,0.68125
0.5521122,0.53125
0.5328115,0.58125
0.5342716,0.60625
0.52977866,0.63125
0.5353637,0.58125
0.534732,0.56875
0.5428531,0.575
0.53175807,0.55625
0.52890027,0.63125
0.52156544,0.65625
0.55199975,0.45625
0.52714837,0.63125
0.54309314,0.5875
0.5460858,0.6125
0.52783126,0.6125
0.5339872,0.65625
0.52780545,0.65
0.5302739,0.6
0.5224048,0.71875
0.5469675,0.49375
0.52902544,0.68125
0.5330496,0.6
0.52761805,0.70625
0.52789944,0.59375
0.53163564,0.64375
0.5304271,0.6
0.5451081,0.46875
0.5599803,0.5125
0.53542775,0.6375
0.5326889,0.65625
