losses,recalls
0.5082985,0.552
0.5118216,0.496
0.5068873,0.58
0.5050143,0.62
0.50587416,0.532
0.5154306,0.486
0.512305,0.49
0.5065977,0.556
0.51801497,0.458
0.50026506,0.594
0.5048279,0.566
0.51239526,0.49
0.49867567,0.588
0.51152116,0.516
0.501247,0.532
0.50448895,0.566
0.5121872,0.478
0.5049861,0.524
0.5132276,0.51
0.50538117,0.55
0.5029746,0.54
0.5107898,0.492
0.5087491,0.546
0.50488263,0.564
0.5070829,0.51
0.49952528,0.626
0.4863864,0.548
0.48466888,0.528
0.48415187,0.58
0.48654318,0.558
0.48100412,0.57
0.48843354,0.534
0.48401898,0.55
0.4867667,0.534
0.48636514,0.546
0.47920117,0.568
0.48972064,0.512
0.48170346,0.59
0.48586383,0.522
0.48459533,0.608
0.49096078,0.454
0.48105448,0.598
0.4921327,0.51
0.4897572,0.548
0.48639175,0.55
0.48555925,0.576
0.48660746,0.532
0.4919829,0.52
0.487708,0.518
0.486759,0.55
0.4835318,0.586
0.4881991,0.562
0.48762956,0.564
0.4906597,0.492
0.4807302,0.598
0.48240978,0.584
0.48708093,0.538
0.47913247,0.632
0.4862429,0.558
0.48100922,0.584
0.4831135,0.608
0.48439312,0.56
0.48064995,0.628
0.48444346,0.566
0.48491156,0.572
0.48906976,0.522
0.4807377,0.604
0.48404372,0.538
0.4885918,0.53
0.48608604,0.554
0.4904284,0.538
0.4895012,0.512
0.48807877,0.508
0.48264837,0.608
0.4903997,0.51
0.49297136,0.476
0.4869019,0.55
0.48294717,0.58
0.48886675,0.508
0.48892546,0.484
0.48496136,0.558
0.49051368,0.512
0.49245498,0.506
0.483364,0.54
0.48830193,0.554
0.47477886,0.592
0.48548883,0.596
0.48265386,0.594
0.48461443,0.544
0.48162717,0.584
0.48320132,0.518
0.484958,0.572
0.47837782,0.632
0.48857808,0.558
0.4850512,0.548
0.4860237,0.562
0.48541266,0.572
0.48908105,0.498
0.4861331,0.538
0.48622,0.512
0.48283443,0.582
0.49053097,0.524
0.48639622,0.552
0.48597103,0.562
0.48001203,0.59
0.48737043,0.52
0.48599952,0.534
0.48976085,0.508
0.49065766,0.522
0.4886325,0.552
0.48566678,0.56
0.48171094,0.588
0.48671234,0.574
0.4853548,0.548
0.487259,0.572
0.48337245,0.548
0.48205614,0.572
0.4848145,0.546
0.4847381,0.588
0.4809133,0.584
0.48439214,0.548
0.4848033,0.584
0.4894362,0.576
0.48500302,0.578
0.48471722,0.526
0.4833113,0.574
0.480103,0.626
0.4924714,0.47
0.49337202,0.528
0.48891026,0.52
0.48746902,0.532
0.49114963,0.488
0.48755533,0.54
0.48188856,0.554
0.48238635,0.564
0.4837142,0.52
0.48009336,0.606
0.48839122,0.522
0.48621875,0.558
0.48678532,0.508
0.48687983,0.564
0.4833159,0.532
0.47857878,0.618
0.49174207,0.496
0.4922371,0.482
0.48814118,0.522
0.48996106,0.538
0.4856291,0.576
0.4891251,0.576
0.4859655,0.522
0.48523578,0.594
0.47994336,0.604
0.49225283,0.492
0.49102008,0.498
0.48748133,0.5
0.47822097,0.622
0.48297074,0.552
0.48441136,0.586
0.49181044,0.52
0.48706967,0.572
0.4815107,0.586
0.4838406,0.558
0.48575944,0.56
0.48623833,0.522
0.48040125,0.592
0.4843029,0.556
0.48531333,0.596
0.4889925,0.562
0.47961253,0.588
0.48367783,0.57
0.48680443,0.56
0.47928038,0.576
0.48592243,0.534
0.48058692,0.622
0.48294282,0.592
0.47577822,0.62
0.48766753,0.568
0.48483008,0.558
0.48464328,0.566
0.4872281,0.506
0.4821225,0.576
0.49183384,0.52
0.4758137,0.644
0.48102826,0.588
0.48029444,0.564
0.485331,0.558
0.49002767,0.534
0.48345834,0.624
0.47473916,0.586
0.47789556,0.61
0.47936642,0.596
0.48605794,0.55
0.4884777,0.532
0.48786882,0.544
0.48469868,0.592
0.48404905,0.56
0.48357183,0.546
0.48782584,0.556
0.48977843,0.54
0.48135146,0.588
0.47219917,0.652
0.4860918,0.48
0.48357475,0.566
0.4785165,0.606
0.49310166,0.504
0.48180556,0.57
0.48698092,0.544
0.4837515,0.57
0.48114762,0.612
0.48845905,0.574
0.48407182,0.536
0.48658714,0.546
0.48657152,0.552
0.48137867,0.58
0.4814543,0.606
0.48273563,0.578
0.47949994,0.604
0.48665917,0.554
0.48533615,0.548
0.4718202,0.626
0.47628635,0.63
0.48905882,0.534
0.48446056,0.59
0.48389718,0.6
0.48399383,0.558
0.47861752,0.624
0.4836753,0.57
0.47545117,0.644
0.48420107,0.564
0.4890304,0.512
0.485213,0.552
0.48504725,0.526
0.4819139,0.58
0.48435894,0.552
0.4924411,0.484
0.48120335,0.588
0.48462787,0.57
0.4848882,0.57
0.48604947,0.518
0.48017335,0.604
0.48607326,0.554
0.4877103,0.552
0.48371017,0.58
0.48739064,0.54
0.48850337,0.53
0.47760373,0.636
0.48044574,0.594
0.48747343,0.568
0.47955036,0.604
0.47780153,0.652
0.4833655,0.574
0.48517796,0.58
0.48686263,0.568
0.4835077,0.606
0.48549467,0.568
0.4879834,0.508
0.4795631,0.582
0.47598556,0.644
0.4803984,0.606
0.4746177,0.65
0.484713,0.572
0.48101792,0.598
0.48386872,0.588
0.4795216,0.612
0.4820152,0.598
0.47799456,0.604
0.4846989,0.562
0.4804642,0.608
0.48032525,0.608
0.4831061,0.598
0.49131006,0.522
0.48383757,0.562
0.48614898,0.54
0.4849103,0.55
0.4883373,0.536
0.48106462,0.598
0.48617962,0.566
0.48719212,0.56
0.48116538,0.562
0.48247716,0.608
0.4867549,0.532
0.47910255,0.608
0.48223373,0.584
0.4861045,0.588
0.49004808,0.538
0.47711036,0.632
0.48036546,0.588
0.4784878,0.61
0.48012635,0.624
0.49046484,0.548
0.4752538,0.594
0.48092398,0.578
0.48063606,0.6
0.48174882,0.61
0.47765028,0.608
0.482023,0.588
0.48404667,0.588
0.4799184,0.558
0.47850868,0.612
0.48392674,0.568
0.48064062,0.64
0.4810726,0.598
0.48011544,0.57
0.4859503,0.512
0.479197,0.612
0.4831082,0.586
0.48169354,0.6
0.48640543,0.534
0.47661257,0.634
0.48129442,0.578
0.48280588,0.554
0.48166266,0.556
0.48704806,0.5
0.47646484,0.646
0.48170155,0.602
0.48121744,0.57
0.48562664,0.516
0.48262382,0.578
0.4827816,0.552
0.48238093,0.578
0.48533675,0.552
0.4767641,0.612
0.4838319,0.574
0.48636332,0.536
0.47970328,0.592
0.48417926,0.55
0.4821503,0.598
0.4797473,0.606
0.48803547,0.512
0.48048958,0.61
0.47721115,0.628
0.4783597,0.646
0.48732558,0.596
0.4861328,0.536
0.4823443,0.57
0.4791753,0.632
0.48512957,0.568
0.48178363,0.592
0.4858663,0.526
0.48514432,0.576
0.47701982,0.632
0.4725,0.656
0.46785763,0.676
0.48540035,0.546
0.48809636,0.542
0.47916928,0.618
0.47950384,0.634
0.4881324,0.562
0.4848736,0.572
0.47896993,0.608
0.48467714,0.534
0.48100764,0.568
0.4863526,0.558
0.47713438,0.622
0.4826096,0.55
0.48479882,0.542
0.48310378,0.56
0.48467144,0.536
0.48623,0.584
0.48655415,0.53
0.4810446,0.596
0.48622853,0.554
0.47047493,0.678
0.48542687,0.548
0.48444292,0.58
0.47917226,0.606
0.48544183,0.524
0.48437864,0.596
0.4777564,0.61
0.49241167,0.484
0.4807209,0.582
0.4764102,0.676
0.4829936,0.584
0.47921506,0.622
0.4807054,0.604
0.47838613,0.622
0.47725576,0.62
0.47860742,0.61
0.47420138,0.632
0.48239344,0.572
0.47768328,0.61
0.4836326,0.588
0.47905996,0.614
0.48776552,0.486
0.47650066,0.638
0.47752643,0.626
0.48129448,0.582
0.48683968,0.468
0.48095807,0.628
0.4755345,0.624
0.48090702,0.6
0.4806828,0.61
0.4803585,0.62
0.4802129,0.624
0.47809908,0.636
0.48015192,0.61
0.47393382,0.62
0.48854828,0.526
0.4802119,0.63
0.48558703,0.566
0.4770383,0.64
0.48157784,0.612
0.477491,0.634
0.4748706,0.608
0.48066482,0.574
0.48303297,0.574
0.47695464,0.614
0.47878945,0.62
0.4833398,0.602
0.48771843,0.52
0.48279548,0.562
0.4825281,0.598
0.47854048,0.624
0.47557867,0.66
0.4814004,0.6
0.48359624,0.62
0.48813716,0.566
0.47772342,0.636
0.48857147,0.562
0.47831815,0.61
0.48007813,0.602
0.47742295,0.62
0.48384625,0.564
0.47821462,0.61
0.48236117,0.56
0.48411253,0.572
0.47936213,0.606
0.4787207,0.628
0.4800446,0.582
0.48114875,0.618
0.47642285,0.612
0.4783183,0.65
0.47152257,0.638
0.48657617,0.552
0.4851109,0.592
0.47791266,0.61
0.48791194,0.546
0.47791982,0.61
0.47392687,0.684
0.4823143,0.586
0.4716237,0.714
0.4873789,0.52
0.4806777,0.622
0.47221404,0.654
0.4801762,0.612
0.48727968,0.53
0.48263612,0.574
0.47486773,0.684
0.47677657,0.654
0.4848143,0.584
0.4793953,0.606
0.47912642,0.582
0.482176,0.618
0.47931588,0.624
0.48485222,0.548
0.47884706,0.62
0.48192307,0.586
0.48116976,0.61
0.4770918,0.628
0.47572303,0.636
0.47785163,0.62
0.48090082,0.566
0.47872087,0.616
0.4851863,0.586
0.4772131,0.632
0.48445675,0.582
0.48301214,0.612
0.4722663,0.706
0.47732508,0.622
0.48759472,0.56
0.47757763,0.588
0.47615716,0.624
0.47442666,0.618
0.47829008,0.616
0.4834083,0.576
0.47706097,0.604
0.47489095,0.654
0.47584656,0.616
0.47631875,0.636
0.48105338,0.646
0.47686154,0.59
0.4811137,0.616
0.47716472,0.61
0.4852181,0.566
0.47864643,0.62
0.4842819,0.59
0.48462218,0.578
0.4823356,0.596
0.47342536,0.624
0.47587797,0.648
0.48350522,0.548
0.47492763,0.652
0.48356175,0.57
0.47658083,0.624
0.48036426,0.59
0.48062408,0.606
0.4851697,0.558
0.47734386,0.612
0.48243636,0.584
0.47688803,0.664
0.47894663,0.636
0.48176333,0.61
0.48879537,0.536
0.4791289,0.566
0.47581685,0.622
0.4789356,0.604
0.48435277,0.574
0.47728777,0.592
0.47856444,0.58
0.48144487,0.614
0.47421706,0.606
0.48071527,0.548
0.47932455,0.622
0.4739847,0.654
0.48201063,0.57
0.4724857,0.624
0.47572652,0.646
0.4831082,0.564
0.4830791,0.554
0.47698697,0.632
0.482125,0.568
0.48522267,0.56
0.4801914,0.598
0.47619346,0.638
0.47798336,0.614
0.47817403,0.624
0.47832128,0.612
0.48060727,0.64
0.48172483,0.574
0.47440946,0.622
0.479997,0.582
0.47067547,0.652
0.47416428,0.662
0.47052756,0.632
0.4822578,0.582
0.48298672,0.578
0.4883546,0.538
0.48576564,0.566
0.47268012,0.638
0.4776456,0.606
0.47858915,0.614
0.4808259,0.578
0.4786404,0.636
0.47563958,0.63
0.47745258,0.608
0.47469988,0.672
0.48128223,0.574
0.47428688,0.626
0.48571235,0.6
0.47598112,0.582
0.47387013,0.61
0.47949648,0.628
0.477741,0.622
0.48339447,0.574
0.47085792,0.662
0.472935,0.642
0.47501302,0.644
0.47839323,0.622
0.47535905,0.644
0.48092926,0.62
0.47601187,0.638
0.4739317,0.662
0.4832838,0.588
0.47631153,0.646
0.47111034,0.682
0.472989,0.626
0.47712576,0.622
0.4827143,0.57
0.47581977,0.62
0.4814159,0.604
0.47540566,0.604
0.47227105,0.644
0.47663498,0.612
0.47718978,0.628
0.48405236,0.562
0.48506954,0.538
0.48612446,0.554
0.4759311,0.622
0.46984342,0.662
0.4863649,0.54
0.47749925,0.616
0.47358143,0.656
0.4816663,0.624
0.47780338,0.618
0.4830891,0.58
0.4718401,0.68
0.4720231,0.676
0.4724291,0.682
0.47485146,0.642
0.48448953,0.598
0.4747724,0.654
0.48297012,0.562
0.47684717,0.636
0.48610157,0.54
0.4767526,0.65
0.4732026,0.628
0.47970584,0.602
0.47996187,0.636
0.48051226,0.598
0.47600585,0.626
0.47633702,0.644
0.4764075,0.62
0.4780561,0.612
0.4798483,0.584
0.48283595,0.604
0.4781338,0.588
0.47806847,0.654
0.48459277,0.578
0.47544754,0.588
0.4726199,0.654
0.48379117,0.572
0.4770816,0.636
0.47690377,0.638
0.4706571,0.646
0.47569704,0.61
0.47477296,0.634
0.48547992,0.578
0.48078325,0.626
0.4820689,0.558
0.47844255,0.59
0.47890234,0.61
0.48265496,0.626
0.46996772,0.672
0.47879145,0.636
0.47917968,0.624
0.48056576,0.588
0.4789744,0.588
0.4745808,0.63
0.48114067,0.614
0.46804488,0.64
0.47602674,0.628
0.4672023,0.686
0.47977304,0.632
0.47254205,0.64
0.47829297,0.628
0.47796062,0.624
0.48334873,0.606
0.47794867,0.612
0.47766575,0.622
0.48381075,0.546
0.4696874,0.696
0.47861806,0.61
0.48045382,0.596
0.4854456,0.54
0.47955605,0.6
0.48392436,0.604
0.4791206,0.628
0.47622514,0.646
0.47292525,0.666
0.4704732,0.672
0.47708932,0.62
0.4704579,0.662
0.4831414,0.576
0.47369185,0.616
0.4794502,0.6
0.47231266,0.654
0.4750676,0.666
0.47337273,0.656
0.47789,0.626
0.48787007,0.518
0.47614095,0.636
0.47765863,0.648
0.48104134,0.588
0.47897223,0.612
0.4714772,0.658
0.47462764,0.644
0.47457564,0.654
0.4785967,0.63
0.480917,0.608
0.47513574,0.622
0.48328045,0.61
0.47786757,0.628
0.47058833,0.666
0.47990832,0.626
0.47602424,0.634
0.4810703,0.582
0.47298232,0.678
0.47609645,0.638
0.47590896,0.668
0.47807038,0.626
0.47609127,0.62
0.476822,0.62
0.48083973,0.58
0.47749805,0.614
0.47465613,0.644
0.48151118,0.616
0.47816476,0.662
0.4805701,0.582
0.4690982,0.686
0.48206055,0.568
0.47897235,0.614
0.4818697,0.572
0.47112864,0.666
0.47850385,0.61
0.4741115,0.674
0.47441515,0.616
0.48361698,0.556
0.47639626,0.628
0.47642154,0.632
0.47717845,0.602
0.48100412,0.594
0.48150977,0.582
0.48119873,0.586
0.47184315,0.644
0.477055,0.622
0.47478634,0.628
0.47748828,0.652
0.4730861,0.656
0.47530153,0.632
0.47987697,0.546
0.4769555,0.614
0.47863996,0.586
0.4726673,0.688
0.47673428,0.612
0.47307193,0.666
0.47527263,0.616
0.4758732,0.608
0.47907275,0.604
0.47237423,0.662
0.47749904,0.602
0.47260997,0.666
0.4722669,0.674
0.4810438,0.612
0.4668858,0.664
0.4684412,0.694
0.47662398,0.616
0.47506174,0.632
0.47863308,0.63
0.4758902,0.63
0.47131976,0.632
0.4779726,0.638
0.4716455,0.652
0.47758594,0.638
0.47702143,0.646
0.47699112,0.61
0.47317436,0.63
0.47601986,0.598
0.4789693,0.602
0.4808905,0.646
0.4657417,0.712
0.4751864,0.632
0.46961176,0.676
0.47626778,0.616
0.47303548,0.662
0.48116633,0.566
0.48006102,0.602
0.47576857,0.638
0.46636528,0.71
0.47284615,0.674
0.4777131,0.618
0.47302702,0.642
0.47655344,0.642
0.47687328,0.638
0.4804058,0.63
0.47518522,0.63
0.4782527,0.618
0.47685644,0.632
0.47422028,0.602
0.48262602,0.594
0.4813636,0.59
0.4790651,0.592
0.4814121,0.582
0.4810984,0.642
0.47605446,0.632
0.47960737,0.612
0.47715968,0.644
0.4695773,0.646
0.47590083,0.652
0.48413324,0.582
0.47920492,0.586
0.46904048,0.652
0.47235703,0.642
0.47920856,0.588
0.4803199,0.616
0.4709388,0.67
0.4769171,0.592
0.47887316,0.642
0.47687566,0.676
0.48155767,0.554
0.47204193,0.652
0.47029144,0.67
0.471963,0.654
0.4752055,0.642
0.46562168,0.696
0.4718673,0.636
0.4768622,0.602
0.47897255,0.62
0.47948286,0.61
0.47642997,0.594
0.47426254,0.63
0.47607628,0.628
0.47869158,0.606
0.4768022,0.61
0.47379753,0.66
0.472915,0.686
0.4767181,0.658
0.47349605,0.648
0.4724871,0.694
0.48058552,0.572
0.4745365,0.654
0.4751072,0.632
0.4714479,0.662
0.4743825,0.612
0.4699594,0.67
0.47363862,0.634
0.47558457,0.616
0.47991383,0.644
0.47666574,0.602
0.47274804,0.646
0.4684921,0.658
0.48086295,0.634
0.46600592,0.672
0.47517562,0.638
0.47359836,0.652
0.47553635,0.63
0.47306213,0.66
0.47903875,0.584
0.4809487,0.594
0.48158866,0.592
0.4715077,0.65
0.47195497,0.636
0.4592278,0.634
0.4634879,0.568
0.4567488,0.654
0.44628277,0.69
0.4556443,0.61
0.45379624,0.668
0.45732757,0.626
0.4574493,0.61
0.4539238,0.672
0.45033127,0.642
0.45496768,0.634
0.4517559,0.652
0.45941082,0.62
0.45016867,0.672
0.45642442,0.63
0.45859265,0.644
0.44705972,0.704
0.4535967,0.668
0.45550856,0.616
0.454663,0.62
0.45219904,0.65
0.45510885,0.652
0.44958127,0.692
0.4503892,0.668
0.4593859,0.652
0.4558227,0.638
0.44395354,0.686
0.44829008,0.658
0.45893902,0.592
0.45437652,0.628
0.45718163,0.634
0.45698383,0.588
0.44865093,0.68
0.46261957,0.578
0.44939655,0.672
0.45369485,0.622
0.44746405,0.706
0.4548255,0.634
0.45167008,0.66
0.45411015,0.662
0.4525686,0.612
0.4471628,0.686
0.45334467,0.654
0.45015076,0.694
0.4653372,0.532
0.4532708,0.618
0.4572142,0.6
0.4547553,0.64
0.45314547,0.606
0.4467296,0.674
0.45004922,0.7
0.4608011,0.586
0.45597872,0.634
0.4555282,0.628
0.4563195,0.622
0.45897645,0.614
0.45410472,0.644
0.45186734,0.65
0.4607884,0.6
0.4566788,0.6
0.45418778,0.692
0.45771214,0.624
0.45777074,0.614
0.45155424,0.67
0.44645992,0.638
0.45506662,0.634
0.45755082,0.62
0.4576494,0.638
0.45683312,0.644
0.45259333,0.674
0.45822972,0.602
0.45405123,0.65
0.4552941,0.618
0.45295706,0.65
0.45674473,0.632
0.46258888,0.574
0.45574006,0.666
0.45523888,0.628
0.45719868,0.624
0.45821095,0.632
0.45126387,0.632
0.45622066,0.668
0.4572474,0.652
0.46097395,0.622
0.45880893,0.584
0.45527354,0.65
0.45710352,0.642
0.44837815,0.686
0.44824418,0.692
0.4593954,0.586
0.44618613,0.708
0.44563353,0.654
0.45860678,0.622
0.45397204,0.65
0.4507056,0.646
0.4612676,0.574
0.45181093,0.664
0.4500893,0.712
0.44712445,0.698
0.45858034,0.586
0.45353043,0.638
0.4509364,0.676
0.45756543,0.592
0.45103022,0.634
0.45405626,0.62
0.45000753,0.652
0.4567682,0.598
0.4566792,0.616
0.4540028,0.626
0.45519575,0.618
0.45440403,0.672
0.44601008,0.684
0.44526973,0.694
0.46278304,0.566
0.44709295,0.678
0.4597656,0.62
0.45391944,0.67
0.45338452,0.634
0.4577819,0.628
0.4516124,0.644
0.45401567,0.66
0.45639703,0.68
0.45197636,0.65
0.45111287,0.64
0.4512143,0.65
0.45321375,0.67
0.44899112,0.67
0.4517722,0.662
0.45504558,0.63
0.45265773,0.666
0.462223,0.594
0.4567609,0.658
0.45021948,0.682
0.44504058,0.69
0.45252773,0.668
0.45859244,0.602
0.45689106,0.62
0.45852453,0.636
0.45252976,0.654
0.45733234,0.618
0.45486736,0.636
0.45512998,0.638
0.46128315,0.616
0.45504868,0.598
0.4532782,0.66
0.45918533,0.612
0.45425823,0.648
0.44882682,0.71
0.45180655,0.662
0.45289573,0.65
0.45113656,0.664
0.4584088,0.594
0.45811883,0.608
0.4525984,0.68
0.4609937,0.59
0.45468003,0.668
0.44927603,0.69
0.45582694,0.636
0.4464418,0.708
0.45171,0.682
0.4521484,0.648
0.4558094,0.656
0.45493934,0.594
0.4489916,0.682
0.44624484,0.714
0.45282692,0.602
0.45339158,0.656
0.4545952,0.646
0.44930926,0.64
0.45187148,0.612
0.45479366,0.646
0.4518857,0.634
0.44964755,0.674
0.46084037,0.592
0.4473012,0.7
0.45553976,0.628
0.45066762,0.658
0.4576654,0.638
0.45456856,0.596
0.454667,0.628
0.45647845,0.648
0.45246884,0.676
0.45246413,0.644
0.45941395,0.626
0.45262006,0.62
0.4540186,0.612
0.45554948,0.654
0.45176104,0.69
0.45028248,0.688
0.45225176,0.646
0.45050755,0.646
0.46325576,0.614
0.4566669,0.61
0.46245205,0.564
0.44952518,0.662
0.4410688,0.724
0.45356312,0.618
0.45038593,0.644
0.45442346,0.626
0.45905122,0.602
0.45286927,0.616
0.4569452,0.626
0.45260847,0.626
0.45564094,0.58
0.45614964,0.606
0.45076257,0.698
0.45000413,0.668
0.445602,0.678
0.45393887,0.67
0.4503614,0.636
0.44949403,0.662
0.45608327,0.618
0.4562144,0.618
0.45434764,0.608
0.45498124,0.618
0.46335524,0.58
0.44689932,0.692
0.4520004,0.646
0.44873378,0.704
0.44770312,0.674
0.44977176,0.674
0.4533152,0.668
0.45070314,0.658
0.45639986,0.626
0.45844314,0.594
0.4513198,0.666
0.45248932,0.676
0.44981468,0.664
0.45587382,0.61
0.44958448,0.668
0.44926798,0.668
0.44918478,0.704
0.44856763,0.69
0.44662672,0.666
0.45712337,0.59
0.4471608,0.69
0.45209473,0.646
0.4461771,0.716
0.45206413,0.678
0.4455222,0.67
0.4499489,0.644
0.45266226,0.638
0.4546393,0.62
0.45014912,0.644
0.44853395,0.636
0.4514371,0.628
0.44900453,0.662
0.45131826,0.666
0.45279735,0.634
0.4553622,0.634
0.45199805,0.658
0.45521164,0.664
0.44914186,0.682
0.4574399,0.614
0.45552626,0.64
0.4546541,0.674
0.46090755,0.612
0.45428145,0.618
0.4513401,0.642
0.44697598,0.696
0.4476244,0.668
0.45656458,0.654
0.45061356,0.652
0.46429396,0.586
0.44809982,0.698
0.4479405,0.692
0.45603326,0.62
0.4506383,0.662
0.45115486,0.634
0.44689527,0.668
0.45441353,0.65
0.4530398,0.66
0.45450076,0.654
0.45066568,0.65
0.45489642,0.616
0.45078835,0.658
0.44646892,0.71
0.44589376,0.7
0.45323125,0.632
0.45168066,0.684
0.4478045,0.676
0.45636415,0.622
0.45568413,0.584
0.45093182,0.664
0.44746056,0.676
0.4538106,0.676
0.4518667,0.644
0.45254037,0.628
0.45265263,0.666
0.45434323,0.644
0.4533992,0.668
0.44923875,0.71
0.4484173,0.692
0.453222,0.668
0.45524007,0.604
0.44742095,0.668
0.44823834,0.696
0.4569634,0.582
0.45565158,0.654
0.4494431,0.696
0.4475887,0.654
0.44658986,0.666
0.4467884,0.716
0.451466,0.666
0.4529573,0.694
0.45209977,0.7
0.44915023,0.666
0.44947234,0.71
0.45107704,0.652
0.45744142,0.636
0.4488038,0.71
0.4512035,0.676
0.45776057,0.596
0.45242384,0.648
0.46081468,0.586
0.4559273,0.61
0.45288143,0.66
0.4535516,0.666
