losses,recalls
0.61233217,0.364
0.61540866,0.382
0.6325829,0.29
0.6081209,0.388
0.6057487,0.384
0.60984516,0.398
0.6204691,0.37
0.6123704,0.32
0.5971997,0.438
0.612937,0.342
0.60751665,0.414
0.60754603,0.362
0.61181223,0.312
0.60632706,0.362
0.6032558,0.38
0.6000664,0.448
0.61217624,0.358
0.61629343,0.33
0.6165931,0.33
0.60385215,0.354
0.6013506,0.38
0.6096605,0.378
0.5994356,0.408
0.6156039,0.348
0.601625,0.382
0.60654265,0.408
0.61274433,0.382
0.6183864,0.314
0.6002677,0.43
0.6127796,0.368
0.614232,0.352
0.6108684,0.416
0.6058824,0.386
0.6054131,0.426
0.6125759,0.326
0.6106555,0.334
0.61461014,0.364
0.6047276,0.378
0.60713637,0.364
0.603609,0.404
0.61249065,0.334
0.60854995,0.372
0.6115899,0.314
0.6162198,0.382
0.6034056,0.392
0.60670453,0.414
0.60955876,0.332
0.6010044,0.36
0.60138756,0.392
0.6097219,0.378
0.61095345,0.364
0.60572654,0.366
0.6031534,0.402
0.60666406,0.358
0.6011505,0.414
0.61268586,0.266
0.5982868,0.396
0.5971308,0.418
0.60465515,0.354
0.60010827,0.386
0.60069627,0.378
0.60126066,0.386
0.6025678,0.39
0.6022777,0.38
0.6071484,0.358
0.60122126,0.382
0.6038038,0.346
0.59089327,0.392
0.60050803,0.344
0.60064644,0.398
0.59381586,0.436
0.60479707,0.336
0.60346097,0.394
0.6066963,0.328
0.6015294,0.376
0.5934755,0.418
0.6048797,0.364
0.609924,0.368
0.59390974,0.454
0.6030079,0.378
0.6012761,0.384
0.5983789,0.384
0.6062836,0.342
0.6073163,0.322
0.5966571,0.378
0.602548,0.384
0.6035459,0.36
0.60191727,0.358
0.6004078,0.366
0.6023121,0.404
0.5914857,0.424
0.59315056,0.386
0.5952974,0.414
0.5993269,0.37
0.601941,0.358
0.6006788,0.404
0.59802085,0.374
0.60121316,0.362
0.6067511,0.334
0.5979522,0.392
0.59793085,0.416
0.6104259,0.336
0.60321486,0.346
0.59733474,0.398
0.59824896,0.396
0.6102328,0.324
0.6066993,0.386
0.6027059,0.352
0.59954846,0.366
0.59688187,0.382
0.5990811,0.348
0.59546113,0.402
0.59653574,0.396
0.6011521,0.378
0.5931787,0.356
0.58683497,0.448
0.59672874,0.348
0.5987691,0.392
0.5844281,0.442
0.59663576,0.378
0.5843227,0.426
0.59621096,0.376
0.59888023,0.384
0.594983,0.39
0.59239304,0.39
0.5907584,0.4
0.5926581,0.376
0.592939,0.374
0.58627594,0.464
0.5992858,0.358
0.5930348,0.424
0.58736056,0.382
0.5919364,0.336
0.59650844,0.37
0.5864281,0.44
0.59727305,0.38
0.5959884,0.382
0.5951233,0.372
0.5933656,0.364
0.58642894,0.382
0.59495336,0.384
0.5873562,0.428
0.5904424,0.414
0.5934687,0.372
0.59132457,0.404
0.5990657,0.37
0.5949247,0.4
0.5931367,0.414
0.5847806,0.426
0.60051584,0.374
0.59859496,0.372
0.5965108,0.384
0.5998415,0.356
0.5834825,0.432
0.5998647,0.354
0.59331506,0.378
0.5887616,0.384
0.5926474,0.408
0.5952813,0.38
0.58005685,0.342
0.5734195,0.396
0.5692956,0.374
0.57020706,0.45
0.5735526,0.436
0.57649076,0.37
0.5820487,0.356
0.5758343,0.362
0.5742668,0.386
0.56732935,0.424
0.57216024,0.402
0.5781504,0.39
0.57691234,0.386
0.5646365,0.448
0.5709058,0.404
0.57022417,0.414
0.5691724,0.422
0.57458586,0.362
0.5659476,0.43
0.5713592,0.434
0.57162464,0.414
0.5833158,0.37
0.57548577,0.384
0.5659551,0.43
0.5725425,0.402
0.5660997,0.462
0.56881046,0.456
0.5585395,0.502
0.5716513,0.408
0.5811198,0.354
0.5745691,0.422
0.57422984,0.396
0.5742477,0.372
0.5725017,0.378
0.575447,0.38
0.5674245,0.418
0.56360507,0.406
0.57325286,0.382
0.5732961,0.346
0.57013583,0.36
0.5625132,0.44
0.5657143,0.412
0.5732272,0.38
0.5817377,0.332
0.57690257,0.394
0.5761171,0.376
0.5760628,0.376
0.56473774,0.422
0.563197,0.45
0.5632869,0.47
0.5628313,0.412
0.5613346,0.44
0.57166284,0.432
0.5756496,0.33
0.56779826,0.406
0.56820846,0.398
0.5682405,0.414
0.5640243,0.41
0.56167024,0.444
0.57284987,0.402
0.5690924,0.404
0.5692679,0.388
0.57190865,0.386
0.57232326,0.368
0.5717549,0.376
0.5748141,0.356
0.57479537,0.36
0.5709425,0.364
0.57208985,0.364
0.56897867,0.376
0.56810445,0.4
0.57088965,0.406
0.56121737,0.386
0.57354265,0.35
0.57121265,0.386
0.5750391,0.378
0.55986327,0.412
0.5744866,0.358
0.5694958,0.392
0.56209177,0.452
0.5639874,0.408
0.569608,0.404
0.56832606,0.452
0.57078445,0.392
0.5645295,0.436
0.57481164,0.34
